method_id,season,n,wins,win_rate,roi,units,active_seasons,positive_seasons,negative_seasons,max_negative_streak,roi_se
NFL-U257,2023,11,3,0.2727272727272727,-0.39,-4.29,1,0,1,1,0.31598906770502505
NFL-U257,2024,3,2,0.6666666666666666,0.48666666666666675,1.4600000000000002,1,1,0,0,0.7471129618590336
NFL-U257,2025,6,5,0.8333333333333334,1.01,6.0600000000000005,1,1,0,0,0.4104225464891843
NFL-U258,2006,21,15,0.7142857142857143,0.8033333333333333,16.87,1,1,0,0,0.25864052396119336
NFL-U258,2007,11,5,0.45454545454545453,0.0972727272727273,1.0700000000000003,1,1,0,0,0.38129466274091844
NFL-U258,2008,13,7,0.5384615384615384,0.36076923076923073,4.6899999999999995,1,1,0,0,0.36394818865282
NFL-U258,2009,8,5,0.625,0.6124999999999999,4.8999999999999995,1,1,0,0,0.47623054890912414
NFL-U258,2010,14,8,0.5714285714285714,0.3685714285714286,5.16,1,1,0,0,0.3327868623629567
NFL-U258,2011,14,7,0.5,0.08142857142857142,1.14,1,1,0,0,0.30043349110005746
NFL-U258,2012,10,5,0.5,0.11499999999999999,1.15,1,1,0,0,0.37502370295459697
NFL-U258,2013,19,5,0.2631578947368421,-0.38368421052631585,-7.290000000000001,1,0,1,1,0.2439768114356635
NFL-U258,2014,15,8,0.5333333333333333,0.21866666666666662,3.2799999999999994,1,1,0,0,0.3071557177078671
NFL-U258,2015,10,5,0.5,0.173,1.73,1,1,0,0,0.3943772869276886
NFL-U258,2016,20,8,0.4,-0.020000000000000007,-0.40000000000000013,1,0,1,1,0.277354039375479
NFL-U258,2017,14,7,0.5,0.13714285714285715,1.92,1,1,0,0,0.3173299121662123
NFL-U258,2018,8,5,0.625,0.5975,4.78,1,1,0,0,0.4694478139261062
NFL-U258,2019,13,9,0.6923076923076923,0.6407692307692308,8.33,1,1,0,0,0.3224693615707913
NFL-U258,2020,8,5,0.625,0.46875,3.75,1,1,0,0,0.4361865488035398
NFL-U258,2021,5,4,0.8,0.8480000000000001,4.24,1,1,0,0,0.46423485435714534
NFL-U258,2022,15,9,0.6,0.44000000000000006,6.6000000000000005,1,1,0,0,0.3172350788265623
NFL-U258,2023,11,2,0.18181818181818182,-0.5345454545454545,-5.88,1,0,1,1,0.3128065438642509
NFL-U258,2024,9,3,0.3333333333333333,-0.20666666666666667,-1.86,1,0,1,1,0.39885948514343855
NFL-U258,2025,10,5,0.5,0.168,1.6800000000000002,1,1,0,0,0.3954176413756866
NFL-U259,2006,19,11,0.5789473684210527,0.40789473684210525,7.75,1,1,0,0,0.2867457856416662
NFL-U259,2007,17,6,0.35294117647058826,-0.12764705882352942,-2.17,1,0,1,1,0.29717237200843744
NFL-U259,2008,18,8,0.4444444444444444,0.065,1.1700000000000002,1,1,0,0,0.2901647604987451
NFL-U259,2009,14,6,0.42857142857142855,0.06928571428571428,0.97,1,1,0,0,0.3446059451849734
NFL-U259,2010,21,12,0.5714285714285714,0.390952380952381,8.21,1,1,0,0,0.2721369619825604
NFL-U259,2011,16,10,0.625,0.41625,6.66,1,1,0,0,0.2860971207474832
NFL-U259,2012,17,14,0.8235294117647058,0.9494117647058824,16.14,1,1,0,0,0.2333365257649461
NFL-U259,2013,20,2,0.1,-0.7455,-14.91,1,0,1,1,0.17516229316656148
NFL-U259,2014,20,11,0.55,0.255,5.1,1,1,0,0,0.2625086464741384
NFL-U259,2015,15,9,0.6,0.514,7.710000000000001,1,1,0,0,0.3350164175081573
NFL-U259,2016,30,14,0.4666666666666667,0.1436666666666667,4.3100000000000005,1,1,0,0,0.2300617025347332
NFL-U259,2017,20,9,0.45,0.02899999999999996,0.5799999999999992,1,1,0,0,0.2623185086874352
NFL-U259,2018,23,12,0.5217391304347826,0.27260869565217394,6.2700000000000005,1,1,0,0,0.2619312716415447
NFL-U259,2019,25,12,0.48,0.12560000000000002,3.14,1,1,0,0,0.2423757963713924
NFL-U259,2020,16,9,0.5625,0.33562500000000006,5.370000000000001,1,1,0,0,0.30657784322800197
NFL-U259,2021,14,10,0.7142857142857143,0.6578571428571429,9.21,1,1,0,0,0.29565382670164797
NFL-U259,2022,27,15,0.5555555555555556,0.3322222222222222,8.969999999999999,1,1,0,0,0.23703254091177461
NFL-U259,2023,20,7,0.35,-0.12150000000000001,-2.43,1,0,1,1,0.2761771694897469
NFL-U259,2024,20,6,0.3,-0.3,-6.0,1,0,1,1,0.24626045262346888
NFL-U259,2025,20,8,0.4,-0.0975,-1.9500000000000002,1,0,1,1,0.25431215278203195
NFL-U260,2006,8,8,1.0,1.5575,12.46,1,1,0,0,0.08899739161506764
NFL-U260,2007,2,1,0.5,0.22999999999999998,0.45999999999999996,0,0,0,0,1.23
NFL-U260,2008,4,2,0.5,0.2975,1.19,1,1,0,0,0.7494484082754908
NFL-U260,2009,5,3,0.6,0.508,2.54,1,1,0,0,0.6209943639035704
NFL-U260,2010,8,6,0.75,0.8225,6.58,1,1,0,0,0.4036607044111604
NFL-U260,2011,7,3,0.42857142857142855,-0.05714285714285716,-0.40000000000000013,1,0,1,1,0.4447295287492124
NFL-U260,2012,4,4,1.0,1.2850000000000001,5.140000000000001,1,1,0,0,0.1529978213352508
NFL-U260,2013,5,0,0.0,-1.0,-5.0,1,0,1,1,0.0
NFL-U260,2014,2,1,0.5,0.17500000000000004,0.3500000000000001,0,0,0,0,1.175
NFL-U260,2015,5,2,0.4,0.03399999999999999,0.16999999999999993,1,1,0,0,0.6371781540511255
NFL-U260,2016,9,5,0.5555555555555556,0.37444444444444447,3.37,1,1,0,0,0.43753447835923326
NFL-U260,2017,5,3,0.6,0.32599999999999996,1.63,1,1,0,0,0.5488497062038022
NFL-U260,2018,5,4,0.8,1.062,5.3100000000000005,1,1,0,0,0.5274694303938381
NFL-U260,2019,7,3,0.42857142857142855,0.10285714285714283,0.7199999999999998,1,1,0,0,0.5208633596786995
NFL-U260,2020,4,2,0.5,0.27999999999999997,1.1199999999999999,1,1,0,0,0.7403715283558654
NFL-U260,2021,5,3,0.6,0.42799999999999994,2.1399999999999997,1,1,0,0,0.5877533496289068
NFL-U260,2022,4,1,0.25,-0.3725,-1.49,1,0,1,1,0.6275000000000001
NFL-U260,2023,5,3,0.6,0.398,1.99,1,1,0,0,0.5804343201431149
NFL-U260,2024,9,5,0.5555555555555556,0.26666666666666666,2.4,1,1,0,0,0.4020641187118736
NFL-U260,2025,3,1,0.3333333333333333,-0.31666666666666665,-0.95,1,0,1,1,0.6833333333333333
NFL-U261,2006,10,6,0.6,0.368,3.6799999999999997,1,1,0,0,0.37793532662495455
NFL-U261,2007,3,3,1.0,1.4400000000000002,4.32,1,1,0,0,0.058594652770823145
NFL-U261,2008,7,4,0.5714285714285714,0.4014285714285714,2.81,1,1,0,0,0.49784979840179455
NFL-U261,2009,6,3,0.5,0.31,1.8599999999999999,1,1,0,0,0.5885802126020435
NFL-U261,2010,10,7,0.7,0.75,7.5,1,1,0,0,0.3898489736067317
NFL-U261,2011,7,3,0.42857142857142855,-0.04,-0.28,1,0,1,1,0.4527745155204319
NFL-U261,2012,8,6,0.75,0.6799999999999999,5.4399999999999995,1,1,0,0,0.37002895639588607
NFL-U261,2013,10,1,0.1,-0.783,-7.83,1,0,1,1,0.21699999999999994
NFL-U261,2014,7,3,0.42857142857142855,0.03999999999999997,0.2799999999999998,1,1,0,0,0.49332689828492887
NFL-U261,2015,3,0,0.0,-1.0,-3.0,1,0,1,1,0.0
NFL-U261,2016,8,5,0.625,0.57875,4.63,1,1,0,0,0.46918789070660616
NFL-U261,2017,7,4,0.5714285714285714,0.3085714285714286,2.16,1,1,0,0,0.4660902659940688
NFL-U261,2018,3,2,0.6666666666666666,0.7533333333333333,2.26,1,1,0,0,0.876742708996076
NFL-U261,2019,5,2,0.4,0.020000000000000018,0.10000000000000009,1,1,0,0,0.6250119998848022
NFL-U261,2020,3,2,0.6666666666666666,0.5233333333333334,1.5700000000000003,1,1,0,0,0.775764855552964
NFL-U261,2021,8,4,0.5,0.12875,1.03,1,1,0,0,0.4291371638033029
NFL-U261,2022,11,5,0.45454545454545453,0.09545454545454546,1.05,1,1,0,0,0.38398712960525033
NFL-U261,2023,5,2,0.4,-0.142,-0.71,1,0,1,1,0.5262736930533389
NFL-U261,2024,8,6,0.75,0.725,5.8,1,1,0,0,0.38172072813211794
NFL-U261,2025,6,4,0.6666666666666666,0.4683333333333333,2.81,1,1,0,0,0.4695559367932407
NFL-U262,2006,14,10,0.7142857142857143,0.8578571428571429,12.01,1,1,0,0,0.327875577063216
NFL-U262,2007,6,2,0.3333333333333333,-0.18000000000000002,-1.08,1,0,1,1,0.5186135362676143
NFL-U262,2008,13,5,0.38461538461538464,-0.026923076923076897,-0.34999999999999964,1,0,1,1,0.35533910242475647
NFL-U262,2009,4,0,0.0,-1.0,-4.0,1,0,1,1,0.0
NFL-U262,2010,12,7,0.5833333333333334,0.39833333333333326,4.779999999999999,1,1,0,0,0.3614927664587775
NFL-U262,2011,11,5,0.45454545454545453,0.006363636363636369,0.07000000000000006,1,1,0,0,0.3487282680808622
NFL-U262,2012,4,4,1.0,1.245,4.98,1,1,0,0,0.1301601577544629
NFL-U262,2013,17,2,0.11764705882352941,-0.7158823529411764,-12.17,1,0,1,1,0.19491902320075466
NFL-U262,2014,8,5,0.625,0.39,3.12,1,1,0,0,0.4088310863215481
NFL-U262,2015,9,6,0.6666666666666666,0.5566666666666666,5.01,1,1,0,0,0.3946834174373177
NFL-U262,2016,16,7,0.4375,0.03125,0.5,1,1,0,0,0.3054257615744509
NFL-U262,2017,8,4,0.5,0.13249999999999998,1.0599999999999998,1,1,0,0,0.43026466107667793
NFL-U262,2018,10,4,0.4,-0.021999999999999974,-0.21999999999999975,1,0,1,1,0.40280902560780724
NFL-U262,2019,10,8,0.8,0.931,9.31,1,1,0,0,0.3308455497324662
NFL-U262,2020,6,3,0.5,0.18833333333333338,1.1300000000000003,1,1,0,0,0.5393849377866526
NFL-U262,2021,5,3,0.6,0.352,1.76,1,1,0,0,0.5527693913378344
NFL-U262,2022,8,5,0.625,0.42125,3.37,1,1,0,0,0.4197381730657475
NFL-U262,2023,9,4,0.4444444444444444,0.14,1.26,1,1,0,0,0.4512575022460384
NFL-U262,2024,4,1,0.25,-0.41,-1.64,1,0,1,1,0.5900000000000001
NFL-U262,2025,10,6,0.6,0.398,3.9800000000000004,1,1,0,0,0.3867264321627542
NFL-U263,2006,5,4,0.8,0.9879999999999999,4.9399999999999995,1,1,0,0,0.5024878107974361
NFL-U263,2007,6,3,0.5,0.22666666666666668,1.36,1,1,0,0,0.548972778114827
NFL-U263,2008,2,1,0.5,0.27,0.54,0,0,0,0,1.2699999999999998
NFL-U263,2009,6,4,0.6666666666666666,0.8266666666666668,4.960000000000001,1,1,0,0,0.577844654249258
NFL-U263,2010,7,4,0.5714285714285714,0.3885714285714285,2.7199999999999998,1,1,0,0,0.49302964544996375
NFL-U263,2011,8,5,0.625,0.38125000000000003,3.0500000000000003,1,1,0,0,0.40562314274283146
NFL-U263,2012,5,3,0.6,0.44000000000000006,2.2,1,1,0,0,0.5950882287526783
NFL-U263,2013,7,2,0.2857142857142857,-0.30428571428571427,-2.13,1,0,1,1,0.4499092879091727
NFL-U263,2014,5,3,0.6,0.418,2.09,1,1,0,0,0.5796412683720854
NFL-U263,2015,7,2,0.2857142857142857,-0.3828571428571429,-2.68,1,0,1,1,0.3983879079114576
NFL-U263,2016,14,8,0.5714285714285714,0.4964285714285715,6.950000000000001,1,1,0,0,0.36255444023623246
NFL-U263,2017,3,2,0.6666666666666666,0.4833333333333334,1.4500000000000002,1,1,0,0,0.7446326461939322
NFL-U263,2018,6,1,0.16666666666666666,-0.565,-3.3899999999999997,1,0,1,1,0.435
NFL-U263,2019,10,6,0.6,0.501,5.01,1,1,0,0,0.41280732659303526
NFL-U263,2020,9,6,0.6666666666666666,0.5533333333333333,4.98,1,1,0,0,0.3940812099047606
NFL-U263,2021,5,3,0.6,0.324,1.62,1,1,0,0,0.5482572388942987
NFL-U263,2022,10,8,0.8,0.9339999999999999,9.34,1,1,0,0,0.3317334941049985
NFL-U263,2023,8,2,0.25,-0.4875,-3.9,1,0,1,1,0.3355100062378383
NFL-U263,2024,6,2,0.3333333333333333,-0.22666666666666668,-1.36,1,0,1,1,0.49130212474380547
NFL-U263,2025,7,3,0.42857142857142855,0.0714285714285714,0.4999999999999998,1,1,0,0,0.5069583836185061
NFL-U264,2006,8,6,0.75,0.8725,6.98,1,1,0,0,0.4132093468034263
NFL-U264,2007,7,3,0.42857142857142855,0.06428571428571428,0.44999999999999996,1,1,0,0,0.5017866039646408
NFL-U264,2008,5,3,0.6,0.546,2.73,1,1,0,0,0.6314712978433777
NFL-U264,2009,6,3,0.5,0.2883333333333334,1.7300000000000004,1,1,0,0,0.5799679109897182
NFL-U264,2010,7,6,0.8571428571428571,1.0514285714285714,7.359999999999999,1,1,0,0,0.35125237549732957
NFL-U264,2011,3,1,0.3333333333333333,-0.2133333333333333,-0.6399999999999999,1,0,1,1,0.7866666666666667
NFL-U264,2012,6,6,1.0,1.4666666666666668,8.8,1,1,0,0,0.10867893591267404
NFL-U264,2013,4,1,0.25,-0.4225,-1.69,1,0,1,1,0.5774999999999999
NFL-U264,2014,3,2,0.6666666666666666,0.5733333333333334,1.72,1,1,0,0,0.7887824654350385
NFL-U264,2015,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U264,2016,11,7,0.6363636363636364,0.6054545454545455,6.66,1,1,0,0,0.39068788667347804
NFL-U264,2017,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U264,2018,5,3,0.6,0.41200000000000003,2.06,1,1,0,0,0.5810800289116809
NFL-U264,2019,7,4,0.5714285714285714,0.3871428571428571,2.71,1,1,0,0,0.49655822219273626
NFL-U264,2020,6,2,0.3333333333333333,-0.28833333333333333,-1.73,1,0,1,1,0.45018823223674387
NFL-U264,2021,4,3,0.75,0.7424999999999999,2.9699999999999998,1,1,0,0,0.586293086547448
NFL-U264,2022,12,8,0.6666666666666666,0.6416666666666666,7.699999999999999,1,1,0,0,0.3566358666961883
NFL-U264,2023,7,2,0.2857142857142857,-0.36,-2.52,1,0,1,1,0.41311822359545786
NFL-U264,2024,6,3,0.5,0.18000000000000002,1.08,1,1,0,0,0.531814504001787
NFL-U264,2025,5,2,0.4,0.020000000000000018,0.10000000000000009,1,1,0,0,0.6296030495478877
NFL-U265,2006,13,9,0.6923076923076923,0.6730769230769231,8.75,1,1,0,0,0.3262262558711727
NFL-U265,2007,8,4,0.5,0.18625000000000003,1.4900000000000002,1,1,0,0,0.44925707522848995
NFL-U265,2008,6,1,0.16666666666666666,-0.5933333333333334,-3.56,1,0,1,1,0.4066666666666667
NFL-U265,2009,6,4,0.6666666666666666,0.5866666666666668,3.5200000000000005,1,1,0,0,0.5042464124259532
NFL-U265,2010,7,1,0.14285714285714285,-0.6514285714285715,-4.5600000000000005,1,0,1,1,0.34857142857142864
NFL-U265,2011,7,5,0.7142857142857143,0.6614285714285716,4.630000000000001,1,1,0,0,0.4369560758759374
NFL-U265,2012,7,5,0.7142857142857143,0.6728571428571429,4.710000000000001,1,1,0,0,0.4417266677251804
NFL-U265,2013,9,3,0.3333333333333333,-0.21666666666666665,-1.9499999999999997,1,0,1,1,0.39417987997585285
NFL-U265,2014,5,3,0.6,0.352,1.76,1,1,0,0,0.555215273565128
NFL-U265,2015,9,3,0.3333333333333333,-0.23777777777777775,-2.1399999999999997,1,0,1,1,0.3859863907279122
NFL-U265,2016,7,3,0.42857142857142855,0.08,0.56,1,1,0,0,0.5120872321522314
NFL-U265,2017,9,4,0.4444444444444444,0.04222222222222221,0.3799999999999999,1,1,0,0,0.413245211633809
NFL-U265,2019,5,5,1.0,1.3339999999999999,6.669999999999999,1,1,0,0,0.10689246933250254
NFL-U265,2020,2,1,0.5,0.050000000000000044,0.10000000000000009,0,0,0,0,1.0499999999999998
NFL-U265,2021,9,4,0.4444444444444444,0.03666666666666665,0.32999999999999985,1,1,0,0,0.41288281899616774
NFL-U265,2022,8,4,0.5,0.19875,1.59,1,1,0,0,0.4549075161110065
NFL-U265,2023,4,1,0.25,-0.475,-1.9,1,0,1,1,0.525
NFL-U265,2024,8,7,0.875,0.99625,7.97,1,1,0,0,0.2937439209097416
NFL-U265,2025,5,4,0.8,0.788,3.94,1,1,0,0,0.4552186287928033
NFL-U266,2006,5,5,1.0,1.474,7.37,1,1,0,0,0.12769494899955908
NFL-U266,2007,6,3,0.5,0.18000000000000002,1.08,1,1,0,0,0.5284127174851112
NFL-U266,2008,7,3,0.42857142857142855,0.06000000000000002,0.42000000000000015,1,1,0,0,0.5005330491918923
NFL-U266,2009,8,4,0.5,0.165,1.32,1,1,0,0,0.44136962158393145
NFL-U266,2010,7,3,0.42857142857142855,0.05714285714285713,0.3999999999999999,1,1,0,0,0.5026535031387795
NFL-U266,2011,8,4,0.5,0.09125,0.73,1,1,0,0,0.41317774409361124
NFL-U266,2012,5,4,0.8,0.9480000000000001,4.74,1,1,0,0,0.5003738602285295
NFL-U266,2013,8,2,0.25,-0.4075,-3.26,1,0,1,1,0.389059075572996
NFL-U266,2014,5,2,0.4,-0.11600000000000002,-0.5800000000000001,1,0,1,1,0.5415680935948868
NFL-U266,2015,8,5,0.625,0.48250000000000004,3.8600000000000003,1,1,0,0,0.44161533843703515
NFL-U266,2016,2,2,1.0,1.3599999999999999,2.7199999999999998,0,0,0,0,0.29999999999999993
NFL-U266,2017,6,3,0.5,0.1266666666666667,0.7600000000000002,1,1,0,0,0.505349164219926
NFL-U266,2018,7,3,0.42857142857142855,0.09428571428571428,0.6599999999999999,1,1,0,0,0.5211838956272771
NFL-U266,2019,9,5,0.5555555555555556,0.2700000000000001,2.4300000000000006,1,1,0,0,0.4080475190192654
NFL-U266,2020,3,2,0.6666666666666666,0.7799999999999999,2.34,1,1,0,0,0.8922630404389356
NFL-U266,2021,8,5,0.625,0.49624999999999997,3.9699999999999998,1,1,0,0,0.44262987399987225
NFL-U266,2022,12,8,0.6666666666666666,0.5483333333333333,6.58,1,1,0,0,0.3333753761364828
NFL-U266,2023,3,0,0.0,-1.0,-3.0,1,0,1,1,0.0
NFL-U266,2024,6,3,0.5,0.10666666666666662,0.6399999999999997,1,1,0,0,0.49535621302026467
NFL-U266,2025,8,3,0.375,-0.1275,-1.02,1,0,1,1,0.42743316102386947
NFL-U267,2006,20,10,0.5,0.2555,5.11,1,1,0,0,0.29004217025514717
NFL-U267,2007,10,6,0.6,0.42700000000000005,4.2700000000000005,1,1,0,0,0.3895896701801924
NFL-U267,2008,3,3,1.0,1.5433333333333332,4.63,1,1,0,0,0.06064468466220084
NFL-U267,2009,2,1,0.5,0.365,0.73,0,0,0,0,1.3649999999999998
NFL-U267,2010,6,4,0.6666666666666666,0.6366666666666667,3.8200000000000003,1,1,0,0,0.5221153554957414
NFL-U267,2011,1,0,0.0,-1.0,-1.0,0,0,0,0,
NFL-U267,2012,3,3,1.0,1.17,3.51,1,1,0,0,0.04041451884327377
NFL-U267,2013,4,0,0.0,-1.0,-4.0,1,0,1,1,0.0
NFL-U267,2014,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U267,2015,6,4,0.6666666666666666,0.6783333333333332,4.069999999999999,1,1,0,0,0.5374967700161349
NFL-U267,2016,3,1,0.3333333333333333,-0.32,-0.96,1,0,1,1,0.6799999999999999
NFL-U267,2017,5,4,0.8,0.8480000000000001,4.24,1,1,0,0,0.4672408372563339
NFL-U267,2019,2,1,0.5,0.20499999999999996,0.4099999999999999,0,0,0,0,1.2049999999999998
NFL-U267,2020,4,1,0.25,-0.3875,-1.55,1,0,1,1,0.6124999999999999
NFL-U267,2021,5,4,0.8,0.8160000000000001,4.08,1,1,0,0,0.4616773765304078
NFL-U267,2022,5,3,0.6,0.382,1.91,1,1,0,0,0.5660600674840083
NFL-U267,2023,3,1,0.3333333333333333,-0.25333333333333335,-0.76,1,0,1,1,0.7466666666666667
NFL-U267,2024,2,1,0.5,0.25,0.5,0,0,0,0,1.25
NFL-U267,2025,5,3,0.6,0.44800000000000006,2.24,1,1,0,0,0.5964092554613819
NFL-U268,2006,6,3,0.5,0.235,1.41,1,1,0,0,0.5529662436954599
NFL-U268,2007,2,2,1.0,1.33,2.66,0,0,0,0,0.12999999999999998
NFL-U268,2008,2,2,1.0,1.46,2.92,0,0,0,0,0.18999999999999995
NFL-U268,2009,2,1,0.5,0.33499999999999996,0.6699999999999999,0,0,0,0,1.3349999999999997
NFL-U268,2010,8,5,0.625,0.41874999999999996,3.3499999999999996,1,1,0,0,0.4194019445250923
NFL-U268,2011,2,1,0.5,0.11499999999999999,0.22999999999999998,0,0,0,0,1.1149999999999998
NFL-U268,2012,5,4,0.8,0.778,3.89,1,1,0,0,0.4470279633311545
NFL-U268,2013,5,2,0.4,-0.12400000000000003,-0.6200000000000001,1,0,1,1,0.5364755353229073
NFL-U268,2014,8,4,0.5,0.11499999999999994,0.9199999999999995,1,1,0,0,0.4243566559258514
NFL-U268,2015,3,2,0.6666666666666666,0.65,1.9500000000000002,1,1,0,0,0.847368475536666
NFL-U268,2016,10,4,0.4,0.09100000000000001,0.9100000000000001,1,1,0,0,0.44547714743731676
NFL-U268,2017,4,4,1.0,1.25,5.0,1,1,0,0,0.10700467279516349
NFL-U268,2018,1,0,0.0,-1.0,-1.0,0,0,0,0,
NFL-U268,2019,2,1,0.5,0.20499999999999996,0.4099999999999999,0,0,0,0,1.2049999999999998
NFL-U268,2020,6,2,0.3333333333333333,-0.25,-1.5,1,0,1,1,0.4747911821702955
NFL-U268,2021,6,5,0.8333333333333334,0.8033333333333333,4.82,1,1,0,0,0.36353511216631856
NFL-U268,2022,4,2,0.5,0.07999999999999996,0.31999999999999984,1,1,0,0,0.6235382907247958
NFL-U268,2023,5,2,0.4,-0.048,-0.24,1,0,1,1,0.5830128643520656
NFL-U268,2024,6,4,0.6666666666666666,0.6533333333333333,3.92,1,1,0,0,0.5242306532222032
NFL-U269,2006,18,11,0.6111111111111112,0.46777777777777785,8.420000000000002,1,1,0,0,0.28748691991337305
NFL-U269,2007,11,5,0.45454545454545453,0.12545454545454546,1.38,1,1,0,0,0.3902315481313944
NFL-U269,2008,16,8,0.5,0.19875000000000004,3.1800000000000006,1,1,0,0,0.3110062633345723
NFL-U269,2009,9,5,0.5555555555555556,0.4122222222222223,3.710000000000001,1,1,0,0,0.44963805745960767
NFL-U269,2010,12,8,0.6666666666666666,0.6166666666666667,7.4,1,1,0,0,0.35002236580775314
NFL-U269,2011,16,7,0.4375,-0.04625000000000003,-0.7400000000000004,1,0,1,1,0.279751191537528
NFL-U269,2012,15,10,0.6666666666666666,0.5399999999999999,8.1,1,1,0,0,0.2948009821008387
NFL-U269,2013,19,2,0.10526315789473684,-0.7510526315789473,-14.27,1,0,1,1,0.17172140966159394
NFL-U269,2014,17,6,0.35294117647058826,-0.19235294117647062,-3.2700000000000005,1,0,1,1,0.2751864734243116
NFL-U269,2015,10,4,0.4,-0.01499999999999999,-0.1499999999999999,1,0,1,1,0.4048435911970613
NFL-U269,2016,20,11,0.55,0.34950000000000003,6.99,1,1,0,0,0.2837952143433897
NFL-U269,2017,20,8,0.4,-0.08549999999999999,-1.71,1,0,1,1,0.25804168879833106
NFL-U269,2018,11,5,0.45454545454545453,0.13727272727272727,1.51,1,1,0,0,0.39484425216922486
NFL-U269,2019,14,8,0.5714285714285714,0.39999999999999997,5.6,1,1,0,0,0.3385116096829027
NFL-U269,2020,5,4,0.8,0.7420000000000001,3.7100000000000004,1,1,0,0,0.4456052064327794
NFL-U269,2021,14,8,0.5714285714285714,0.26785714285714285,3.7499999999999996,1,1,0,0,0.3057870022382142
NFL-U269,2022,20,12,0.6,0.422,8.44,1,1,0,0,0.269767541256893
NFL-U269,2023,15,4,0.26666666666666666,-0.39533333333333337,-5.930000000000001,1,0,1,1,0.26908109357707555
NFL-U269,2024,15,7,0.4666666666666667,0.06666666666666667,1.0,1,1,0,0,0.30657969781300115
NFL-U269,2025,14,9,0.6428571428571429,0.42142857142857143,5.9,1,1,0,0,0.29578886355868356
NFL-U270,2006,5,3,0.6,0.632,3.16,1,1,0,0,0.6664713047086124
NFL-U270,2007,4,1,0.25,-0.455,-1.82,1,0,1,1,0.545
NFL-U270,2008,6,3,0.5,0.17166666666666672,1.0300000000000002,1,1,0,0,0.5246294988952785
NFL-U270,2009,3,2,0.6666666666666666,0.8466666666666667,2.54,1,1,0,0,0.9236220968436051
NFL-U270,2010,7,4,0.5714285714285714,0.27714285714285714,1.94,1,1,0,0,0.4524994832184067
NFL-U270,2011,5,0,0.0,-1.0,-5.0,1,0,1,1,0.0
NFL-U270,2012,2,2,1.0,1.5699999999999998,3.1399999999999997,0,0,0,0,0.18000000000000005
NFL-U270,2013,3,0,0.0,-1.0,-3.0,1,0,1,1,0.0
NFL-U270,2014,4,2,0.5,0.14999999999999997,0.5999999999999999,1,1,0,0,0.6664082832618454
NFL-U270,2015,5,5,1.0,1.562,7.8100000000000005,1,1,0,0,0.14203520690307736
NFL-U270,2016,9,4,0.4444444444444444,0.05666666666666664,0.5099999999999998,1,1,0,0,0.41985116410461454
NFL-U270,2017,4,1,0.25,-0.4,-1.6,1,0,1,1,0.6
NFL-U270,2018,4,4,1.0,1.4275,5.71,1,1,0,0,0.04327720724199595
NFL-U270,2019,6,3,0.5,0.13000000000000003,0.7800000000000002,1,1,0,0,0.5068333059300661
NFL-U270,2020,2,1,0.5,0.39,0.78,0,0,0,0,1.3900000000000001
NFL-U270,2021,4,2,0.5,0.044999999999999984,0.17999999999999994,1,1,0,0,0.6040074502851764
NFL-U270,2022,8,4,0.5,0.23750000000000002,1.9000000000000001,1,1,0,0,0.46893781951494223
NFL-U270,2023,6,3,0.5,0.24999999999999997,1.4999999999999998,1,1,0,0,0.5631755203013238
NFL-U270,2024,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U270,2025,7,5,0.7142857142857143,0.6942857142857142,4.859999999999999,1,1,0,0,0.44398014296468125
NFL-U271,2006,11,9,0.8181818181818182,0.9418181818181819,10.360000000000001,1,1,0,0,0.29504335022568584
NFL-U271,2007,5,3,0.6,0.4720000000000001,2.3600000000000003,1,1,0,0,0.6014765165823184
NFL-U271,2008,8,4,0.5,0.25875000000000004,2.0700000000000003,1,1,0,0,0.4768663990050043
NFL-U271,2009,7,5,0.7142857142857143,0.8014285714285715,5.61,1,1,0,0,0.4716911245792131
NFL-U271,2010,10,6,0.6,0.46399999999999997,4.64,1,1,0,0,0.4031795850210893
NFL-U271,2011,6,2,0.3333333333333333,-0.24,-1.44,1,0,1,1,0.4811098280711658
NFL-U271,2012,7,5,0.7142857142857143,0.6671428571428571,4.67,1,1,0,0,0.4365869481160724
NFL-U271,2013,8,1,0.125,-0.72875,-5.83,1,0,1,1,0.27125
NFL-U271,2014,7,4,0.5714285714285714,0.30428571428571427,2.13,1,1,0,0,0.46283730116201605
NFL-U271,2015,5,3,0.6,0.382,1.9100000000000001,1,1,0,0,0.5653176098442362
NFL-U271,2016,12,8,0.6666666666666666,0.6283333333333333,7.54,1,1,0,0,0.3554869330875041
NFL-U271,2017,10,6,0.6,0.36,3.6,1,1,0,0,0.3732172438555205
NFL-U271,2018,8,2,0.25,-0.365,-2.92,1,0,1,1,0.41597991022919084
NFL-U271,2019,6,4,0.6666666666666666,0.5883333333333333,3.53,1,1,0,0,0.5159290433555547
NFL-U271,2020,2,1,0.5,0.27,0.54,0,0,0,0,1.2699999999999998
NFL-U271,2021,7,5,0.7142857142857143,0.5828571428571429,4.08,1,1,0,0,0.4102595826669597
NFL-U271,2022,12,8,0.6666666666666666,0.59,7.08,1,1,0,0,0.34670527174322785
