match_id,date,season,outcome,odds,market_prob,profit,method_id
MLS:20160618:ORLANDOCITYS:SANJOSEEARTH:4781,2016-06-18 00:00:00+00:00,2016,HOME,2.22,0.43968626428540386,-1.0,MLS-R01V2
MLS:20160618:ORLANDOCITYS:SANJOSEEARTH:4781,2016-06-18 00:00:00+00:00,2016,HOME,2.22,0.43968626428540386,-1.0,MLS-R02V2
MLS:20160618:TORONTOFC:LAGALAXY:4783,2016-06-18 00:00:00+00:00,2016,HOME,1.89,0.5156451932419557,0.8899999999999999,MLS-A02
MLS:20160619:SPORTINGKANS:FCDALLAS:4786,2016-06-19 00:00:00+00:00,2016,AWAY,3.48,0.2801947416847184,-1.0,MLS-A05
MLS:20160622:PHILADELPHIA:CHICAGOFIREF:4788,2016-06-22 00:00:00+00:00,2016,HOME,1.93,0.506584103084572,0.9299999999999999,MLS-A02
MLS:20160625:PHILADELPHIA:VANCOUVERWHI:4795,2016-06-25 00:00:00+00:00,2016,HOME,1.9,0.5136193584334952,-1.0,MLS-A02
MLS:20160626:PORTLANDTIMB:HOUSTONDYNAM:4798,2016-06-26 00:00:00+00:00,2016,HOME,1.93,0.5047656262720006,0.9299999999999999,MLS-A02
MLS:20160701:CHICAGOFIREF:SANJOSEEARTH:4799,2016-07-01 00:00:00+00:00,2016,AWAY,3.38,0.28883650223622465,-1.0,MLS-A05
MLS:20160702:CFMONTRÉAL:NEWENGLANDRE:4801,2016-07-02 00:00:00+00:00,2016,AWAY,3.02,0.3232448091244142,-1.0,MLS-A05
MLS:20160706:NEWENGLANDRE:NEWYORKCITYF:4809,2016-07-06 00:00:00+00:00,2016,AWAY,3.74,0.2610596116110697,2.74,MLS-A05
MLS:20160708:SANJOSEEARTH:FCDALLAS:4811,2016-07-08 00:00:00+00:00,2016,AWAY,3.27,0.29873577180906097,2.27,MLS-A05
MLS:20160709:REALSALTLAKE:CFMONTRÉAL:4814,2016-07-09 00:00:00+00:00,2016,AWAY,3.68,0.2643413249388684,-1.0,MLS-A05
MLS:20160709:SEATTLESOUND:LAGALAXY:4815,2016-07-09 00:00:00+00:00,2016,HOME,2.17,0.44969890061219975,-1.0,MLS-R01V2
MLS:20160709:VANCOUVERWHI:COLORADORAPI:4817,2016-07-09 00:00:00+00:00,2016,AWAY,3.71,0.2628926833482104,-1.0,MLS-A05
MLS:20160710:SPORTINGKANS:NEWYORKCITYF:4819,2016-07-10 00:00:00+00:00,2016,AWAY,3.72,0.26222665254501276,-1.0,MLS-A06
MLS:20160717:CFMONTRÉAL:NEWYORKCITYF:4833,2016-07-17 00:00:00+00:00,2016,AWAY,3.23,0.30186720081890256,2.23,MLS-A05
MLS:20160723:PORTLANDTIMB:LAGALAXY:4842,2016-07-23 00:00:00+00:00,2016,AWAY,3.26,0.29946296201062317,2.26,MLS-A06
MLS:20160731:ORLANDOCITYS:NEWENGLANDRE:4851,2016-07-31 00:00:00+00:00,2016,AWAY,3.39,0.28778689499345944,-1.0,MLS-A05
MLS:20160731:SPORTINGKANS:PORTLANDTIMB:4854,2016-07-31 00:00:00+00:00,2016,HOME,1.7,0.572818157254796,0.7,MLS-A02
MLS:20160805:SANJOSEEARTH:NEWYORKCITYF:4857,2016-08-05 00:00:00+00:00,2016,AWAY,3.38,0.2887027796305478,-1.0,MLS-A05
MLS:20160806:CFMONTRÉAL:HOUSTONDYNAM:4858,2016-08-06 00:00:00+00:00,2016,HOME,1.81,0.5386813030489829,0.81,MLS-A02
MLS:20160807:ORLANDOCITYS:SEATTLESOUND:4864,2016-08-07 00:00:00+00:00,2016,AWAY,2.96,0.3297953564994339,1.96,MLS-A05
MLS:20160813:COLUMBUSCREW:NEWYORKCITYF:4867,2016-08-13 00:00:00+00:00,2016,AWAY,3.61,0.2703751790231693,-1.0,MLS-A05
MLS:20160820:NEWENGLANDRE:COLUMBUSCREW:4879,2016-08-20 00:00:00+00:00,2016,AWAY,3.54,0.27569447354087234,2.54,MLS-A05
MLS:20160820:REALSALTLAKE:FCDALLAS:4882,2016-08-20 00:00:00+00:00,2016,AWAY,2.88,0.3389583586257132,-1.0,MLS-A05
MLS:20160824:CHICAGOFIREF:LAGALAXY:4887,2016-08-24 00:00:00+00:00,2016,AWAY,3.64,0.2681552380817534,-1.0,MLS-A05
MLS:20160824:HOUSTONDYNAM:SEATTLESOUND:4889,2016-08-24 00:00:00+00:00,2016,AWAY,3.08,0.316691820102626,-1.0,MLS-A05
MLS:20160824:ORLANDOCITYS:TORONTOFC:4890,2016-08-24 00:00:00+00:00,2016,AWAY,2.9,0.33591898787927044,1.9,MLS-A05
MLS:20160827:COLUMBUSCREW:SANJOSEEARTH:4893,2016-08-27 00:00:00+00:00,2016,HOME,2.02,0.4829467939972715,1.02,MLS-R01V2
MLS:20160827:COLUMBUSCREW:SANJOSEEARTH:4893,2016-08-27 00:00:00+00:00,2016,HOME,2.02,0.4829467939972715,1.02,MLS-R02V2
MLS:20160827:PHILADELPHIA:SPORTINGKANS:4897,2016-08-27 00:00:00+00:00,2016,AWAY,3.27,0.298589966319331,-1.0,MLS-A05
MLS:20160828:PORTLANDTIMB:SEATTLESOUND:4901,2016-08-28 00:00:00+00:00,2016,AWAY,3.31,0.29465158034058525,-1.0,MLS-A05
MLS:20160901:NEWYORKCITYF:DCUNITED:4902,2016-09-01 00:00:00+00:00,2016,HOME,1.72,0.5662638569859183,0.72,MLS-A02
MLS:20160903:CHICAGOFIREF:PHILADELPHIA:4903,2016-09-03 00:00:00+00:00,2016,HOME,2.28,0.4279353743745729,1.2799999999999998,MLS-R01V2
MLS:20160903:CHICAGOFIREF:PHILADELPHIA:4903,2016-09-03 00:00:00+00:00,2016,HOME,2.28,0.4279353743745729,1.2799999999999998,MLS-R02V2
MLS:20160903:NEWENGLANDRE:COLORADORAPI:4906,2016-09-03 00:00:00+00:00,2016,HOME,2.06,0.47387793427230046,1.06,MLS-R01V2
MLS:20160910:CHICAGOFIREF:TORONTOFC:4911,2016-09-10 00:00:00+00:00,2016,AWAY,3.16,0.3090052972336668,2.16,MLS-A05
MLS:20160910:NEWENGLANDRE:NEWYORKCITYF:4914,2016-09-10 00:00:00+00:00,2016,AWAY,3.45,0.2829076620825148,-1.0,MLS-A05
MLS:20160924:HOUSTONDYNAM:PORTLANDTIMB:4932,2016-09-24 00:00:00+00:00,2016,AWAY,3.57,0.2730261170558697,-1.0,MLS-A05
MLS:20160924:SANJOSEEARTH:SPORTINGKANS:4935,2016-09-24 00:00:00+00:00,2016,AWAY,3.45,0.2830186597221456,2.45,MLS-A05
MLS:20160928:CFMONTRÉAL:SANJOSEEARTH:4940,2016-09-28 00:00:00+00:00,2016,HOME,1.98,0.4933543219959428,0.98,MLS-R01V2
MLS:20161001:FCDALLAS:LAGALAXY:4947,2016-10-01 00:00:00+00:00,2016,AWAY,4.87,0.200065703022339,-1.0,MLS-A06
MLS:20161001:SANJOSEEARTH:REALSALTLAKE:4950,2016-10-01 00:00:00+00:00,2016,HOME,2.26,0.43180337707773725,1.2599999999999998,MLS-R01V2
MLS:20161001:SANJOSEEARTH:REALSALTLAKE:4950,2016-10-01 00:00:00+00:00,2016,HOME,2.26,0.43180337707773725,1.2599999999999998,MLS-R02V2
MLS:20161002:ORLANDOCITYS:CFMONTRÉAL:4952,2016-10-02 00:00:00+00:00,2016,AWAY,3.43,0.2843735450513367,2.43,MLS-A05
MLS:20161002:VANCOUVERWHI:SEATTLESOUND:4953,2016-10-02 00:00:00+00:00,2016,AWAY,3.24,0.30121078453436556,2.24,MLS-A05
MLS:20161016:FCDALLAS:SEATTLESOUND:4961,2016-10-16 00:00:00+00:00,2016,HOME,1.7,0.5730610431409097,0.7,MLS-A02
MLS:20161023:NEWENGLANDRE:CFMONTRÉAL:4970,2016-10-23 00:00:00+00:00,2016,HOME,1.92,0.5085229285130115,0.9199999999999999,MLS-A02
MLS:20170304:HOUSTONDYNAM:SEATTLESOUND:4999,2017-03-04 00:00:00+00:00,2017,AWAY,3.0,0.3255477095781278,-1.0,MLS-A05
MLS:20170304:REALSALTLAKE:TORONTOFC:5001,2017-03-04 00:00:00+00:00,2017,AWAY,2.81,0.3471325206660846,-1.0,MLS-A05
MLS:20170305:VANCOUVERWHI:PHILADELPHIA:5005,2017-03-05 00:00:00+00:00,2017,AWAY,3.75,0.26007947677787896,-1.0,MLS-A05
MLS:20170311:HOUSTONDYNAM:COLUMBUSCREW:5008,2017-03-11 00:00:00+00:00,2017,AWAY,3.27,0.29838346484081796,-1.0,MLS-A05
MLS:20170401:DCUNITED:PHILADELPHIA:5034,2017-04-01 00:00:00+00:00,2017,AWAY,3.54,0.27550620509470936,-1.0,MLS-A05
MLS:20170401:VANCOUVERWHI:LAGALAXY:5038,2017-04-01 00:00:00+00:00,2017,AWAY,3.31,0.2945412896745234,-1.0,MLS-A05
MLS:20170408:PHILADELPHIA:PORTLANDTIMB:5045,2017-04-08 00:00:00+00:00,2017,AWAY,3.44,0.28387516483516484,2.44,MLS-A05
MLS:20170408:SANJOSEEARTH:SEATTLESOUND:5047,2017-04-08 00:00:00+00:00,2017,AWAY,3.22,0.3027316550615961,-1.0,MLS-A05
MLS:20170414:PHILADELPHIA:NEWYORKCITYF:5051,2017-04-14 00:00:00+00:00,2017,AWAY,3.09,0.3156082702945356,2.09,MLS-A05
MLS:20170414:SANJOSEEARTH:FCDALLAS:5052,2017-04-14 00:00:00+00:00,2017,AWAY,2.83,0.34475345859129103,-1.0,MLS-A05
MLS:20170415:ORLANDOCITYS:LAGALAXY:5060,2017-04-15 00:00:00+00:00,2017,AWAY,3.26,0.2995540904475284,-1.0,MLS-A05
MLS:20170415:PORTLANDTIMB:SPORTINGKANS:5061,2017-04-15 00:00:00+00:00,2017,HOME,1.95,0.500132590824715,-1.0,MLS-A02
MLS:20170419:NEWENGLANDRE:SANJOSEEARTH:5062,2017-04-19 00:00:00+00:00,2017,HOME,1.85,0.5268134431951442,-1.0,MLS-A02
MLS:20170422:HOUSTONDYNAM:SANJOSEEARTH:5065,2017-04-22 00:00:00+00:00,2017,AWAY,3.73,0.26130847017998915,-1.0,MLS-A05
MLS:20170422:NEWYORKREDBU:COLUMBUSCREW:5067,2017-04-22 00:00:00+00:00,2017,HOME,1.8,0.54132341217114,0.8,MLS-A02
MLS:20170423:MINNESOTAUNI:COLORADORAPI:5072,2017-04-23 00:00:00+00:00,2017,HOME,2.42,0.4037873612775345,1.42,MLS-R01V2
MLS:20170423:MINNESOTAUNI:COLORADORAPI:5072,2017-04-23 00:00:00+00:00,2017,HOME,2.42,0.4037873612775345,1.42,MLS-R02V2
MLS:20170505:COLORADORAPI:VANCOUVERWHI:5087,2017-05-05 00:00:00+00:00,2017,AWAY,3.5,0.2788826757677157,2.5,MLS-A05
MLS:20170506:SANJOSEEARTH:PORTLANDTIMB:5094,2017-05-06 00:00:00+00:00,2017,HOME,2.27,0.4300838708498548,1.27,MLS-R01V2
MLS:20170510:COLUMBUSCREW:TORONTOFC:5098,2017-05-10 00:00:00+00:00,2017,AWAY,3.31,0.29483403173756306,2.31,MLS-A05
MLS:20170513:COLORADORAPI:SANJOSEEARTH:5102,2017-05-13 00:00:00+00:00,2017,AWAY,3.36,0.2904040404040404,-1.0,MLS-A05
MLS:20170513:ORLANDOCITYS:SPORTINGKANS:5105,2017-05-13 00:00:00+00:00,2017,AWAY,3.48,0.2802573792258196,-1.0,MLS-A05
MLS:20170517:CHICAGOFIREF:COLORADORAPI:5110,2017-05-17 00:00:00+00:00,2017,HOME,1.75,0.5583820464808287,0.75,MLS-A02
MLS:20170517:PHILADELPHIA:HOUSTONDYNAM:5111,2017-05-17 00:00:00+00:00,2017,AWAY,3.77,0.25854977878727353,-1.0,MLS-A05
MLS:20170519:NEWYORKREDBU:TORONTOFC:5115,2017-05-19 00:00:00+00:00,2017,AWAY,3.71,0.2630522160351955,-1.0,MLS-A05
MLS:20170520:CFMONTRÉAL:PORTLANDTIMB:5117,2017-05-20 00:00:00+00:00,2017,HOME,2.22,0.43956449930458974,1.2200000000000002,MLS-R01V2
MLS:20170520:CFMONTRÉAL:PORTLANDTIMB:5117,2017-05-20 00:00:00+00:00,2017,HOME,2.22,0.43956449930458974,1.2200000000000002,MLS-R02V2
MLS:20170520:DCUNITED:CHICAGOFIREF:5118,2017-05-20 00:00:00+00:00,2017,AWAY,3.02,0.3231709366910828,2.02,MLS-A05
MLS:20170521:MINNESOTAUNI:LAGALAXY:5123,2017-05-21 00:00:00+00:00,2017,AWAY,2.95,0.33077431567561066,1.9500000000000002,MLS-A05
MLS:20170521:NEWENGLANDRE:COLUMBUSCREW:5124,2017-05-21 00:00:00+00:00,2017,AWAY,4.16,0.23461606667848903,-1.0,MLS-A06
MLS:20170526:TORONTOFC:COLUMBUSCREW:5127,2017-05-26 00:00:00+00:00,2017,AWAY,3.68,0.26496611913293366,-1.0,MLS-A03
MLS:20170527:COLORADORAPI:SPORTINGKANS:5128,2017-05-27 00:00:00+00:00,2017,AWAY,2.85,0.3427354976051091,-1.0,MLS-A05
MLS:20170527:MINNESOTAUNI:ORLANDOCITYS:5129,2017-05-27 00:00:00+00:00,2017,HOME,2.4,0.4064429228869682,1.4,MLS-R01V2
MLS:20170527:SANJOSEEARTH:LAGALAXY:5132,2017-05-27 00:00:00+00:00,2017,AWAY,4.32,0.22586822524984537,3.3200000000000003,MLS-A06
MLS:20170531:COLUMBUSCREW:SEATTLESOUND:5137,2017-05-31 00:00:00+00:00,2017,HOME,1.83,0.5325649049712298,0.8300000000000001,MLS-A02
MLS:20170531:NEWYORKCITYF:NEWENGLANDRE:5139,2017-05-31 00:00:00+00:00,2017,AWAY,4.2,0.232277350725988,-1.0,MLS-A06
MLS:20170603:NEWENGLANDRE:TORONTOFC:5146,2017-06-03 00:00:00+00:00,2017,AWAY,3.25,0.3003513963380803,-1.0,MLS-A05
MLS:20170603:NEWYORKCITYF:PHILADELPHIA:5147,2017-06-03 00:00:00+00:00,2017,HOME,1.71,0.5702351815867152,0.71,MLS-A02
MLS:20170610:PORTLANDTIMB:FCDALLAS:5153,2017-06-10 00:00:00+00:00,2017,AWAY,3.62,0.2693655897655291,-1.0,MLS-A05
MLS:20170617:NEWENGLANDRE:CHICAGOFIREF:5158,2017-06-17 00:00:00+00:00,2017,AWAY,3.64,0.26778598208309196,2.64,MLS-A05
MLS:20170617:NEWYORKCITYF:SEATTLESOUND:5159,2017-06-17 00:00:00+00:00,2017,HOME,2.02,0.4828090709583029,1.02,MLS-R01V2
MLS:20170617:ORLANDOCITYS:CFMONTRÉAL:5160,2017-06-17 00:00:00+00:00,2017,AWAY,3.7,0.26347515244970915,-1.0,MLS-A05
MLS:20170617:SANJOSEEARTH:SPORTINGKANS:5162,2017-06-17 00:00:00+00:00,2017,AWAY,2.79,0.34973078900274046,-1.0,MLS-A05
MLS:20170618:PHILADELPHIA:NEWYORKREDBU:5165,2017-06-18 00:00:00+00:00,2017,AWAY,3.27,0.2985190354345972,2.27,MLS-A05
MLS:20170624:MINNESOTAUNI:VANCOUVERWHI:5176,2017-06-24 00:00:00+00:00,2017,AWAY,2.96,0.3298003432191537,-1.0,MLS-A05
MLS:20170701:CFMONTRÉAL:DCUNITED:5183,2017-07-01 00:00:00+00:00,2017,HOME,1.78,0.5478535452842666,0.78,MLS-A02
MLS:20170701:COLORADORAPI:HOUSTONDYNAM:5185,2017-07-01 00:00:00+00:00,2017,AWAY,3.0,0.32541886513005647,-1.0,MLS-A05
MLS:20170704:COLORADORAPI:SEATTLESOUND:5192,2017-07-04 00:00:00+00:00,2017,AWAY,2.92,0.3340085596356824,1.92,MLS-A05
MLS:20170704:LAGALAXY:REALSALTLAKE:5194,2017-07-04 00:00:00+00:00,2017,AWAY,3.57,0.27273320428891457,2.57,MLS-A03
MLS:20170704:LAGALAXY:REALSALTLAKE:5194,2017-07-04 00:00:00+00:00,2017,AWAY,3.57,0.27273320428891457,2.57,MLS-A05
MLS:20170704:LAGALAXY:REALSALTLAKE:5194,2017-07-04 00:00:00+00:00,2017,AWAY,3.57,0.27273320428891457,2.57,MLS-A06
MLS:20170705:NEWENGLANDRE:NEWYORKREDBU:5197,2017-07-05 00:00:00+00:00,2017,HOME,2.16,0.45170628752335173,-1.0,MLS-R01V2
MLS:20170705:PORTLANDTIMB:CHICAGOFIREF:5199,2017-07-05 00:00:00+00:00,2017,AWAY,3.82,0.2553382917466411,-1.0,MLS-A05
MLS:20170719:CFMONTRÉAL:PHILADELPHIA:5202,2017-07-19 00:00:00+00:00,2017,HOME,1.89,0.5161278057312327,0.8899999999999999,MLS-A02
MLS:20170722:DCUNITED:HOUSTONDYNAM:5212,2017-07-22 00:00:00+00:00,2017,AWAY,2.89,0.3379102122559208,1.8900000000000001,MLS-A05
MLS:20170722:NEWYORKCITYF:CHICAGOFIREF:5215,2017-07-22 00:00:00+00:00,2017,HOME,1.88,0.5184085510688837,0.8799999999999999,MLS-A02
MLS:20170729:HOUSTONDYNAM:PORTLANDTIMB:5223,2017-07-29 00:00:00+00:00,2017,AWAY,3.85,0.2537535778250172,-1.0,MLS-A05
MLS:20170729:LAGALAXY:SEATTLESOUND:5224,2017-07-29 00:00:00+00:00,2017,AWAY,2.82,0.34609128530250644,-1.0,MLS-A05
MLS:20170729:NEWENGLANDRE:PHILADELPHIA:5226,2017-07-29 00:00:00+00:00,2017,HOME,1.83,0.5324754094845411,0.8300000000000001,MLS-A02
MLS:20170812:COLUMBUSCREW:CHICAGOFIREF:5243,2017-08-12 00:00:00+00:00,2017,AWAY,3.2,0.3052036497312497,-1.0,MLS-A05
MLS:20170812:PHILADELPHIA:CFMONTRÉAL:5249,2017-08-12 00:00:00+00:00,2017,AWAY,4.39,0.2225416493408201,3.3899999999999997,MLS-A06
MLS:20170818:PORTLANDTIMB:NEWYORKREDBU:5254,2017-08-18 00:00:00+00:00,2017,AWAY,3.52,0.27687059327712227,-1.0,MLS-A05
MLS:20170819:CFMONTRÉAL:REALSALTLAKE:5255,2017-08-19 00:00:00+00:00,2017,AWAY,3.77,0.25865713491295134,-1.0,MLS-R03
MLS:20170819:ORLANDOCITYS:COLUMBUSCREW:5258,2017-08-19 00:00:00+00:00,2017,AWAY,3.27,0.29815416692218066,-1.0,MLS-A05
MLS:20170819:SPORTINGKANS:FCDALLAS:5260,2017-08-19 00:00:00+00:00,2017,AWAY,3.69,0.26447975397232193,-1.0,MLS-A05
MLS:20170826:DCUNITED:NEWENGLANDRE:5274,2017-08-26 00:00:00+00:00,2017,AWAY,3.23,0.3020511286193943,-1.0,MLS-A05
MLS:20170909:DCUNITED:ORLANDOCITYS:5287,2017-09-09 00:00:00+00:00,2017,AWAY,3.47,0.2812127298976838,2.47,MLS-A03
MLS:20170909:DCUNITED:ORLANDOCITYS:5287,2017-09-09 00:00:00+00:00,2017,AWAY,3.47,0.2812127298976838,2.47,MLS-A05
MLS:20170909:NEWYORKCITYF:PORTLANDTIMB:5291,2017-09-09 00:00:00+00:00,2017,AWAY,3.7,0.26398642241675485,2.7,MLS-R03
MLS:20170909:VANCOUVERWHI:REALSALTLAKE:5293,2017-09-09 00:00:00+00:00,2017,AWAY,3.67,0.2658776462743791,-1.0,MLS-A05
MLS:20170909:VANCOUVERWHI:REALSALTLAKE:5293,2017-09-09 00:00:00+00:00,2017,AWAY,3.67,0.2658776462743791,-1.0,MLS-R03
MLS:20170910:COLUMBUSCREW:SPORTINGKANS:5295,2017-09-10 00:00:00+00:00,2017,HOME,2.07,0.4691400239357156,-1.0,MLS-R01V2
MLS:20170916:VANCOUVERWHI:COLUMBUSCREW:5308,2017-09-16 00:00:00+00:00,2017,AWAY,3.51,0.2780831440221871,-1.0,MLS-R03
MLS:20170917:NEWYORKREDBU:PHILADELPHIA:5309,2017-09-17 00:00:00+00:00,2017,HOME,1.77,0.5514107414196645,-1.0,MLS-A02
MLS:20170923:DCUNITED:SANJOSEEARTH:5313,2017-09-23 00:00:00+00:00,2017,AWAY,3.52,0.2772762390593415,-1.0,MLS-A05
MLS:20170923:PHILADELPHIA:CHICAGOFIREF:5317,2017-09-23 00:00:00+00:00,2017,AWAY,2.92,0.33412869806847184,-1.0,MLS-A05
MLS:20170927:CFMONTRÉAL:NEWYORKCITYF:5324,2017-09-27 00:00:00+00:00,2017,AWAY,3.31,0.2945653828588826,2.31,MLS-A05
MLS:20170927:CFMONTRÉAL:NEWYORKCITYF:5324,2017-09-27 00:00:00+00:00,2017,AWAY,3.31,0.2945653828588826,2.31,MLS-A06
MLS:20170927:ORLANDOCITYS:NEWENGLANDRE:5328,2017-09-27 00:00:00+00:00,2017,HOME,2.26,0.431924287478676,1.2599999999999998,MLS-R01V2
MLS:20170927:ORLANDOCITYS:NEWENGLANDRE:5328,2017-09-27 00:00:00+00:00,2017,HOME,2.26,0.431924287478676,1.2599999999999998,MLS-R02V2
MLS:20170927:SEATTLESOUND:VANCOUVERWHI:5330,2017-09-27 00:00:00+00:00,2017,HOME,1.65,0.5903916650588463,0.6499999999999999,MLS-A02
MLS:20170930:COLORADORAPI:CFMONTRÉAL:5332,2017-09-30 00:00:00+00:00,2017,AWAY,3.22,0.30308161192008126,-1.0,MLS-A05
MLS:20170930:ORLANDOCITYS:FCDALLAS:5337,2017-09-30 00:00:00+00:00,2017,AWAY,2.92,0.33418420659799963,-1.0,MLS-A05
MLS:20171011:HOUSTONDYNAM:SPORTINGKANS:5346,2017-10-11 00:00:00+00:00,2017,HOME,2.08,0.46923874340830213,1.08,MLS-R01V2
MLS:20171022:CFMONTRÉAL:NEWENGLANDRE:5359,2017-10-22 00:00:00+00:00,2017,AWAY,3.52,0.27615425949654865,2.52,MLS-A05
MLS:20171022:DCUNITED:NEWYORKREDBU:5360,2017-10-22 00:00:00+00:00,2017,AWAY,3.7,0.26358257127487894,2.7,MLS-A05
MLS:20171022:REALSALTLAKE:SPORTINGKANS:5366,2017-10-22 00:00:00+00:00,2017,AWAY,3.35,0.2915266610127642,-1.0,MLS-A03
MLS:20180310:CHICAGOFIREF:SPORTINGKANS:5396,2018-03-10 00:00:00+00:00,2018,AWAY,2.86,0.34106435017289366,1.8599999999999999,MLS-A05
MLS:20180310:NEWYORKREDBU:PORTLANDTIMB:5400,2018-03-10 00:00:00+00:00,2018,AWAY,3.04,0.3210617980902048,-1.0,MLS-A05
MLS:20180331:COLORADORAPI:PHILADELPHIA:5422,2018-03-31 00:00:00+00:00,2018,AWAY,3.3,0.29556650246305416,-1.0,MLS-A05
MLS:20180408:LAGALAXY:SPORTINGKANS:5437,2018-04-08 00:00:00+00:00,2018,AWAY,3.2,0.30452464185597616,2.2,MLS-A05
MLS:20180413:VANCOUVERWHI:LOSANGELESFC:5441,2018-04-13 00:00:00+00:00,2018,AWAY,3.04,0.3210617980902048,2.04,MLS-A05
MLS:20180414:NEWENGLANDRE:FCDALLAS:5445,2018-04-14 00:00:00+00:00,2018,AWAY,3.48,0.28017030335284726,2.48,MLS-A05
MLS:20180421:COLUMBUSCREW:NEWENGLANDRE:5453,2018-04-21 00:00:00+00:00,2018,AWAY,4.86,0.20086495252897252,-1.0,MLS-A06
MLS:20180421:REALSALTLAKE:COLORADORAPI:5459,2018-04-21 00:00:00+00:00,2018,HOME,1.83,0.5338871042038615,0.8300000000000001,MLS-A02
MLS:20180427:VANCOUVERWHI:REALSALTLAKE:5462,2018-04-27 00:00:00+00:00,2018,AWAY,3.63,0.26896736427286994,-1.0,MLS-A05
MLS:20180428:NEWENGLANDRE:SPORTINGKANS:5467,2018-04-28 00:00:00+00:00,2018,AWAY,3.62,0.2694468483550158,-1.0,MLS-A05
MLS:20180429:LOSANGELESFC:SEATTLESOUND:5471,2018-04-29 00:00:00+00:00,2018,HOME,1.81,0.5397402147247513,0.81,MLS-A02
MLS:20180429:NEWYORKCITYF:FCDALLAS:5472,2018-04-29 00:00:00+00:00,2018,HOME,1.72,0.5662067133610145,0.72,MLS-A02
MLS:20180505:HOUSTONDYNAM:LAGALAXY:5476,2018-05-05 00:00:00+00:00,2018,AWAY,3.95,0.24574848457664258,-1.0,MLS-A06
MLS:20180505:NEWYORKREDBU:NEWYORKCITYF:5479,2018-05-05 00:00:00+00:00,2018,HOME,1.92,0.5064813368733406,0.9199999999999999,MLS-A02
MLS:20180509:COLUMBUSCREW:PHILADELPHIA:5486,2018-05-09 00:00:00+00:00,2018,HOME,1.71,0.5662361069390207,0.71,MLS-A02
MLS:20180511:VANCOUVERWHI:HOUSTONDYNAM:5489,2018-05-11 00:00:00+00:00,2018,AWAY,3.1,0.3120771577541902,-1.0,MLS-A05
MLS:20180512:REALSALTLAKE:DCUNITED:5496,2018-05-12 00:00:00+00:00,2018,HOME,1.85,0.5236277000268227,0.8500000000000001,MLS-A02
MLS:20180513:PORTLANDTIMB:SEATTLESOUND:5499,2018-05-13 00:00:00+00:00,2018,HOME,2.03,0.47703297043922704,1.0299999999999998,MLS-R01V2
MLS:20180519:NEWENGLANDRE:COLUMBUSCREW:5503,2018-05-19 00:00:00+00:00,2018,AWAY,2.94,0.32902663969039847,1.94,MLS-A05
MLS:20180519:SANJOSEEARTH:DCUNITED:5507,2018-05-19 00:00:00+00:00,2018,AWAY,3.69,0.26259147653895826,2.69,MLS-A03
MLS:20180519:SANJOSEEARTH:DCUNITED:5507,2018-05-19 00:00:00+00:00,2018,AWAY,3.69,0.26259147653895826,2.69,MLS-R03
MLS:20180526:ORLANDOCITYS:CHICAGOFIREF:5519,2018-05-26 00:00:00+00:00,2018,AWAY,3.43,0.28111466364404336,2.43,MLS-A03
MLS:20180526:VANCOUVERWHI:NEWENGLANDRE:5521,2018-05-26 00:00:00+00:00,2018,HOME,2.03,0.47810401843872125,-1.0,MLS-R01V2
MLS:20180602:COLUMBUSCREW:TORONTOFC:5531,2018-06-02 00:00:00+00:00,2018,AWAY,3.52,0.2752179327521794,-1.0,MLS-A03
MLS:20180630:COLUMBUSCREW:REALSALTLAKE:5569,2018-06-30 00:00:00+00:00,2018,HOME,1.62,0.597399578630847,0.6200000000000001,MLS-A02
MLS:20180630:LOSANGELESFC:PHILADELPHIA:5570,2018-06-30 00:00:00+00:00,2018,HOME,1.65,0.5857740585774059,0.6499999999999999,MLS-A02
MLS:20180703:HOUSTONDYNAM:LOSANGELESFC:5576,2018-07-03 00:00:00+00:00,2018,AWAY,3.64,0.2657989778534923,-1.0,MLS-A05
MLS:20180704:COLORADORAPI:SEATTLESOUND:5577,2018-07-04 00:00:00+00:00,2018,HOME,2.4,0.4035585235329095,-1.0,MLS-R01V2
MLS:20180704:REALSALTLAKE:SPORTINGKANS:5581,2018-07-04 00:00:00+00:00,2018,AWAY,2.8,0.34563372066250175,-1.0,MLS-A05
MLS:20180707:VANCOUVERWHI:CHICAGOFIREF:5591,2018-07-07 00:00:00+00:00,2018,HOME,1.76,0.5492836676217765,0.76,MLS-A02
MLS:20180714:NEWYORKCITYF:COLUMBUSCREW:5601,2018-07-14 00:00:00+00:00,2018,AWAY,3.87,0.25039297147280637,-1.0,MLS-A05
MLS:20180721:HOUSTONDYNAM:FCDALLAS:5610,2018-07-21 00:00:00+00:00,2018,AWAY,3.34,0.28975909820022666,-1.0,MLS-A06
MLS:20180725:HOUSTONDYNAM:PHILADELPHIA:5618,2018-07-25 00:00:00+00:00,2018,AWAY,4.51,0.21545003543586108,3.51,MLS-A06
MLS:20180728:SPORTINGKANS:FCDALLAS:5627,2018-07-28 00:00:00+00:00,2018,HOME,1.93,0.5039079617771905,-1.0,MLS-A02
MLS:20180728:VANCOUVERWHI:MINNESOTAUNI:5629,2018-07-28 00:00:00+00:00,2018,HOME,1.67,0.5809545441025766,0.6699999999999999,MLS-A02
