result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,result_norm,dob1,dob2,reach1,reach2,age1,age2,p1_won,pair_key,fav_prob,fav_is_p1,fav_won,fav_dec,fav_ml,age_adv,reach_adv,profit100
W,Charles Oliveira,Nik Lentz,http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Lightweight Bout,KO/TKO,2,2:11,3 Rnd (5-5-5),Todd Ronald Anderson,Punch to Head At Distance,Do Bronxs,The Carny,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049,0,1.0,,,,24 of 39,14 of 20,,,,28 of 43,15 of 21,,,,0 of 0,0 of 0,,,,0,1.0,,,,1,0.0,,,,1:30,0:07,,,,0,0.0,,,,12 of 38,6 of 11,,,,13 of 39,8 of 14,,,,1 of 2,1 of 2,,,,0,0.0,,,,0,0.0,,,,0:16,1:24,,,,15 of 25,8 of 13,,,,7 of 12,6 of 7,,,,2 of 2,0 of 0,,,,14 of 24,6 of 10,,,,7 of 12,3 of 5,,,,3 of 3,5 of 5,,,,7 of 30,3 of 6,,,,2 of 4,3 of 5,,,,3 of 4,0 of 0,,,,10 of 35,0 of 4,,,,2 of 3,4 of 5,,,,0 of 0,2 of 2,,,,W,1989-10-17,1984-08-13,74.0,68.0,29.583085210510824,34.76046736072609,True,http://ufcstats.com/fighter-details/07225ba28ae309b6|http://ufcstats.com/fighter-details/6fb1ba67bef41b37,0.7784405624201107,True,True,1.238095238095238,-420.00000000000034,5.177382150215266,6.0,23.809523809523792
W,Irene Aldana,Bethe Correia,http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fighter-details/673ea7dcc786b1b3,Women's Bantamweight Bout,Submission,3,3:24,3 Rnd (5-5-5),Eduardo Herdy,Armbar From Back Control,--,Pitbull,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927,0,0.0,0.0,,,21 of 81,31 of 96,31 of 70,,,22 of 82,31 of 96,31 of 70,,,0 of 0,0 of 0,0 of 0,,,0,0.0,1.0,,,0,0.0,0.0,,,0:00,0:02,0:08,,,0,0.0,0.0,,,16 of 49,39 of 82,26 of 65,,,16 of 49,39 of 82,26 of 65,,,0 of 0,0 of 1,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:13,0:02,,,18 of 78,23 of 83,26 of 63,,,1 of 1,6 of 10,4 of 6,,,2 of 2,2 of 3,1 of 1,,,21 of 81,28 of 93,31 of 69,,,0 of 0,3 of 3,0 of 0,,,0 of 0,0 of 0,0 of 1,,,7 of 35,20 of 57,16 of 49,,,6 of 10,11 of 16,1 of 6,,,3 of 4,8 of 9,9 of 10,,,16 of 49,38 of 81,26 of 65,,,0 of 0,1 of 1,0 of 0,,,0 of 0,0 of 0,0 of 0,,,W,1988-03-26,1983-06-22,68.0,64.0,31.124526855445353,35.88574714059837,True,http://ufcstats.com/fighter-details/578ef12674df1e6a|http://ufcstats.com/fighter-details/673ea7dcc786b1b3,0.7727272727272727,True,True,1.25,-400.0,4.761220285153016,4.0,25.0
W,Macy Chiasson,Sarah Moras,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/539ed332b3078821,Women's Bantamweight Bout,KO/TKO,2,2:22,3 Rnd (5-5-5),Yves Lavigne,Punches to Head From Mount,--,Cheesecake,2019-05-04,"Ottawa, Ontario, Canada",http://ufcstats.com/event-details/351264d11286d09a,0,0.0,,,,20 of 32,23 of 34,,,,47 of 59,35 of 48,,,,0 of 0,0 of 0,,,,0,0.0,,,,1,1.0,,,,1:08,2:09,,,,0,0.0,,,,9 of 11,0 of 0,,,,26 of 31,3 of 7,,,,1 of 1,0 of 2,,,,1,0.0,,,,0,0.0,,,,3:46,0:00,,,,17 of 29,21 of 32,,,,3 of 3,2 of 2,,,,0 of 0,0 of 0,,,,0 of 1,1 of 1,,,,0 of 0,0 of 0,,,,20 of 31,22 of 33,,,,9 of 11,0 of 0,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,1 of 1,0 of 0,,,,0 of 0,0 of 0,,,,8 of 10,0 of 0,,,,W,1991-07-27,1988-04-30,72.0,67.0,27.770590771884432,31.009534761151837,True,http://ufcstats.com/fighter-details/539ed332b3078821|http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,0.84,True,True,1.1428571428571428,-700.0000000000003,3.238943989267405,5.0,14.28571428571428
W,Greg Hardy,Dmitrii Smoliakov,http://ufcstats.com/fighter-details/85073dbd1be65ed9,http://ufcstats.com/fighter-details/75afb06215a07341,Heavyweight Bout,KO/TKO,1,2:15,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground,Prince of War,The Lifeguard,2019-04-27,"Sunrise, Florida, USA",http://ufcstats.com/event-details/c912f676692c353a,0,,,,,14 of 30,,,,,17 of 33,,,,,0 of 0,,,,,0,,,,,0,,,,,0:25,,,,,0,,,,,1 of 3,,,,,1 of 3,,,,,0 of 2,,,,,0,,,,,0,,,,,0:00,,,,,12 of 28,,,,,2 of 2,,,,,0 of 0,,,,,4 of 13,,,,,2 of 2,,,,,8 of 15,,,,,1 of 3,,,,,0 of 0,,,,,0 of 0,,,,,1 of 3,,,,,0 of 0,,,,,0 of 0,,,,,W,1988-07-28,1982-08-05,80.0,74.0,30.74669568848094,36.72628459174384,True,http://ufcstats.com/fighter-details/75afb06215a07341|http://ufcstats.com/fighter-details/85073dbd1be65ed9,0.7195253505933118,True,True,1.3448275862068966,-290.0,5.979588903262901,6.0,34.48275862068966
W,Montel Jackson,Andre Soukhamthath,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,http://ufcstats.com/fighter-details/d0e50a3d1b250708,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Anthony Maness 27 - 30. Ken Coffey 26 - 30. Will Fisher 27 - 29.,Quik,The Asian Sensation,2019-04-13,"Atlanta, Georgia, USA",http://ufcstats.com/event-details/b0550072e5f0afa7,0,0.0,0.0,,,15 of 32,29 of 52,20 of 23,,,25 of 42,57 of 83,78 of 93,,,2 of 2,1 of 2,0 of 0,,,0,0.0,0.0,,,0,0.0,1.0,,,1:25,1:54,4:25,,,0,0.0,0.0,,,17 of 29,11 of 26,2 of 7,,,18 of 30,15 of 30,8 of 13,,,0 of 0,0 of 0,1 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:05,,,8 of 24,21 of 42,9 of 12,,,4 of 4,4 of 6,9 of 9,,,3 of 4,4 of 4,2 of 2,,,13 of 30,20 of 40,5 of 8,,,2 of 2,9 of 12,0 of 0,,,0 of 0,0 of 0,15 of 15,,,3 of 13,3 of 15,0 of 5,,,2 of 2,4 of 7,1 of 1,,,12 of 14,4 of 4,1 of 1,,,16 of 28,8 of 23,2 of 7,,,1 of 1,3 of 3,0 of 0,,,0 of 0,0 of 0,0 of 0,,,W,1992-04-24,1988-10-23,75.0,70.0,26.9683840188368,30.470167080775102,True,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d|http://ufcstats.com/fighter-details/d0e50a3d1b250708,0.8250000000000001,True,True,1.1666666666666667,-599.9999999999998,3.5017830619383012,5.0,16.666666666666675
L,Ross Pearson,Desmond Green,http://ufcstats.com/fighter-details/4f732e58ed907eff,http://ufcstats.com/fighter-details/f046d724d2a84ac5,Lightweight Bout,KO/TKO,1,2:52,3 Rnd (5-5-5),James Chappell,Punches to Head On Ground,The Real Deal,The Predator,2019-03-30,"Philadelphia, Pennsylvania, USA",http://ufcstats.com/event-details/9649d75defe0dedb,0,,,,,12 of 24,,,,,12 of 24,,,,,0 of 1,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,25 of 32,,,,,25 of 32,,,,,1 of 2,,,,,0,,,,,0,,,,,0:08,,,,,1 of 6,,,,,4 of 11,,,,,7 of 7,,,,,12 of 24,,,,,0 of 0,,,,,0 of 0,,,,,17 of 23,,,,,6 of 6,,,,,2 of 3,,,,,10 of 16,,,,,1 of 1,,,,,14 of 15,,,,,L,1984-09-26,1989-10-11,69.0,73.0,34.50584200907616,29.46535520921032,False,http://ufcstats.com/fighter-details/4f732e58ed907eff|http://ufcstats.com/fighter-details/f046d724d2a84ac5,0.825,False,True,1.1666666666666667,-599.9999999999998,5.0404867998658425,4.0,16.666666666666675
L,Macy Chiasson,Lina Lansberg,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Thomas Knudsen 27 - 29. Paul Sutherland 27 - 29. Andy Roberts 28 - 29.,--,Elbow Queen,2019-09-28,"Copenhagen, Denmark",http://ufcstats.com/event-details/1bf49bf829964144,0,0.0,0.0,,,13 of 19,6 of 13,7 of 15,,,30 of 47,17 of 28,11 of 19,,,0 of 2,0 of 0,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,4:33,0:43,0:31,,,0,0.0,0.0,,,1 of 5,5 of 9,15 of 25,,,9 of 20,13 of 29,27 of 42,,,0 of 0,1 of 2,1 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,3:37,4:08,,,1 of 6,2 of 9,1 of 7,,,12 of 12,3 of 3,6 of 8,,,0 of 1,1 of 1,0 of 0,,,3 of 7,0 of 4,1 of 7,,,10 of 12,6 of 9,6 of 8,,,0 of 0,0 of 0,0 of 0,,,1 of 5,5 of 9,12 of 22,,,0 of 0,0 of 0,2 of 2,,,0 of 0,0 of 0,1 of 1,,,0 of 2,0 of 3,2 of 3,,,1 of 3,1 of 2,6 of 10,,,0 of 0,4 of 4,7 of 12,,,L,1991-07-27,1982-03-13,72.0,65.0,28.173063101911744,37.544918786833406,False,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff|http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,0.783098015142214,True,False,1.2325581395348837,-430.00000000000006,9.371855684921663,7.0,-100.0
L,Michel Pereira,Tristan Connelly,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/2ebfbe72ed703925,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Derek Cleary 28 - 29. Sal D'amato 27 - 29. Dave Hagen 27 - 29.,Demolidor,Boondock,2019-09-14,"Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/4834ff149dc9542a,0,0.0,0.0,,,17 of 34,13 of 34,2 of 7,,,18 of 35,33 of 59,5 of 13,,,1 of 2,1 of 2,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:24,2:23,0:16,,,0,0.0,0.0,,,15 of 37,18 of 44,31 of 44,,,28 of 52,46 of 73,77 of 97,,,0 of 4,0 of 1,0 of 1,,,0,0.0,1.0,,,0,0.0,0.0,,,2:00,0:00,3:43,,,6 of 19,6 of 19,1 of 6,,,10 of 14,6 of 14,1 of 1,,,1 of 1,1 of 1,0 of 0,,,13 of 30,9 of 30,1 of 6,,,4 of 4,4 of 4,1 of 1,,,0 of 0,0 of 0,0 of 0,,,13 of 32,12 of 36,26 of 38,,,0 of 3,3 of 5,4 of 5,,,2 of 2,3 of 3,1 of 1,,,5 of 25,11 of 34,7 of 12,,,6 of 8,7 of 10,1 of 2,,,4 of 4,0 of 0,23 of 30,,,L,1993-10-06,1985-12-12,73.0,68.0,25.938930984209122,33.75565548916131,False,http://ufcstats.com/fighter-details/2ebfbe72ed703925|http://ufcstats.com/fighter-details/595db60957de51d3,0.7925157465728047,True,False,1.2173913043478262,-459.99999999999983,7.816724504952191,5.0,-100.0
W,Curtis Blaydes,Shamil Abdurakhimov,http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,Heavyweight Bout,KO/TKO,2,2:22,3 Rnd (5-5-5),Marc Goddard,Elbow to Head From Half Guard,Razor,Abrek,2019-09-07,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/a79bfbc01b2264d6,0,0.0,,,,12 of 24,13 of 19,,,,25 of 43,21 of 31,,,,4 of 4,1 of 1,,,,0,0.0,,,,0,0.0,,,,4:02,2:05,,,,0,0.0,,,,1 of 5,2 of 3,,,,1 of 5,2 of 3,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:00,,,,10 of 22,13 of 19,,,,1 of 1,0 of 0,,,,1 of 1,0 of 0,,,,2 of 7,0 of 3,,,,0 of 0,0 of 0,,,,10 of 17,13 of 16,,,,1 of 4,2 of 3,,,,0 of 1,0 of 0,,,,0 of 0,0 of 0,,,,1 of 5,2 of 3,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,W,1991-02-18,1981-09-02,80.0,76.0,28.550894268876156,38.013100885028436,True,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4|http://ufcstats.com/fighter-details/fa6796c55d6c5440,0.8162544169611307,True,True,1.181818181818182,-549.9999999999991,9.46220661615228,4.0,18.18181818181821
W,Ryan Spann,Sam Alvey,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fighter-details/d156513a19acf856,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 29. Dave Tirelli 28 - 29. Chris Lee 29 - 28.,Superman,Smile'N,2020-05-09,"Jacksonville, Florida, USA",http://ufcstats.com/event-details/898337ef520fe4d3,0,0.0,0.0,,,9 of 27,22 of 39,20 of 49,,,9 of 27,23 of 40,20 of 49,,,2 of 4,0 of 1,0 of 2,,,1,0.0,0.0,,,0,0.0,0.0,,,2:01,0:28,0:32,,,0,0.0,0.0,,,17 of 25,15 of 39,25 of 44,,,57 of 67,17 of 41,29 of 48,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:29,,,7 of 25,18 of 32,16 of 45,,,2 of 2,4 of 7,4 of 4,,,0 of 0,0 of 0,0 of 0,,,8 of 24,22 of 39,18 of 46,,,1 of 3,0 of 0,2 of 3,,,0 of 0,0 of 0,0 of 0,,,10 of 18,9 of 32,21 of 40,,,2 of 2,0 of 0,1 of 1,,,5 of 5,6 of 7,3 of 3,,,13 of 20,14 of 37,19 of 37,,,4 of 5,1 of 2,6 of 7,,,0 of 0,0 of 0,0 of 0,,,W,1991-08-24,1986-05-06,79.0,75.0,28.70969287528149,34.01028084081124,True,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80|http://ufcstats.com/fighter-details/d156513a19acf856,0.7784405624201107,True,True,1.238095238095238,-420.00000000000034,5.3005879655297505,4.0,23.809523809523792
W,Mariya Agapova,Hannah Cifers,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b,Women's Flyweight Bout,Submission,1,2:42,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,Demonslayer,Shockwave,2020-06-13,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/1e13936d708bcff7,1,,,,,29 of 52,,,,,36 of 59,,,,,0 of 0,,,,,1,,,,,0,,,,,0:24,,,,,0,,,,,11 of 32,,,,,14 of 36,,,,,0 of 0,,,,,0,,,,,0,,,,,0:30,,,,,20 of 41,,,,,8 of 10,,,,,1 of 1,,,,,19 of 35,,,,,10 of 17,,,,,0 of 0,,,,,4 of 21,,,,,3 of 5,,,,,4 of 6,,,,,7 of 23,,,,,4 of 9,,,,,0 of 0,,,,,W,1997-04-07,1992-06-26,68.0,62.0,23.18459653517868,27.964982169380615,True,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b|http://ufcstats.com/fighter-details/a08ddd04eaffd81d,0.7572205943909586,True,True,1.2985074626865671,-335.00000000000006,4.780385634201934,6.0,29.850746268656714
W,Israel Adesanya,Yoel Romero,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/f77c68bb4be8516d,UFC Middleweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,Chris Lee 46 - 49. Sal D'amato 47 - 48. Ron McCarthy 47 - 48.,The Last Stylebender,Soldier of God,2020-03-07,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0b5b6876c2a4723f,0,0.0,0.0,0.0,0.0,2 of 11,11 of 29,12 of 30,11 of 33,12 of 29,2 of 11,11 of 29,12 of 30,11 of 33,12 of 29,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0:00,0:00,0:00,0:00,0:00,0,0.0,0.0,0.0,0.0,4 of 6,7 of 14,9 of 14,6 of 22,14 of 33,4 of 6,7 of 14,9 of 14,6 of 22,14 of 33,0 of 0,0 of 0,0 of 0,0 of 2,0 of 1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0:00,0:00,0:00,0:00,0:00,0 of 7,3 of 18,3 of 18,4 of 22,4 of 16,0 of 0,3 of 5,4 of 7,1 of 4,1 of 6,2 of 4,5 of 6,5 of 5,6 of 7,7 of 7,2 of 11,11 of 29,12 of 30,11 of 33,12 of 29,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1 of 2,5 of 11,2 of 5,4 of 15,8 of 25,1 of 1,0 of 0,2 of 3,1 of 5,3 of 4,2 of 3,2 of 3,5 of 6,1 of 2,3 of 4,4 of 6,3 of 10,9 of 14,5 of 20,14 of 32,0 of 0,4 of 4,0 of 0,1 of 2,0 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,1989-07-22,1977-04-30,80.0,73.0,30.626227780173444,42.85372047338412,True,http://ufcstats.com/fighter-details/1338e2c7480bdf9e|http://ufcstats.com/fighter-details/f77c68bb4be8516d,0.7106109324758842,True,True,1.3846153846153846,-260.0,12.227492693210678,7.0,38.46153846153846
L,Chris Gruetzemacher,Alexander Hernandez,http://ufcstats.com/fighter-details/feaf00f3373435d6,http://ufcstats.com/fighter-details/262a7d06203657e6,Lightweight Bout,KO/TKO,1,1:46,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,Gritz,The Great Ape,2020-10-31,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/ad044be25c94dcfd,0,,,,,8 of 27,,,,,8 of 27,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,29 of 52,,,,,29 of 52,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,4 of 20,,,,,0 of 2,,,,,4 of 5,,,,,8 of 26,,,,,0 of 1,,,,,0 of 0,,,,,16 of 34,,,,,4 of 9,,,,,9 of 9,,,,,28 of 51,,,,,1 of 1,,,,,0 of 0,,,,,L,1986-06-16,1992-10-01,68.0,72.0,34.3771603797477,28.082712170681123,False,http://ufcstats.com/fighter-details/262a7d06203657e6|http://ufcstats.com/fighter-details/feaf00f3373435d6,0.7713919453049889,False,True,1.2298850574712643,-435.0000000000001,6.2944482090665765,4.0,22.988505747126432
L,Brok Weaver,Jalin Turner,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50,http://ufcstats.com/fighter-details/4d8fa64202cee4c1,Catch Weight Bout,Submission,2,4:20,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,Chata Tuska,The Tarantula,2020-09-12,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/9c37681096c6f3a9,0,0.0,,,,29 of 39,27 of 41,,,,31 of 42,29 of 43,,,,1 of 4,0 of 2,,,,0,0.0,,,,1,0.0,,,,0:28,0:00,,,,1,1.0,,,,35 of 75,31 of 77,,,,36 of 76,34 of 80,,,,0 of 0,1 of 1,,,,0,1.0,,,,0,0.0,,,,0:40,1:07,,,,6 of 11,11 of 23,,,,5 of 9,9 of 10,,,,18 of 19,7 of 8,,,,26 of 35,22 of 35,,,,1 of 2,5 of 6,,,,2 of 2,0 of 0,,,,21 of 58,21 of 65,,,,8 of 11,9 of 11,,,,6 of 6,1 of 1,,,,26 of 63,21 of 60,,,,2 of 3,4 of 6,,,,7 of 9,6 of 11,,,,L,1991-12-05,1995-05-18,73.0,77.0,28.772664736442227,25.322901907636705,False,http://ufcstats.com/fighter-details/4d8fa64202cee4c1|http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50,0.7663131403918749,False,True,1.238095238095238,-420.00000000000034,3.4497628288055218,4.0,23.809523809523792
L,Nik Lentz,Movsar Evloev,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,http://ufcstats.com/fighter-details/76e2870ffafbe38f,Catch Weight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 28 - 29. Eric Colon 29 - 28. Paul Sutherland 28 - 29.,The Carny,--,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/4304992c2acc187b,0,0.0,0.0,,,7 of 15,20 of 45,19 of 67,,,8 of 17,20 of 50,22 of 70,,,0 of 2,1 of 2,0 of 1,,,1,1.0,0.0,,,1,0.0,0.0,,,0:46,0:33,0:07,,,0,0.0,0.0,,,7 of 15,28 of 55,47 of 100,,,37 of 49,34 of 64,66 of 122,,,1 of 1,1 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,3:22,0:59,0:15,,,3 of 11,9 of 33,12 of 56,,,3 of 3,7 of 8,5 of 9,,,1 of 1,4 of 4,2 of 2,,,5 of 13,17 of 41,19 of 66,,,2 of 2,3 of 4,0 of 1,,,0 of 0,0 of 0,0 of 0,,,6 of 14,25 of 48,39 of 91,,,1 of 1,2 of 4,4 of 5,,,0 of 0,1 of 3,4 of 4,,,3 of 10,28 of 55,47 of 100,,,0 of 0,0 of 0,0 of 0,,,4 of 5,0 of 0,0 of 0,,,L,1984-08-13,1994-02-11,68.0,72.0,36.44701807703101,26.94921866978788,False,http://ufcstats.com/fighter-details/6fb1ba67bef41b37|http://ufcstats.com/fighter-details/76e2870ffafbe38f,0.8061104582843713,False,True,1.1785714285714286,-559.9999999999999,9.497799407243132,4.0,17.85714285714286
W,Sumudaerji,Zarrukh Adashev,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Eric Colon 28 - 29. Sal D'amato 28 - 29. Clemens Werner 27 - 30.,The Tibetan Eagle,The Lion,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/56116537d71a578c,0,0.0,0.0,,,17 of 39,15 of 38,18 of 50,,,17 of 39,15 of 38,18 of 50,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,0,0.0,0.0,,,7 of 36,13 of 38,8 of 49,,,7 of 36,13 of 38,8 of 49,,,0 of 0,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:02,0:00,,,6 of 26,7 of 25,9 of 36,,,2 of 2,4 of 8,3 of 6,,,9 of 11,4 of 5,6 of 8,,,17 of 39,15 of 38,18 of 50,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,4 of 29,11 of 35,5 of 38,,,1 of 4,1 of 2,1 of 7,,,2 of 3,1 of 1,2 of 4,,,7 of 36,9 of 32,8 of 49,,,0 of 0,4 of 6,0 of 0,,,0 of 0,0 of 0,0 of 0,,,W,1996-01-20,1992-07-29,72.0,65.0,25.002566787819053,28.479708686694455,True,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3|http://ufcstats.com/fighter-details/79cb2a690b9ba5e8,0.7619047619047619,True,True,1.25,-400.0,3.477141898875402,7.0,25.0
