event_date,year,event_name,weight_class,fighter_1,fighter_2,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,snapshot_mode,snapshot_rows,source_values,region_values,adding_date_selected,fight_url
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Austin Hubbard,MarQuel Mederos,MarQuel Mederos,Austin Hubbard,28.3263858943031,33.26830804191736,4.941922147614257,0.6399026763990268,1.48,True,24.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/9f66d450af690df5
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Kevin Borjas,Ronaldo Rodriguez,Ronaldo Rodriguez,Kevin Borjas,25.895124472097304,27.310622394710364,1.41549792261306,0.5714285714285715,1.68,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/5ba7dd466e30169f
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Christian Rodriguez,Melquizael Costa,Christian Rodriguez,Melquizael Costa,27.28050541763349,28.537204733841214,1.256699316207726,0.5903307888040712,1.61,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/41cdbcc0f3635b8f
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Saimon Oliveira,David Martinez,David Martinez,Saimon Oliveira,26.65352471303312,33.93909525862954,7.285570545596421,0.778175313059034,1.24,True,12.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/55376d5c205fa844
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Jamall Emmers,Gabriel Miranda,Jamall Emmers,Gabriel Miranda,35.68040411507423,35.012354805369036,-0.6680493097051965,0.7769652650822669,1.22,True,10.999999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/e2e2537a345367d4
2025-03-29,2025,UFC on ESPN 64 - Moreno vs. Erceg,,Steve Erceg,Brandon Moreno,Brandon Moreno,Steve Erceg,31.307966624913583,29.673436141741444,-1.6345304831721386,0.6659142212189616,1.48,True,24.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/33e301872e2b5680
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Diana Belbita,Dione Barbosa,Dione Barbosa,Diana Belbita,32.909642224001864,28.775402643449215,-4.134239580552649,0.8412483039348712,1.17,True,8.499999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/76641669c1607b7a
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Ode Osbourne,Luis Gurule,Luis Gurule,Ode Osbourne,31.38462802110926,33.238191064840485,1.8535630437312243,0.6762749445676275,1.46,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/de9422207df2de64
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Talita Alencar,Vanessa Demopoulos,Vanessa Demopoulos,Talita Alencar,36.53463110125465,34.467511310978324,-2.0671197902763225,0.5,1.89,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/cca4d763b1c6de0a
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Victor Henry,Pedro Falcao,Victor Henry,Pedro Falcao,37.92274995379782,32.68239594242181,-5.240354011376006,0.6399026763990268,1.48,True,24.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/4b1aec2395ebca14
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Rhys McKee,Daniel Frunza,Daniel Frunza,Rhys McKee,30.979417784074965,29.56939567547588,-1.4100221085990832,0.588089330024814,1.66,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/58811a4e36c53b89
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Joanderson Brito,Pat Sabatini,Joanderson Brito,Pat Sabatini,30.147094053950457,34.404539449817584,4.257445395867126,0.655813953488372,1.48,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/a160e94fdb66de17
2025-04-05,2025,UFC on ESPN 65 - Emmett vs. Murphy,,Uran Satybaldiev,Martin Buday,Martin Buday,Uran Satybaldiev,33.3997275782528,30.65360685024333,-2.746120728009469,0.5798969072164949,1.63,True,31.499999999999993,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/96cc199d78732d11
2025-04-12,2025,UFC 314 - Volkanovski vs. Lopes,,Jean Silva,Bryce Mitchell,Jean Silva,Bryce Mitchell,28.29079310321225,30.52218731390788,2.2313942106956333,0.6689976689976691,1.42,True,20.999999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/8c540eb4afe8c43e
2025-04-12,2025,UFC 314 - Volkanovski vs. Lopes,,Diego Lopes,Alexander Volkanovski,Alexander Volkanovski,Diego Lopes,36.53463110125465,30.28398940429988,-6.250641696954766,0.5549872122762148,1.74,True,37.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/e733f148060bef2a
2025-04-12,2025,UFC 314 - Volkanovski vs. Lopes,,Paddy Pimblett,Michael Chandler,Paddy Pimblett,Michael Chandler,30.273037776271927,38.96863043046743,8.6955926541955,0.5714285714285715,1.68,True,34.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d05cb4c4135ce402
2025-04-12,2025,UFC 314 - Volkanovski vs. Lopes,,Hailey Cowan,Nora Cornolle,Nora Cornolle,Hailey Cowan,35.34911736722862,33.16426757565179,-2.1848497915768306,0.6020151133501259,1.58,True,29.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/0e71e69359db4d1e
2025-04-12,2025,UFC 314 - Volkanovski vs. Lopes,,Patricio Freire,Yair Rodriguez,Yair Rodriguez,Patricio Freire,32.515383614995514,37.76668925439947,5.2513056394039594,0.635036496350365,1.5,True,25.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d3be5a4e0ec273e2
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Jimmy Flick,Matt Schnell,Matt Schnell,Jimmy Flick,35.27793178504692,34.63452363840462,-0.6434081466422938,0.6794055201698515,1.51,True,25.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d8d22dcc1f6912e7
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Chris Gutierrez,John Castaneda,Chris Gutierrez,John Castaneda,34.01301874781823,33.355921066140986,-0.6570976816772429,0.5583756345177665,1.74,True,37.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/6f3cb7ce84185dd3
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Evan Elder,Gauge Young,Evan Elder,Gauge Young,28.041643565576294,24.78353422725997,-3.2581093383163235,0.6523809523809524,1.46,True,23.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/97770b38df67b276
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Andre Muniz,Ikram Aliskerov,Ikram Aliskerov,Andre Muniz,32.38396407866007,35.1875808538163,2.803616775156229,0.8446866485013624,1.14,True,6.999999999999995,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/62fbdd4f0bcd3c2a
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Joselyne Edwards,Chelsea Chandler,Joselyne Edwards,Chelsea Chandler,29.57487148948986,34.4237047988665,4.848833309376644,0.7203389830508474,1.32,True,16.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/7fd6770fe2d4f258
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Nicolas Dalby,Randy Brown,Randy Brown,Nicolas Dalby,34.80153596583092,40.44162440022725,5.640088434396326,0.6823266219239373,1.42,True,20.999999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/fbf83609dc96f32e
2025-04-26,2025,UFC on ESPN 66 - Garry vs. Prates,,Jaqueline Amorim,Polyana Viana,Jaqueline Amorim,Polyana Viana,29.840448469167743,32.86583571189004,3.0253872427222994,0.8231707317073171,1.16,True,7.9999999999999964,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/e7b3ca036835b7c2
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Mason Jones,Jeremy Stephens,Mason Jones,Jeremy Stephens,30.021150331628984,38.938513453390556,8.917363121761571,0.8284883720930233,1.18,True,8.999999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/9039959b41901412
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Azamat Bekoev,Ryan Loder,Azamat Bekoev,Ryan Loder,29.342149393895834,33.91171618855965,4.569566794663817,0.7633587786259542,1.24,True,12.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/77ed474dfc5359ea
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Ivana Petrovic,Juliana Miller,Ivana Petrovic,Juliana Miller,30.89454266685832,28.988959389994317,-1.9055832768640038,0.6650943396226415,1.42,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/469f887278324e63
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Don'Tale Mayes,Thomas Petersen,Thomas Petersen,Don'Tale Mayes,30.095073820817674,33.29568711198724,3.2006132911695673,0.6923076923076924,1.4,True,19.999999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/c445401709421fa4
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Yana Santos,Miesha Tate,Miesha Tate,Yana Santos,38.70852926480352,35.475061089550096,-3.233468175253428,0.548051948051948,1.74,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/2707dc2245335cc1
2025-05-03,2025,UFC on ESPN 67 - Sandhagen vs. Figueiredo,,Cory Sandhagen,Deiveson Figueiredo,Cory Sandhagen,Deiveson Figueiredo,33.03558594632333,37.37516855240012,4.339582606076789,0.8157099697885197,1.22,True,10.999999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/9b3bade95e1dd484
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Natalia Silva,Alexa Grasso,Natalia Silva,Alexa Grasso,28.263414033142364,31.751507560045724,3.4880935269033593,0.6567505720823799,1.5,True,25.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/0f53eb509d0ffeb9
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Mike Malott,Charles Radtke,Mike Malott,Charles Radtke,33.506505951525355,34.83712875692177,1.3306228053964162,0.6020151133501259,1.58,True,29.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/2521234a4bf7c615
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Ivan Erslan,Navajo Stirling,Navajo Stirling,Ivan Erslan,27.505013792206547,33.48460269546945,5.979588903262901,0.7203389830508474,1.32,True,16.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/99aa1f28e22bb6dd
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Ion Cutelaba,31.24499476375285,31.403793370158184,0.15879860640533394,0.5,1.9,True,44.99999999999999,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/c812457a810dde39
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Bekzat Almakhan,Brad Katona,Bekzat Almakhan,Brad Katona,27.587151002416203,33.391513857231836,5.804362854815633,0.6144278606965174,1.55,True,27.500000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/c20bd12ae7f04eff
2025-05-10,2025,UFC 315 - Muhammad vs. Della Maddalena,,Jose Aldo,Aiemann Zahabi,Jose Aldo,Aiemann Zahabi,38.66746065969869,37.4737332046517,-1.1937274550469894,0.630071599045346,1.55,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/891b2faf1bff38ee
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Connor Matthews,Yadier Del Valle,Yadier Del Valle,Connor Matthews,28.80004380651211,32.96166245713464,4.1616186506225326,0.7962328767123288,1.19,True,9.499999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Nursulton Ruziboev,Dustin Stoltzfus,Nursulton Ruziboev,Dustin Stoltzfus,31.491406394381816,33.50376804451837,2.012361650136551,0.728952772073922,1.32,True,16.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/b3044bf646306e7f
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Mairon Santos,Sodiq Yusuff,Mairon Santos,Sodiq Yusuff,24.93411911264434,31.995181283667698,7.061062171023359,0.5402597402597403,1.77,True,38.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/dcb27eef6441268c
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Melquizael Costa,Julian Erosa,Melquizael Costa,Julian Erosa,28.671362177183653,35.795396209367745,7.124034032184092,0.6153846153846154,1.55,True,27.500000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/fe2acfdaaaec3dba
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Thiago Moises,Jared Gordon,Jared Gordon,Thiago Moises,36.69342970765998,30.152569867964434,-6.540859839695546,0.5289473684210526,1.79,True,39.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/8ba31cf0b3164b72
2025-05-17,2025,UFC Fight Night 256 - Burns vs. Morales,,Tainara Lisboa,Luana Santos,Luana Santos,Tainara Lisboa,25.084703998028708,34.2101480523214,9.125444054292693,0.5907928388746803,1.6,True,30.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/f75fe8b384b0db11
2025-05-31,2025,UFC on ESPN 68 - Blanchfield vs. Barber,,Jordan Leavitt,Kurt Holobaugh,Jordan Leavitt,Kurt Holobaugh,29.99650916856609,38.72769461385244,8.731185445286354,0.598984771573604,1.58,True,29.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/2521fed000747f47
2025-05-31,2025,UFC on ESPN 68 - Blanchfield vs. Barber,,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Ludovit Klein,34.47024921798531,30.27029986926494,-4.199949348720374,0.5758354755784062,1.65,True,32.49999999999999,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/212527d462690304
2025-05-31,2025,UFC on ESPN 68 - Blanchfield vs. Barber,,Dustin Jacoby,Bruno Lopes,Dustin Jacoby,Bruno Lopes,37.15613599184103,32.10195965694025,-5.054176334900781,0.5587467362924282,1.69,True,34.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/7aaa810540132a4b
2025-05-31,2025,UFC on ESPN 68 - Blanchfield vs. Barber,,Allan Nascimento,Jafel Filho,Allan Nascimento,Jafel Filho,33.72006269807046,32.07184267986338,-1.648220018207077,0.5132275132275133,1.84,True,42.00000000000001,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/baa2ee0bf7f97079
2025-06-07,2025,UFC 316 - Dvalishvili vs. O'Malley 2,,Bruno Silva,Joshua Van,Joshua Van,Bruno Silva,23.658254447387694,28.6357693860928,4.977514938705106,0.7769652650822669,1.22,True,10.999999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/b6a87389bdc36a00
2025-06-07,2025,UFC 316 - Dvalishvili vs. O'Malley 2,,Kayla Harrison,Julianna Pena,Kayla Harrison,Julianna Pena,34.932955502166365,35.80087202338173,0.8679165212153634,0.8176100628930817,1.16,True,7.9999999999999964,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/81b84b34f0357fa5
2025-06-14,2025,UFC on ESPN 69 - Usman vs. Buckley,,Andre Petroski,Edmen Shahbazyan,Edmen Shahbazyan,Andre Petroski,27.565247746360296,34.00754293380425,6.442295187443957,0.6184538653366584,1.53,True,26.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/e5bd7e6e2a50a843
2025-06-14,2025,UFC on ESPN 69 - Usman vs. Buckley,,Joaquin Buckley,Kamaru Usman,Joaquin Buckley,Kamaru Usman,31.13274057646632,38.095238095238095,6.962497518771777,0.6650943396226415,1.42,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d75b3d3c2b209b75
2025-06-14,2025,UFC on ESPN 69 - Usman vs. Buckley,,Alonzo Menifield,Oumar Sy,Oumar Sy,Alonzo Menifield,29.563919861461905,37.65717297411993,8.093253112658026,0.7633587786259542,1.24,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/ec2034b134ae71cd
2025-06-21,2025,UFC on ABC 8 - Hill vs. Rountree,,Ignacio Bahamondes,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,27.81713519100324,32.296351054436435,4.479215863433197,0.5236842105263159,1.81,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/a1afc16e21d1a807
2025-06-21,2025,UFC on ABC 8 - Hill vs. Rountree,,Hamdy Abdelwahab,Mohammed Usman,Hamdy Abdelwahab,Mohammed Usman,32.411343148729955,36.222509702457955,3.8111665537280004,0.5798969072164949,1.63,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/a12d3a6c8aaf87ca
2025-06-21,2025,UFC on ABC 8 - Hill vs. Rountree,,Tofiq Musayev,Myktybek Orolbai,Myktybek Orolbai,Tofiq Musayev,27.359904720836155,35.51612969465492,8.156224973818766,0.5871794871794872,1.61,True,30.500000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/36ec204f47e4d613
2025-06-21,2025,UFC on ABC 8 - Hill vs. Rountree,,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Azat Maksum,33.873385490461814,30.38255405655147,-3.490831433910344,0.7769652650822669,1.22,True,10.999999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/8c140756bf43dcc2
2025-06-21,2025,UFC on ABC 8 - Hill vs. Rountree,,Nikolas Motta,Nazim Sadykhov,Nazim Sadykhov,Nikolas Motta,31.099885692382458,32.364798729611145,1.2649130372286876,0.7823741007194245,1.21,True,10.499999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/7513a00037094075
2025-06-28,2025,UFC 317 - Topuria vs. Oliveira,,Jack Hermansson,Gregory Rodrigues,Gregory Rodrigues,Jack Hermansson,33.36139688015496,37.049357618568486,3.6879607384135227,0.6105527638190955,1.55,True,27.500000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/958522de54ccc536
2025-06-28,2025,UFC 317 - Topuria vs. Oliveira,,Viviane Araujo,Tracy Cortez,Tracy Cortez,Viviane Araujo,31.548902441528572,38.60175089153097,7.052848450002397,0.6650943396226415,1.42,True,20.999999999999996,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/815ff62ca8e217be
2025-06-28,2025,UFC 317 - Topuria vs. Oliveira,,Felipe Lima,Payton Talbott,Felipe Lima,Payton Talbott,27.143610067284065,26.801371691410502,-0.3422383758735634,0.6070528967254408,1.56,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/f6a3c78f15ff26c7
2025-07-12,2025,UFC on ESPN 70 - Lewis vs. Teixeira,,Steve Garcia,Calvin Kattar,Steve Garcia,Calvin Kattar,33.139626412588896,37.29576924919745,4.156142836608552,0.5445026178010471,1.74,True,37.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/f368475c366c6d85
2025-07-12,2025,UFC on ESPN 70 - Lewis vs. Teixeira,,Chidi Njokuani,Jake Matthews,Jake Matthews,Chidi Njokuani,30.89728057386531,36.52915528724067,5.63187471337536,0.5,1.89,True,44.49999999999999,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/d5e3be7a07c48b08
2025-07-12,2025,UFC on ESPN 70 - Lewis vs. Teixeira,,Tallison Teixeira,Derrick Lewis,Tallison Teixeira,Derrick Lewis,25.59669260833556,40.42519695818532,14.828504349849759,0.6493827160493827,1.42,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/0adfc21045c02555
2025-08-02,2025,UFC on ESPN 71 - Taira vs. Park,,Danny Silva,Kevin Vallejos,Kevin Vallejos,Danny Silva,23.65004072636673,28.504349849757354,4.854309123390625,0.7769652650822669,1.24,True,12.0,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-01 22:00:11.063177+00:00,http://ufcstats.com/fight-details/111e66eb922449e4
2025-08-02,2025,UFC on ESPN 71 - Taira vs. Park,,Rafael Estevam,Felipe Bunes,Rafael Estevam,Felipe Bunes,28.978007761966364,35.759803418276896,6.781795656310532,0.8270676691729323,1.19,True,9.499999999999996,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-01 22:00:11.063177+00:00,http://ufcstats.com/fight-details/b47db03affb279c3
2025-08-02,2025,UFC on ESPN 71 - Taira vs. Park,,Nathan Fletcher,Rinya Nakamura,Rinya Nakamura,Nathan Fletcher,30.363388707502548,27.578937281395238,-2.78445142610731,0.7672253258845437,1.25,True,12.5,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-01 22:00:11.063177+00:00,http://ufcstats.com/fight-details/eeeffa7f514e0c0e
2025-08-02,2025,UFC on ESPN 71 - Taira vs. Park,,Piera Rodriguez,Ketlen Souza,Piera Rodriguez,Ketlen Souza,32.723464547526646,30.957514528019054,-1.7659500195075921,0.6627906976744187,1.45,True,22.499999999999996,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-01 22:00:11.063177+00:00,http://ufcstats.com/fight-details/d98d6b2c13557a87
2025-08-02,2025,UFC on ESPN 71 - Taira vs. Park,,Chris Duncan,Mateusz Rebecki,Mateusz Rebecki,Chris Duncan,32.83024292079919,32.230641286268714,-0.5996016345304795,0.6555819477434679,1.48,False,-50.0,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-01 22:00:11.063177+00:00,http://ufcstats.com/fight-details/426a69e343822ab3
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Eryk Anders,Christian Leroy Duncan,Christian Leroy Duncan,Eryk Anders,30.045791494691883,38.30331902776922,8.257527533077337,0.7998274434982675,1.2,True,9.999999999999998,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/75a84211f50c53f5
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Gabriella Fernandes,Julija Stoliarenko,Gabriella Fernandes,Julija Stoliarenko,31.98970546965372,32.33741965954126,0.3477141898875402,0.775735936228197,1.24,True,12.0,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/6ef50ed03b116b60
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Cody Brundage,Eric McConico,Cody Brundage,Eric McConico,31.234043135724896,35.25329062198402,4.019247486259125,0.6015037593984962,1.61,False,-50.0,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/857e8facd8ff7c36
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Christian Rodriguez,Andre Fili,Christian Rodriguez,Andre Fili,27.644647049562963,35.12460899265557,7.479961943092604,0.6713215773456217,1.44,False,-50.0,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/98d6771af9b0ebe5
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Jean Matsumoto,Miles Johns,Jean Matsumoto,Miles Johns,25.91702772815321,31.362724765053354,5.4456970369001425,0.7018395551724466,1.39,True,19.499999999999996,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/ed5383b50ffcdded
