event_date,favorite,opponent,market_prob,won,fight_method,fight_round,fav_age,dog_age,age_gap,reach_gap,height_gap,f_fights,o_fights,f_win_pct,o_win_pct,f_last3,o_last3,f_last5,o_last5,f_layoff,o_layoff,f_sig_diff_pm,o_sig_diff_pm,f_sig_def,o_sig_def,f_td_l15,o_td_l15,f_td_a15,o_td_a15,f_td_def,o_td_def,f_sub15,o_sub15,f_ctrl15,o_ctrl15,f_ctrl_allowed15,o_ctrl_allowed15,f_ground_l15,o_ground_l15,f_finish_win_pct,o_finish_win_pct,f_finish_loss_pct,o_finish_loss_pct,style_danger_score,division
2021-12-18,Gerald Meerschaert,Dustin Stoltzfus,0.6704377766847024,True,Submission,3,34.00206711979028,30.09233591381069,-3.9097312059795897,2.0,1.0,12,2,0.5833333333333334,0.0,0.6666666666666666,0.0,0.6,0.0,112,154,-0.0332532791428043,-0.5204460966542751,0.533715925394548,0.4619047619047619,2.8265287271383706,0.0,6.318123037132828,5.576208178438662,0.4615384615384615,0.5454545454545454,1.82893035285424,0.0,3.5636430814705347,1.20817843866171,3.33641234066137,6.04089219330855,5.3205246628486975,1.1152416356877324,1.0,,0.6,0.5,0,Middleweight
2022-04-30,Darren Elkins,Tristan Connelly,0.6040343668285394,True,Decision - Unanimous,3,37.95560483788168,36.38130830886329,-1.5742965290183903,3.0,0.0,19,2,0.7368421052631579,0.5,0.6666666666666666,0.5,0.6,0.5,133,371,0.5107661492238357,0.8333333333333334,0.5427603725656224,0.5166666666666666,2.8542814221332,0.5,7.811717576364545,3.5,0.5172413793103448,0.7,0.9764646970455682,0.5,5.784927391086629,3.525,2.6089133700550824,6.508333333333333,14.3465197796695,14.0,0.4285714285714285,0.0,0.6,0.0,3,Featherweight
2022-04-30,Andre Fili,Joanderson Brito,0.6912521440823327,False,KO/TKO,1,31.84733430529032,27.214795649465767,-4.632538655824554,2.0,3.0,16,1,0.5625,0.0,0.3333333333333333,0.0,0.6,0.0,546,105,-0.1663536356318755,-1.2666666666666666,0.5229658792650919,0.5,2.4953045344781324,2.0,5.0711027636168495,4.0,0.6428571428571428,0.0,0.1609873893211698,0.0,2.273946874161524,4.9,3.039978535014757,5.033333333333333,4.829621679635094,0.0,0.3333333333333333,,0.4285714285714285,0.0,2,Featherweight
2022-06-18,Ricardo Ramos,Danny Chavez,0.7421289355322339,True,KO/TKO,1,26.88077099461317,35.264242250011975,8.383471255398806,5.0,1.0,9,2,0.6666666666666666,0.5,0.3333333333333333,0.5,0.6,0.5,231,483,-0.5220952055963146,-1.2333333333333334,0.578177727784027,0.537037037037037,2.6104760279815733,2.5,4.453164988909743,2.5,0.7272727272727273,0.8461538461538461,0.6142296536427231,0.0,1.7710288346698515,1.125,1.6225900017061934,3.583333333333333,3.6853779218563383,4.5,0.3333333333333333,0.0,0.6666666666666666,0.0,2,Featherweight
2022-07-30,Drew Dober,Rafael Alves,0.5990922844175491,True,KO/TKO,3,33.77755874521722,31.707701047933902,-2.0698576972833145,2.0,0.0,15,2,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8,0.5,140,259,0.2944785276073619,-1.369047619047619,0.5271512113617377,0.5755395683453237,0.9815950920245398,0.0,5.521472392638036,0.8928571428571428,0.5681818181818181,0.5,0.1226993865030674,1.7857142857142856,2.985685071574641,0.238095238095238,2.820040899795501,6.889880952380952,8.098159509202453,0.0,0.7,1.0,0.4,0.0,1,Lightweight
2022-08-13,Gabriel Benitez,Charlie Ontiveros,0.7555791710945803,True,KO/TKO,1,34.16086572619561,31.11083732041041,-3.0500284057851985,-3.0,-6.0,8,2,0.375,0.0,0.3333333333333333,0.0,0.2,0.0,175,308,0.2085596350206387,-3.789473684210526,0.6406417112299465,0.2622950819672131,0.0,0.0,0.1955246578318488,0.0,0.4864864864864865,0.2857142857142857,0.5865739734955464,0.0,0.4040842928524876,0.2105263157894736,3.8257658049098415,12.842105263157894,4.301542472300674,1.5789473684210529,0.6666666666666666,,0.6,1.0,0,Lightweight
2022-09-17,Trevin Giles,Louis Cosce,0.6489208633093525,True,Decision - Unanimous,3,30.114239169866597,27.05873495006742,-3.055504219799172,3.0,3.0,9,1,0.5555555555555556,0.0,0.3333333333333333,0.0,0.6,0.0,238,665,0.8943089430894309,-2.0338983050847457,0.5909090909090908,0.4725738396624472,1.371951219512195,1.1734028683181226,2.1341463414634148,10.560625814863103,0.7586206896551724,0.0,0.4573170731707316,0.0,2.990345528455284,1.0365058670143417,3.30030487804878,3.833116036505867,10.97560975609756,29.335071707953063,0.6,,1.0,1.0,2,Welterweight
2022-10-15,Alexa Grasso,Viviane Araujo,0.6547884187082404,True,Decision - Unanimous,5,29.183350787490504,35.89943667563331,6.716085888142807,-2.0,1.0,8,3,0.75,0.6666666666666666,1.0,0.6666666666666666,0.8,0.6666666666666666,203,154,1.1289582377237264,-0.2222222222222222,0.6329555361813426,0.5865800865800865,0.5507113354749885,3.0,0.96374483708123,5.333333333333333,0.6285714285714286,0.875,0.6883891693437356,1.0,2.16154199173933,5.161111111111111,2.567691601652134,0.5555555555555555,2.89123451124369,3.333333333333333,0.1666666666666666,0.0,0.0,0.0,3,Women's Flyweight
2023-03-25,Holly Holm,Yana Santos,0.6805555555555556,True,Decision - Unanimous,3,41.43548464376407,33.36687269416894,-8.06861194959513,1.0,2.0,8,3,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,308,959,0.8826548067054396,1.627620221948212,0.5876068376068376,0.5151515151515151,1.0263427984946971,2.219482120838471,3.284296955183031,3.699136868064119,0.7619047619047619,0.5,0.1026342798494697,0.3699136868064118,3.689702360588437,9.99383477188656,0.579883681149504,1.7632552404438964,3.48956551488197,5.548705302096177,0.1666666666666666,0.0,0.0,1.0,3,Women's Bantamweight
2023-05-13,Ji Yeon Kim,Mandy Bohm,0.6777862016679302,False,Decision - Split,3,33.5667399056791,33.785772466238186,0.2190325605590857,1.0,0.0,9,1,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,287,294,0.0153865880241056,0.8666666666666667,0.5629370629370629,0.6454545454545455,0.0,0.0,0.3461982305423772,1.0,0.4285714285714286,0.6666666666666667,0.0,1.0,1.0635978971663034,0.9166666666666669,1.9002436209770484,7.1,0.4615976407231696,0.0,0.3333333333333333,,0.0,0.0,1,Women's Flyweight
2023-05-20,Joaquin Buckley,Andre Fialho,0.6734574519933716,True,KO/TKO,2,29.062882879183007,29.11764101932278,0.0547581401397714,2.0,-2.0,9,3,0.5555555555555556,0.0,0.3333333333333333,0.0,0.6,0.0,161,182,0.33984375,-3.8863976083707024,0.5500747384155455,0.4559585492227979,1.23046875,0.0,4.04296875,0.0,0.6666666666666667,0.7142857142857143,0.0,0.0,1.2861328125,0.4857997010463377,1.7666015624999998,1.726457399103139,2.8125,0.8968609865470851,0.8,,0.75,0.6666666666666666,0,Welterweight
2023-06-03,Tim Elliott,Victor Altamirano,0.609708848498661,True,Decision - Unanimous,3,36.44154226301704,32.35932291559717,-4.082219347419866,-4.0,-1.0,14,1,0.5,0.0,1.0,0.0,0.6,0.0,455,462,0.9616195698017714,-0.3333333333333333,0.5697445972495088,0.5116279069767442,4.555040067482075,1.0,9.39477013918178,4.0,0.6904761904761905,0.7777777777777778,1.1387600168705188,0.0,5.361661746098694,1.4500000000000002,2.80894137494728,1.3666666666666667,13.000843525938423,0.0,0.1428571428571428,,0.5714285714285714,0.0,1,Flyweight
2023-07-15,JunYong Park,Albert Duraev,0.5823742190069056,True,Submission,2,32.37848826464609,34.52226945111809,2.1437811864720047,-2.0,-1.0,8,2,0.75,0.5,1.0,0.5,0.8,0.5,161,112,1.2108868728013331,-0.48,0.5322128851540616,0.6715686274509804,2.332901314571376,2.4,4.499166820959082,7.199999999999999,0.7073170731707317,,0.8331790409183484,0.0,4.88520644325125,3.5,2.324569524162192,0.2199999999999999,6.998703943714127,6.6,0.3333333333333333,0.0,1.0,1.0,3,Middleweight
2024-02-10,Michael Johnson,Darrius Flowers,0.5829926410466068,True,Decision - Unanimous,3,37.68728995119681,29.46261730220333,-8.22467264899348,2.0,1.0,23,1,0.5217391304347826,0.0,0.3333333333333333,0.0,0.2,0.0,266,196,0.5693680015183147,-3.1509846827133483,0.5883023167489556,0.4059405940594059,0.5693680015183147,1.9693654266958425,1.2526096033402925,5.908096280087527,0.8571428571428572,1.0,0.0569368001518314,0.0,1.0239134560637693,2.067833698030635,1.9396469918390584,2.461706783369803,2.562156006832416,0.0,0.4166666666666667,,0.5454545454545454,1.0,1,Lightweight
2024-03-30,Julio Arce,Herbert Burns,0.7408716136631331,True,KO/TKO,2,34.4237047988665,36.15679993429024,1.7330951354237314,-3.0,-2.0,9,2,0.5555555555555556,0.5,0.3333333333333333,0.5,0.4,0.5,504,1323,0.9907300115874856,-3.5675675675675675,0.6808510638297872,0.2738095238095238,0.5214368482039398,4.864864864864865,1.6946697566628042,6.081081081081081,0.95,0.5,0.3910776361529548,1.2162162162162162,1.0689455388180766,5.148648648648649,1.9966685979142529,8.22972972972973,0.9125144843568946,4.864864864864865,0.6,1.0,0.25,1.0,4,Featherweight
2024-07-27,Molly McCann,Bruna Brasil,0.7307110438729199,False,Decision - Unanimous,3,34.23205130837731,30.88632894583736,-3.345722362539952,-3.0,-2.0,10,1,0.5,0.0,0.3333333333333333,0.0,0.6,0.0,371,469,0.5031446540880504,-5.064935064935065,0.6150375939849624,0.4193548387096774,1.5965166908563138,0.0,5.079825834542817,1.948051948051948,0.4333333333333333,0.0,0.5805515239477504,0.0,1.7779390420899857,2.564935064935065,4.932268988872763,7.564935064935065,6.821480406386068,0.0,0.4,,0.6,1.0,0,Women's Strawweight
2024-11-16,Mickey Gall,Ramiz Brahimaj,0.6037569709421778,False,KO/TKO,1,32.81929129277124,31.99791919067469,-0.8213721020965501,2.0,4.0,10,3,0.5,0.0,0.3333333333333333,0.0,0.4,0.0,952,182,-1.3038416763678695,-2.1640903686087998,0.4909344490934448,0.4483870967741935,1.2223515715948778,0.7134363852556481,4.016298020954598,3.9239001189060647,0.3636363636363636,0.4444444444444444,1.7462165308498254,0.356718192627824,3.070430733410942,1.5873959571938172,4.452852153667055,7.740784780023782,7.334109429569266,0.0,0.8,,0.4,0.3333333333333333,0,Welterweight
