event_date,year,favorite,opponent,won,market_prob,fav_decimal,profit100,age_adv,reach_adv,f_fights,o_fights,exp_gap,f_win_pct,o_win_pct,winpct_gap,f_last3,o_last3,last3_gap,f_last5,o_last5,last5_gap,f_layoff,o_layoff,layoff_gap,f_sig_l_pm,o_sig_l_pm,f_sig_abs_pm,o_sig_abs_pm,f_sig_diff_pm,o_sig_diff_pm,sig_diff_gap,f_sig_acc,o_sig_acc,f_sig_def,o_sig_def,sig_def_gap,f_kd15,o_kd15,kd_gap,f_kd_abs15,o_kd_abs15,kd_abs_gap,f_td_l15,o_td_l15,td_l_gap,f_td_a15,o_td_a15,td_a_gap,f_td_acc,o_td_acc,f_td_def,o_td_def,td_def_gap,f_sub15,o_sub15,sub_gap,f_ctrl15,o_ctrl15,ctrl_gap,f_ctrl_allowed15,o_ctrl_allowed15,ctrl_allowed_gap,f_ground_l15,o_ground_l15,ground_gap,f_finish_win_pct,o_finish_win_pct,finish_win_gap,f_finish_loss_pct,o_finish_loss_pct,finish_loss_safety_gap
2020-06-13,2020,Andre Fili,Charles Jourdain,True,0.6734693877551021,1.4545454545454546,45.45454545454546,,,14,2,12,0.5714285714285714,0.5,0.0714285714285714,0.6666666666666666,0.5,0.16666666666666663,0.6,0.5,0.09999999999999998,147,175,28,3.997441637352094,4.85054347826087,3.959066197633514,4.891304347826087,0.0383754397185801,-0.0407608695652173,0.0791363092837974,0.3747002398081535,0.4327272727272727,0.5299924069855733,0.4957983193277311,0.034194087657842154,0.383754397185801,1.2228260869565215,-0.8390716897707204,0.1918771985929005,0.6114130434782609,0.41953584488536033,2.4944035817077066,0.0,2.4944035817077066,5.468500159897665,0.0,5.468500159897665,0.4561403508771929,,0.6976744186046512,0.0,0.6976744186046512,0.1918771985929005,0.0,0.1918771985929005,2.486408698433002,0.2139945652173913,2.272414133215611,2.622321714102974,1.9259510869565215,-0.6963706271464525,5.180684362008313,4.891304347826087,0.2893800141822265,0.375,1.0,-0.625,0.5,0.0,-0.5
2020-11-07,2020,Darren Elkins,Eduardo Garagorri,True,0.66796875,1.4166666666666667,41.66666666666667,,,16,1,15,0.75,0.0,0.75,0.6666666666666666,0.0,0.6666666666666666,0.8,0.0,0.8,483,357,-126,3.334593572778828,1.5189873417721518,2.648393194706994,2.531645569620253,0.6862003780718336,-1.0126582278481011,1.6988586059199347,0.3759590792838874,0.375,0.5500963391136802,0.7058823529411764,-0.15578601382749624,0.1701323251417769,0.0,0.1701323251417769,0.2551984877126654,0.0,-0.2551984877126654,2.551984877126654,0.0,2.551984877126654,6.720226843100188,0.0,6.720226843100188,0.379746835443038,,0.5555555555555556,0.3333333333333333,0.22222222222222227,1.0207939508506616,0.0,1.0207939508506616,5.651228733459357,0.189873417721519,5.461355315737838,2.52930056710775,4.177215189873418,1.6479146227656676,14.716446124763705,0.0,14.716446124763705,0.3333333333333333,,,0.5,1.0,0.5
2021-03-13,2021,Rani Yahya,Ray Rodriguez,True,0.7065820777160984,1.3703703703703702,37.037037037037024,,,10,1,9,0.6,0.0,0.6,0.6666666666666666,0.0,0.6666666666666666,0.6,0.0,0.6,763,189,-574,2.206977083637425,1.5384615384615383,1.8041161874178957,1.5384615384615383,0.40286089621953,0.0,0.40286089621953,0.3524475524475524,0.2,0.5442477876106195,0.6666666666666667,-0.1224188790560472,0.0,0.0,0.0,0.2627353670996935,0.0,-0.2627353670996935,2.101882936797548,23.07692307692308,-20.975040140125532,7.619325645891111,23.07692307692308,-15.457597431031969,0.2758620689655172,1.0,0.15,,,1.8391475696978543,0.0,1.8391475696978543,4.630710845132096,4.615384615384616,0.015326229747480546,4.34608086410743,0.0,-4.34608086410743,7.487957962341264,0.0,7.487957962341264,0.8333333333333334,,,0.0,1.0,1.0
2021-06-26,2021,Charles Rosa,Justin Jaynes,True,0.6053006554573952,1.5649717514124295,56.49717514124295,,,8,3,5,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.26666666666666666,378,203,-175,3.407785577536694,4.787878787878788,3.8959795788130185,7.818181818181818,-0.4881940012763242,-3.0303030303030303,2.5421090290267063,0.3723849372384937,0.4316939890710382,0.4993849938499385,0.6090909090909091,-0.10970591524097062,0.0,1.818181818181818,-1.818181818181818,0.2871729419272495,0.9090909090909092,0.6219179671636597,2.0102105934907466,0.0,2.0102105934907466,6.030631780472239,0.9090909090909092,5.12154087138133,0.3333333333333333,0.0,0.4545454545454546,0.5,-0.045454545454545414,0.8615188257817485,0.9090909090909092,-0.04757208330916063,2.4553286534779835,0.6212121212121212,1.8341165322658624,4.116145500957242,1.2727272727272727,-2.84341822822997,2.7281429483088706,9.09090909090909,-6.362766142600219,0.5,1.0,-0.5,0.25,1.0,0.75
2021-06-26,2021,Renato Moicano,Jai Herbert,True,0.6781609195402298,1.4,39.99999999999999,,,8,1,7,0.625,0.0,0.625,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.4,196,336,140,4.948453608247423,1.826086956521739,3.786773950213729,2.608695652173913,1.1616796580336937,-0.782608695652174,1.9442883536858675,0.4390896921017403,0.3,0.6566347469220246,0.4827586206896551,0.17387612623236953,0.2263012320844858,1.3043478260869563,-1.0780465940024706,0.2263012320844858,1.3043478260869563,1.0780465940024706,1.584108624591401,0.0,1.584108624591401,2.941916017098315,0.0,2.941916017098315,0.5384615384615384,,0.75,0.3333333333333333,0.4166666666666667,0.6789036962534574,0.0,0.6789036962534574,1.123962786019613,4.347826086956522,-3.2238633009369093,0.4450590897661554,4.304347826086956,3.8592887363208006,2.941916017098315,0.0,2.941916017098315,0.6,,,1.0,1.0,0.0
2021-08-21,2021,Brian Kelleher,Domingo Pilarte,True,0.6115107913669063,1.5882352941176472,58.82352941176472,,,10,1,9,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.4,189,763,574,3.96798170383076,0.7333333333333333,5.546026300743281,1.5333333333333334,-1.5780445969125214,-0.8,-0.7780445969125214,0.3943181818181818,0.5238095238095238,0.5363288718929254,0.4523809523809523,0.08394791951197317,0.3430531732418524,0.0,0.3430531732418524,0.3430531732418524,0.0,-0.3430531732418524,0.8576329331046312,2.0,-1.142367066895369,3.7735849056603774,5.0,-1.2264150943396226,0.2272727272727272,0.4,0.5925925925925926,0.75,-0.15740740740740744,0.5145797598627787,1.0,-0.4854202401372213,2.1040594625500284,6.166666666666666,-4.062607204116638,2.773013150371641,6.633333333333334,3.8603201829616927,4.631217838765008,0.0,4.631217838765008,0.8,,,0.6,0.0,-0.6
2021-08-21,2021,Alexandre Pantoja,Brandon Royval,True,0.6115107913669063,1.5882352941176472,58.82352941176472,,,8,3,5,0.75,0.6666666666666666,0.08333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.8,0.6666666666666666,0.13333333333333341,196,273,77,4.706296166021808,3.772925764192139,3.5033415406260997,2.8820960698689952,1.2029546253957089,0.890829694323144,0.3121249310725649,0.4754797441364605,0.4615384615384615,0.5579227696404794,0.4711538461538461,0.08676892348663329,0.4748505100246218,1.5720524017467248,-1.097201891722103,0.1582835033415406,0.7860262008733624,0.6277426975318218,0.9497010200492436,0.7860262008733624,0.16367481917588123,2.690819556806191,0.7860262008733624,1.9047933559328283,0.3529411764705882,1.0,0.625,0.5384615384615384,0.08653846153846156,0.7914175167077031,2.358078602620087,-1.566661085912384,3.149841716496659,2.816593886462882,0.3332478300337769,1.75167077031305,6.720524017467249,4.968853247154199,5.856489623637003,4.716157205240174,1.140332418396829,0.5,1.0,-0.5,0.0,1.0,1.0
2021-10-09,2021,Randy Brown,Jared Gooden,True,0.725752508361204,1.3225806451612905,32.258064516129046,,,10,3,7,0.6,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.26666666666666666,168,70,-98,3.5445544554455446,5.042826552462527,2.8613861386138613,7.548179871520342,0.6831683168316832,-2.505353319057816,3.1885216358894994,0.4735449735449735,0.4254742547425474,0.5285481239804242,0.4935344827586206,0.03501364122180356,0.297029702970297,0.4817987152034261,-0.18476901223312908,0.297029702970297,0.0,-0.297029702970297,0.891089108910891,0.9635974304068524,-0.07250832149596143,2.0792079207920797,0.9635974304068524,1.1156104903852273,0.4285714285714285,1.0,0.6857142857142857,0.8333333333333334,-0.14761904761904765,0.7425742574257426,0.0,0.7425742574257426,3.5420792079207915,0.698608137044968,2.8434710708758235,4.752475247524752,2.1520342612419703,-2.600440986282782,7.574257425742574,2.890792291220557,4.683465134522017,0.6666666666666666,1.0,-0.33333333333333337,0.75,0.0,-0.75
2021-11-13,2021,Cortney Casey,Liana Jojua,True,0.7489200863930886,1.273972602739726,27.3972602739726,,,10,3,7,0.4,0.3333333333333333,0.06666666666666671,0.3333333333333333,0.3333333333333333,0.0,0.4,0.3333333333333333,0.06666666666666671,511,385,-126,4.406470127837204,2.5310173697270475,4.163840333942082,4.863523573200993,0.2426297938951213,-2.3325062034739457,2.575135997369067,0.3679738562091503,0.3984375,0.5544388609715243,0.4895833333333333,0.06485552763819097,0.0,0.0,0.0,0.0,0.0,0.0,0.1174015131750587,1.488833746898263,-1.3714322337232043,0.9392121054004696,2.2332506203473947,-1.2940385149469251,0.125,0.6666666666666666,0.3939393939393939,0.5,-0.10606060606060608,0.7044090790503523,2.2332506203473947,-1.5288415412970424,0.8120271327941561,2.382133995037221,-1.570106862243065,4.670623532481086,6.066997518610421,1.3963739861293352,6.222280198278112,1.488833746898263,4.733446451379849,0.5,1.0,-0.5,0.1666666666666666,1.0,0.8333333333333334
2021-12-18,2021,Gerald Meerschaert,Dustin Stoltzfus,True,0.6704377766847024,1.425531914893617,42.553191489361694,,,12,2,10,0.5833333333333334,0.0,0.5833333333333334,0.6666666666666666,0.0,0.6666666666666666,0.6,0.0,0.6,112,154,42,3.569185294661001,3.680297397769517,3.6024385738038056,4.200743494423792,-0.0332532791428043,-0.5204460966542751,0.4871928175114708,0.445983379501385,0.388235294117647,0.533715925394548,0.4619047619047619,0.07181116348978617,0.3325327914280436,0.0,0.3325327914280436,0.4987991871420654,0.0,-0.4987991871420654,2.8265287271383706,0.0,2.8265287271383706,6.318123037132828,5.576208178438662,0.741914858694166,0.4473684210526316,0.0,0.4615384615384615,0.5454545454545454,-0.0839160839160839,1.82893035285424,0.0,1.82893035285424,3.5636430814705347,1.20817843866171,2.3554646428088244,3.33641234066137,6.04089219330855,2.70447985264718,5.3205246628486975,1.1152416356877324,4.205283027160965,1.0,,,0.6,0.5,-0.09999999999999998
2022-04-30,2022,Darren Elkins,Tristan Connelly,True,0.6040343668285394,1.606060606060606,60.6060606060606,,,19,2,17,0.7368421052631579,0.5,0.23684210526315785,0.6666666666666666,0.5,0.16666666666666663,0.6,0.5,0.09999999999999998,133,371,238,3.214822233350025,2.7666666666666666,2.704056084126189,1.9333333333333331,0.5107661492238357,0.8333333333333334,-0.3225671841094977,0.3810089020771513,0.4742857142857143,0.5427603725656224,0.5166666666666666,0.026093705898955766,0.1502253380070105,0.0,0.1502253380070105,0.300450676014021,0.5,0.19954932398597902,2.8542814221332,0.5,2.3542814221332,7.811717576364545,3.5,4.311717576364545,0.3653846153846153,0.1428571428571428,0.5172413793103448,0.7,-0.1827586206896552,0.9764646970455682,0.5,0.47646469704556815,5.784927391086629,3.525,2.2599273910866287,2.6089133700550824,6.508333333333333,3.8994199632782505,14.3465197796695,14.0,0.34651977966949943,0.4285714285714285,0.0,0.4285714285714285,0.6,0.0,-0.6
2022-04-30,2022,Andre Fili,Joanderson Brito,False,0.6912521440823327,1.3846153846153846,-100.0,,,16,1,15,0.5625,0.0,0.5625,0.3333333333333333,0.0,0.3333333333333333,0.6,0.0,0.6,546,105,-441,3.73490743225114,2.6666666666666665,3.901261067883016,3.933333333333333,-0.1663536356318755,-1.2666666666666666,1.100313031034791,0.3642072213500785,0.3846153846153846,0.5229658792650919,0.5,0.02296587926509186,0.3219747786423396,0.0,0.3219747786423396,0.2414810839817547,0.0,-0.2414810839817547,2.4953045344781324,2.0,0.4953045344781324,5.0711027636168495,4.0,1.0711027636168495,0.492063492063492,0.5,0.6428571428571428,0.0,0.6428571428571428,0.1609873893211698,0.0,0.1609873893211698,2.273946874161524,4.9,-2.6260531258384763,3.039978535014757,5.033333333333333,1.9933547983185762,4.829621679635094,0.0,4.829621679635094,0.3333333333333333,,,0.4285714285714285,0.0,-0.4285714285714285
2022-06-18,2022,Ricardo Ramos,Danny Chavez,True,0.7421289355322339,1.303030303030303,30.303030303030297,,,9,2,7,0.6666666666666666,0.5,0.16666666666666663,0.3333333333333333,0.5,-0.16666666666666669,0.6,0.5,0.09999999999999998,231,483,252,3.3168401296707044,2.933333333333333,3.8389353352670192,4.166666666666667,-0.5220952055963146,-1.2333333333333334,0.7112381277370188,0.3834319526627219,0.3946188340807174,0.578177727784027,0.537037037037037,0.041140690746990005,0.3071148268213615,0.0,0.3071148268213615,0.1535574134106807,0.0,-0.1535574134106807,2.6104760279815733,2.5,0.1104760279815733,4.453164988909743,2.5,1.9531649889097427,0.5862068965517241,1.0,0.7272727272727273,0.8461538461538461,-0.11888111888111885,0.6142296536427231,0.0,0.6142296536427231,1.7710288346698515,1.125,0.6460288346698515,1.6225900017061934,3.583333333333333,1.9607433316271397,3.6853779218563383,4.5,-0.8146220781436617,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.6666666666666666
2022-07-30,2022,Drew Dober,Rafael Alves,True,0.5990922844175491,1.606060606060606,60.6060606060606,,,15,2,13,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.5,0.16666666666666663,0.8,0.5,0.30000000000000004,140,259,119,4.924335378323108,2.142857142857143,4.629856850715746,3.511904761904762,0.2944785276073619,-1.369047619047619,1.6635261466549809,0.4166089965397924,0.4864864864864865,0.5271512113617377,0.5755395683453237,-0.04838835698358601,0.6134969325153373,0.8928571428571428,-0.27936021034180547,0.1226993865030674,0.0,-0.1226993865030674,0.9815950920245398,0.0,0.9815950920245398,5.521472392638036,0.8928571428571428,4.628615249780893,0.1777777777777777,0.0,0.5681818181818181,0.5,0.06818181818181812,0.1226993865030674,1.7857142857142856,-1.6630148992112181,2.985685071574641,0.238095238095238,2.747589833479403,2.820040899795501,6.889880952380952,4.069840052585451,8.098159509202453,0.0,8.098159509202453,0.7,1.0,-0.30000000000000004,0.4,0.0,-0.4
2022-08-13,2022,Gabriel Benitez,Charlie Ontiveros,True,0.7555791710945803,1.2777777777777777,27.777777777777768,,,8,2,6,0.375,0.0,0.375,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,175,308,133,4.588311970454051,0.9473684210526316,4.3797523354334125,4.7368421052631575,0.2085596350206387,-3.789473684210526,3.998033319231165,0.4032073310423826,0.36,0.6406417112299465,0.2622950819672131,0.37834662926273344,0.5865739734955464,3.1578947368421053,-2.571320763346559,0.5865739734955464,0.0,-0.5865739734955464,0.0,0.0,0.0,0.1955246578318488,0.0,0.1955246578318488,0.0,,0.4864864864864865,0.2857142857142857,0.20077220077220082,0.5865739734955464,0.0,0.5865739734955464,0.4040842928524876,0.2105263157894736,0.193557977063014,3.8257658049098415,12.842105263157894,9.016339458248051,4.301542472300674,1.5789473684210529,2.7225951038796206,0.6666666666666666,,,0.6,1.0,0.4
2022-09-17,2022,Trevin Giles,Louis Cosce,True,0.6489208633093525,1.4878048780487805,48.78048780487805,,,9,1,8,0.5555555555555556,0.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.6,0.0,0.6,238,665,427,3.089430894308943,7.744458930899609,2.195121951219512,9.778357235984355,0.8943089430894309,-2.0338983050847457,2.9282072481741768,0.5467625899280576,0.4805825242718446,0.5909090909090908,0.4725738396624472,0.11833525124664362,0.4573170731707316,1.1734028683181226,-0.7160857951473909,0.4573170731707316,0.0,-0.4573170731707316,1.371951219512195,1.1734028683181226,0.19854835119407244,2.1341463414634148,10.560625814863103,-8.426479473399688,0.6428571428571429,0.1111111111111111,0.7586206896551724,0.0,0.7586206896551724,0.4573170731707316,0.0,0.4573170731707316,2.990345528455284,1.0365058670143417,1.9538396614409423,3.30030487804878,3.833116036505867,0.5328111584570872,10.97560975609756,29.335071707953063,-18.3594619518555,0.6,,,1.0,1.0,0.0
2022-10-15,2022,Alexa Grasso,Viviane Araujo,True,0.6547884187082404,1.4761904761904765,47.61904761904765,,,8,3,5,0.75,0.6666666666666666,0.08333333333333337,1.0,0.6666666666666666,0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,203,154,-49,4.9931161083065625,4.022222222222222,3.864157870582836,4.2444444444444445,1.1289582377237264,-0.2222222222222222,1.3511804599459487,0.4317460317460317,0.4536340852130325,0.6329555361813426,0.5865800865800865,0.04637544960125606,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5507113354749885,3.0,-2.4492886645250116,0.96374483708123,5.333333333333333,-4.369588496252103,0.5714285714285714,0.5625,0.6285714285714286,0.875,-0.24642857142857144,0.6883891693437356,1.0,-0.3116108306562644,2.16154199173933,5.161111111111111,-2.9995691193717815,2.567691601652134,0.5555555555555555,-2.0121360460965785,2.89123451124369,3.333333333333333,-0.44209882208964313,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0
2023-03-25,2023,Holly Holm,Yana Santos,True,0.6805555555555556,1.4081632653061225,40.81632653061224,,,8,3,5,0.75,0.6666666666666666,0.08333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.8,0.6666666666666666,0.13333333333333341,308,959,651,3.5237769414984603,3.995067817509248,2.641122134793021,2.367447595561036,0.8826548067054396,1.627620221948212,-0.7449654152427725,0.414320193081255,0.6506024096385542,0.5876068376068376,0.5151515151515151,0.07245532245532249,0.1026342798494697,0.0,0.1026342798494697,0.0,0.3699136868064118,0.3699136868064118,1.0263427984946971,2.219482120838471,-1.1931393223437738,3.284296955183031,3.699136868064119,-0.4148399128810878,0.3125,0.6,0.7619047619047619,0.5,0.26190476190476186,0.1026342798494697,0.3699136868064118,-0.2672794069569421,3.689702360588437,9.99383477188656,-6.304132411298123,0.579883681149504,1.7632552404438964,1.1833715592943923,3.48956551488197,5.548705302096177,-2.059139787214207,0.1666666666666666,0.0,0.1666666666666666,0.0,1.0,1.0
2023-05-13,2023,Ji Yeon Kim,Mandy Bohm,False,0.6777862016679302,1.4166666666666667,-100.0,,,9,1,8,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.2,287,294,7,5.785357097063725,3.466666666666667,5.76997050903962,2.6,0.0153865880241056,0.8666666666666667,-0.8512800786425611,0.3682664054848188,0.5591397849462365,0.5629370629370629,0.6454545454545455,-0.08251748251748259,0.1153994101807924,0.0,0.1153994101807924,0.0,0.0,0.0,0.0,0.0,0.0,0.3461982305423772,1.0,-0.6538017694576228,0.0,0.0,0.4285714285714286,0.6666666666666667,-0.23809523809523814,0.0,1.0,-1.0,1.0635978971663034,0.9166666666666669,0.14693123049963652,1.9002436209770484,7.1,5.1997563790229515,0.4615976407231696,0.0,0.4615976407231696,0.3333333333333333,,,0.0,0.0,0.0
2023-05-20,2023,Joaquin Buckley,Andre Fialho,True,0.6734574519933716,1.425531914893617,42.553191489361694,,,9,3,6,0.5555555555555556,0.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.6,0.0,0.6,161,182,21,3.8671875,2.391629297458893,3.52734375,6.278026905829596,0.33984375,-3.8863976083707024,4.226241358370702,0.3257650542941757,0.3174603174603174,0.5500747384155455,0.4559585492227979,0.09411618919274767,1.0546875,0.0,1.0546875,0.703125,0.4484304932735425,-0.2546945067264575,1.23046875,0.0,1.23046875,4.04296875,0.0,4.04296875,0.3043478260869565,,0.6666666666666667,0.7142857142857143,-0.04761904761904756,0.0,0.0,0.0,1.2861328125,0.4857997010463377,0.8003331114536623,1.7666015624999998,1.726457399103139,-0.04014416339686089,2.8125,0.8968609865470851,1.9156390134529149,0.8,,,0.75,0.6666666666666666,-0.08333333333333337
2023-06-03,2023,Tim Elliott,Victor Altamirano,True,0.609708848498661,1.5747126436781609,57.47126436781609,,,14,1,13,0.5,0.0,0.5,1.0,0.0,1.0,0.6,0.0,0.6,455,462,7,3.732602277520034,5.266666666666667,2.7709827077182623,5.6,0.9616195698017714,-0.3333333333333333,1.2949529031351048,0.4804560260586319,0.572463768115942,0.5697445972495088,0.5116279069767442,0.05811669027276456,0.1897933361450864,0.0,0.1897933361450864,0.0,0.0,0.0,4.555040067482075,1.0,3.555040067482075,9.39477013918178,4.0,5.39477013918178,0.4848484848484848,0.25,0.6904761904761905,0.7777777777777778,-0.08730158730158732,1.1387600168705188,0.0,1.1387600168705188,5.361661746098694,1.4500000000000002,3.9116617460986935,2.80894137494728,1.3666666666666667,-1.442274708280613,13.000843525938423,0.0,13.000843525938423,0.1428571428571428,,,0.5714285714285714,0.0,-0.5714285714285714
2023-07-15,2023,JunYong Park,Albert Duraev,True,0.5823742190069056,1.6493506493506491,64.93506493506491,,,8,2,6,0.75,0.5,0.25,1.0,0.5,0.5,0.8,0.5,0.30000000000000004,161,112,-49,4.921310868357711,2.2,3.7104239955563783,2.68,1.2108868728013331,-0.48,1.690886872801333,0.5121387283236994,0.3179190751445087,0.5322128851540616,0.6715686274509804,-0.13935574229691883,0.0,0.0,0.0,0.0,1.2,1.2,2.332901314571376,2.4,-0.06709868542862374,4.499166820959082,7.199999999999999,-2.7008331790409175,0.5185185185185185,0.3333333333333333,0.7073170731707317,,,0.8331790409183484,0.0,0.8331790409183484,4.88520644325125,3.5,1.38520644325125,2.324569524162192,0.2199999999999999,-2.1045695241621925,6.998703943714127,6.6,0.39870394371412754,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0
2024-02-10,2024,Michael Johnson,Darrius Flowers,True,0.5829926410466068,1.6451612903225803,64.51612903225804,,,23,1,22,0.5217391304347826,0.0,0.5217391304347826,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,0.2,266,196,-70,4.684000759157335,4.726477024070023,4.114632757639021,7.87746170678337,0.5693680015183147,-3.1509846827133483,3.720352684231663,0.3912492073557387,0.5625,0.5883023167489556,0.4059405940594059,0.1823617226895497,0.5124312013664832,0.0,0.5124312013664832,0.1708104004554944,0.0,-0.1708104004554944,0.5693680015183147,1.9693654266958425,-1.3999974251775278,1.2526096033402925,5.908096280087527,-4.655486676747234,0.4545454545454545,0.3333333333333333,0.8571428571428572,1.0,-0.1428571428571428,0.0569368001518314,0.0,0.0569368001518314,1.0239134560637693,2.067833698030635,-1.0439202419668656,1.9396469918390584,2.461706783369803,0.5220597915307448,2.562156006832416,0.0,2.562156006832416,0.4166666666666667,,,0.5454545454545454,1.0,0.4545454545454546
2024-03-30,2024,Julio Arce,Herbert Burns,True,0.7408716136631331,1.2941176470588236,29.41176470588236,,,9,2,7,0.5555555555555556,0.5,0.05555555555555558,0.3333333333333333,0.5,-0.16666666666666669,0.4,0.5,-0.09999999999999998,504,1323,819,4.119351100811124,1.3783783783783785,3.1286210892236386,4.945945945945946,0.9907300115874856,-3.5675675675675675,4.558297579155053,0.3475073313782991,0.4358974358974359,0.6808510638297872,0.2738095238095238,0.40704154002026344,0.1303592120509849,1.2162162162162162,-1.0858570041652313,0.5214368482039398,0.0,-0.5214368482039398,0.5214368482039398,4.864864864864865,-4.343428016660925,1.6946697566628042,6.081081081081081,-4.386411324418276,0.3076923076923077,0.8,0.95,0.5,0.44999999999999996,0.3910776361529548,1.2162162162162162,-0.8251385800632614,1.0689455388180766,5.148648648648649,-4.0797031098305725,1.9966685979142529,8.22972972972973,6.233061131815477,0.9125144843568946,4.864864864864865,-3.95235038050797,0.6,1.0,-0.4,0.25,1.0,0.75
2024-07-27,2024,Molly McCann,Bruna Brasil,False,0.7307110438729199,1.289855072463768,-100.0,,,10,1,9,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6,0.0,0.6,371,469,98,5.457184325108854,1.948051948051948,4.954039671020804,7.012987012987013,0.5031446540880504,-5.064935064935065,5.568079719023115,0.4977934686672551,0.6818181818181818,0.6150375939849624,0.4193548387096774,0.195682755275285,0.2902757619738752,0.0,0.2902757619738752,0.0,1.948051948051948,1.948051948051948,1.5965166908563138,0.0,1.5965166908563138,5.079825834542817,1.948051948051948,3.1317738864908686,0.3142857142857143,0.0,0.4333333333333333,0.0,0.4333333333333333,0.5805515239477504,0.0,0.5805515239477504,1.7779390420899857,2.564935064935065,-0.7869960228450794,4.932268988872763,7.564935064935065,2.6326660760623017,6.821480406386068,0.0,6.821480406386068,0.4,,,0.6,1.0,0.4
2024-11-16,2024,Mickey Gall,Ramiz Brahimaj,False,0.6037569709421778,1.5882352941176472,-100.0,,,10,3,7,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.4,952,182,-770,2.945285215366705,1.902497027348395,4.249126891734575,4.066587395957194,-1.3038416763678695,-2.1640903686087998,0.8602486922409303,0.46,0.418848167539267,0.4909344490934448,0.4483870967741935,0.042547352319251275,0.1746216530849825,0.0,0.1746216530849825,0.6984866123399301,0.356718192627824,-0.34176841971210614,1.2223515715948778,0.7134363852556481,0.5089151863392297,4.016298020954598,3.9239001189060647,0.09239790204853326,0.3043478260869565,0.1818181818181818,0.3636363636363636,0.4444444444444444,-0.08080808080808083,1.7462165308498254,0.356718192627824,1.3894983382220014,3.070430733410942,1.5873959571938172,1.483034776217125,4.452852153667055,7.740784780023782,3.287932626356727,7.334109429569266,0.0,7.334109429569266,0.8,,,0.4,0.3333333333333333,-0.06666666666666671
