family,rule,n,wins,win_rate,roi,profit100,pre2020_n,pre2020_roi,recent_n,recent_roi,existing_overlap,worst_era_roi,novelty,score
FORM_STABILITY,mkt 0.575-0.800; fav |L3-L5|<=0.20; opp |L3-L5|>=0.20; career_gap>=0.10,50,37,0.74,0.053203458470275584,266.01729235137793,19,0.0835908894689613,31,0.03457890398721014,0.38,0.03457890398721014,0.62,0.07180011445180659
FORM_STABILITY,mkt 0.550-0.800; fav |L3-L5|<=0.10; opp |L3-L5|>=0.20; career_gap>=0.00,57,41,0.7192982456140351,0.036973473133215015,210.74879685932558,22,0.039281681798374914,35,0.03552259911511452,0.24561403508771928,0.03552259911511452,0.7543859649122807,0.07109489365910819
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=90; opp_layoff>=450; fav_layoff<=300,88,62,0.7045454545454546,0.06148068843829985,541.0300582570387,30,0.14573321215802,58,0.017901796859134265,0.14772727272727273,0.017901796859134265,0.8522727272727273,0.06498821963072102
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=120; opp_layoff>=450; fav_layoff<=300,88,62,0.7045454545454546,0.06148068843829985,541.0300582570387,30,0.14573321215802,58,0.017901796859134265,0.14772727272727273,0.017901796859134265,0.8522727272727273,0.06498821963072102
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=450; fav_layoff<=300,88,62,0.7045454545454546,0.06148068843829985,541.0300582570387,30,0.14573321215802,58,0.017901796859134265,0.14772727272727273,0.017901796859134265,0.8522727272727273,0.06498821963072102
EXPERIENCE_FRESHNESS,mkt 0.650-0.800; exp_gap>=3; layoff_gap>=60; fav_fights>=6,82,63,0.7682926829268293,0.04840586318368818,396.9280781062431,45,0.06764901128608164,37,0.025002034410506985,0.4024390243902439,0.025002034410506985,0.5975609756097561,0.059870915793090534
BATTLE_TESTED_VS_THIN_SAMPLE,mkt 0.550-0.700; fav_fights>=8; opp_fights<=6; career_gap>=0.00,106,74,0.6981132075471698,0.07938035060830337,841.4317164480158,51,0.00024249496774731883,55,0.1527627258386372,0.04716981132075472,0.00024249496774731883,0.9528301886792453,0.05661052334103085
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=450; fav_layoff<=300,108,76,0.7037037037037037,0.025046841576139182,270.50588902230317,43,0.026346069245299232,65,0.02418735250269485,0.26851851851851855,0.02418735250269485,0.7314814814814814,0.054898191498788
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=240; opp_layoff>=300; fav_layoff<=300,116,79,0.6810344827586207,0.031041898732005815,360.08602529126745,40,0.0558704935997935,76,0.017974217222643873,0.13793103448275862,0.017974217222643873,0.8620689655172413,0.054700950744363146
BATTLE_TESTED_VS_THIN_SAMPLE,mkt 0.625-0.800; fav_fights>=8; opp_fights<=6; career_gap>=0.10,50,39,0.78,0.07536573982503138,376.8286991251569,25,0.14549300296015655,25,0.0052384766899061675,0.24,0.0052384766899061675,0.76,0.05441648562866715
FORM_STABILITY,mkt 0.550-0.775; fav |L3-L5|<=0.10; opp |L3-L5|>=0.20; career_gap>=0.00,53,37,0.6981132075471698,0.023395125460176264,123.9941649389342,20,0.020470831890357075,33,0.025167424593399955,0.20754716981132076,0.020470831890357075,0.7924528301886793,0.05243271070707914
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=450; fav_layoff<=300,115,82,0.7130434782608696,0.027077369749653402,311.3897521210141,45,0.03539359654123284,70,0.02173122395506661,0.2956521739130435,0.02173122395506661,0.7043478260869565,0.05233873815005399
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=240; opp_layoff>=365; fav_layoff<=300,110,75,0.6818181818181818,0.030305139354055315,333.35653289460845,37,0.060232663888311264,73,0.015136394042172185,0.12727272727272726,0.015136394042172185,0.8727272727272728,0.051925010997909735
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=240; opp_layoff>=180; fav_layoff<=300,117,79,0.6752136752136753,0.022229574811219434,260.0860252912674,41,0.030117554731505847,76,0.017974217222643873,0.13675213675213677,0.017974217222643873,0.8632478632478633,0.05165200430400657
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=240; opp_layoff>=240; fav_layoff<=300,117,79,0.6752136752136753,0.022229574811219434,260.0860252912674,41,0.030117554731505847,76,0.017974217222643873,0.13675213675213677,0.017974217222643873,0.8632478632478633,0.05165200430400657
BATTLE_TESTED_VS_THIN_SAMPLE,mkt 0.550-0.800; fav_fights>=8; opp_fights<=4; career_gap>=0.15,55,40,0.7272727272727273,0.049562040041744124,272.5912202295927,24,0.007360511262517499,31,0.08223419135469377,0.10909090909090909,0.007360511262517499,0.8909090909090909,0.05143449800440066
EXPERIENCE_FRESHNESS,mkt 0.650-0.800; exp_gap>=3; layoff_gap>=120; fav_fights>=6,62,47,0.7580645161290323,0.03244495756860167,201.15873692533035,33,0.041464784320338864,29,0.02218101678214209,0.41935483870967744,0.02218101678214209,0.5806451612903225,0.05095610676986235
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=300; fav_layoff<=120,50,35,0.7,0.05730741990011552,286.5370995005776,21,0.1300982751409915,29,0.004596800587757006,0.24,0.004596800587757006,0.76,0.047454397552797435
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=90; opp_layoff>=450; fav_layoff<=300,112,79,0.7053571428571429,0.029168408149762088,326.6861712773354,45,0.05188825710849695,67,0.013908808102850634,0.26785714285714285,0.013908808102850634,0.7321428571428572,0.04608203666955308
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=120; opp_layoff>=450; fav_layoff<=300,112,79,0.7053571428571429,0.029168408149762088,326.6861712773354,45,0.05188825710849695,67,0.013908808102850634,0.26785714285714285,0.013908808102850634,0.7321428571428572,0.04608203666955308
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=450; fav_layoff<=300,112,79,0.7053571428571429,0.029168408149762088,326.6861712773354,45,0.05188825710849695,67,0.013908808102850634,0.26785714285714285,0.013908808102850634,0.7321428571428572,0.04608203666955308
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=300; fav_layoff<=300,156,110,0.7051282051282052,0.019719208376735128,307.61965067706797,58,0.017283679347379483,98,0.02116064392472111,0.28205128205128205,0.017283679347379483,0.717948717948718,0.045723863817698315
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=180; fav_layoff<=120,54,35,0.6481481481481481,0.03528671740009495,190.54827396051274,24,0.0048565147545987725,30,0.059630879516491896,0.05555555555555555,0.0048565147545987725,0.9444444444444444,0.04554019917796534
EXPERIENCE_FRESHNESS,mkt 0.650-0.800; exp_gap>=3; layoff_gap>=90; fav_fights>=6,70,54,0.7714285714285715,0.053249770885773096,372.74839620041166,38,0.09077944975543717,32,0.00868327722804703,0.4142857142857143,0.00868327722804703,0.5857142857142856,0.04489212560949618
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=240; opp_layoff>=450; fav_layoff<=300,77,52,0.6753246753246753,0.031994425258611014,246.3570744913048,25,0.08514209555789831,52,0.006442660691645978,0.1038961038961039,0.006442660691645978,0.8961038961038961,0.04452382641527672
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=90; opp_layoff>=450; fav_layoff<=300,119,85,0.7142857142857143,0.030888238182861023,367.5700343760462,47,0.05946388163170156,72,0.012234693153756825,0.29411764705882354,0.012234693153756825,0.7058823529411764,0.04422204710599347
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=120; opp_layoff>=450; fav_layoff<=300,119,85,0.7142857142857143,0.030888238182861023,367.5700343760462,47,0.05946388163170156,72,0.012234693153756825,0.29411764705882354,0.012234693153756825,0.7058823529411764,0.04422204710599347
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=450; fav_layoff<=300,119,85,0.7142857142857143,0.030888238182861023,367.5700343760462,47,0.05946388163170156,72,0.012234693153756825,0.29411764705882354,0.012234693153756825,0.7058823529411764,0.04422204710599347
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=240; fav_layoff<=120,53,34,0.6415094339622641,0.026276645788388956,139.26622267846147,24,0.0048565147545987725,29,0.0440036507818705,0.05660377358490566,0.0048565147545987725,0.9433962264150944,0.042355227572987736
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=300; fav_layoff<=120,55,39,0.7090909090909091,0.05115752439471948,281.36638417095713,21,0.1300982751409915,34,0.00240000187496321,0.2909090909090909,0.00240000187496321,0.7090909090909091,0.04157786268584231
EXPERIENCE_FRESHNESS,mkt 0.625-0.725; exp_gap>=3; layoff_gap>=90; fav_fights>=6,71,51,0.7183098591549296,0.024667784548535715,175.14127029460357,34,0.009889411950860618,37,0.03824791071937229,0.2676056338028169,0.009889411950860618,0.7323943661971831,0.04049496752876361
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=180; fav_layoff<=120,51,35,0.6862745098039216,0.036575901862858355,186.5370995005776,22,0.07873017172549192,29,0.004596800587757006,0.23529411764705882,0.004596800587757006,0.7647058823529411,0.04033954271034566
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=240; fav_layoff<=120,51,35,0.6862745098039216,0.036575901862858355,186.5370995005776,22,0.07873017172549192,29,0.004596800587757006,0.23529411764705882,0.004596800587757006,0.7647058823529411,0.04033954271034566
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=240; opp_layoff>=300; fav_layoff<=300,131,89,0.6793893129770993,0.013218636945304087,173.16414398348354,48,0.01747468481576385,83,0.010757308056363496,0.1984732824427481,0.010757308056363496,0.8015267175572519,0.03942963251393748
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=300; fav_layoff<=240,144,102,0.7083333333333334,0.020137217191236473,289.9759275538052,54,0.03560940643708436,90,0.010853903643727727,0.2916666666666667,0.010853903643727727,0.7083333333333333,0.03915192966066049
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=90; opp_layoff>=450; fav_layoff<=240,96,68,0.7083333333333334,0.02633980894781672,252.86216589904052,39,0.052649628794933644,57,0.00833835326294723,0.28125,0.00833835326294723,0.71875,0.03911978639468308
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=120; opp_layoff>=450; fav_layoff<=240,96,68,0.7083333333333334,0.02633980894781672,252.86216589904052,39,0.052649628794933644,57,0.00833835326294723,0.28125,0.00833835326294723,0.71875,0.03911978639468308
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=450; fav_layoff<=240,96,68,0.7083333333333334,0.02633980894781672,252.86216589904052,39,0.052649628794933644,57,0.00833835326294723,0.28125,0.00833835326294723,0.71875,0.03911978639468308
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=450; fav_layoff<=240,96,68,0.7083333333333334,0.02633980894781672,252.86216589904052,39,0.052649628794933644,57,0.00833835326294723,0.28125,0.00833835326294723,0.71875,0.03911978639468308
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=365; fav_layoff<=300,147,103,0.7006802721088435,0.01354515681139212,199.11380512746416,55,0.01811349494588702,92,0.010814085100552775,0.2653061224489796,0.010814085100552775,0.7346938775510203,0.03759570631107063
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=90; opp_layoff>=450; fav_layoff<=240,103,74,0.7184466019417476,0.028519031941529237,293.7460289977511,41,0.06129674121487861,62,0.00684345000270144,0.3106796116504854,0.00684345000270144,0.6893203883495146,0.037504722832722104
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=120; opp_layoff>=450; fav_layoff<=240,103,74,0.7184466019417476,0.028519031941529237,293.7460289977511,41,0.06129674121487861,62,0.00684345000270144,0.3106796116504854,0.00684345000270144,0.6893203883495146,0.037504722832722104
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=450; fav_layoff<=240,103,74,0.7184466019417476,0.028519031941529237,293.7460289977511,41,0.06129674121487861,62,0.00684345000270144,0.3106796116504854,0.00684345000270144,0.6893203883495146,0.037504722832722104
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=450; fav_layoff<=240,103,74,0.7184466019417476,0.028519031941529237,293.7460289977511,41,0.06129674121487861,62,0.00684345000270144,0.3106796116504854,0.00684345000270144,0.6893203883495146,0.037504722832722104
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=300; fav_layoff<=300,146,101,0.6917808219178082,0.013760719377258743,200.90650290797765,56,0.009689688131078554,90,0.016293805485993074,0.2534246575342466,0.009689688131078554,0.7465753424657534,0.036903200187091714
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=180; fav_layoff<=240,145,102,0.7034482758620689,0.013101788107158978,189.97592755380518,55,0.01678014450186465,90,0.010853903643727727,0.2896551724137931,0.010853903643727727,0.7103448275862069,0.036749874308819576
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=240; fav_layoff<=240,145,102,0.7034482758620689,0.013101788107158978,189.97592755380518,55,0.01678014450186465,90,0.010853903643727727,0.2896551724137931,0.010853903643727727,0.7103448275862069,0.036749874308819576
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=180; fav_layoff<=120,56,39,0.6964285714285714,0.032386854316242344,181.36638417095713,22,0.07873017172549192,34,0.00240000187496321,0.2857142857142857,0.00240000187496321,0.7142857142857143,0.03516397231421946
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=240; fav_layoff<=120,56,39,0.6964285714285714,0.032386854316242344,181.36638417095713,22,0.07873017172549192,34,0.00240000187496321,0.2857142857142857,0.00240000187496321,0.7142857142857143,0.03516397231421946
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,135,91,0.674074074074074,0.017406341662693052,234.98561244635619,49,0.04385646403422735,86,0.0023359231021676976,0.14814814814814814,0.0023359231021676976,0.8518518518518519,0.03398369823966582
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=180; fav_layoff<=120,71,47,0.6619718309859155,0.008537624525051244,60.617134127863835,33,0.006811131865052978,38,0.010036947098207634,0.2112676056338028,0.006811131865052978,0.7887323943661972,0.03346127227980683
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=365; fav_layoff<=300,138,95,0.6884057971014492,0.008189798120246713,113.01921405940465,53,0.010120968966342925,85,0.006985656298563189,0.2391304347826087,0.006985656298563189,0.7608695652173914,0.032678172597171276
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=300; fav_layoff<=240,134,93,0.6940298507462687,0.013676326849605576,183.26277978471472,52,0.02813609770759509,82,0.004506716061612231,0.26119402985074625,0.004506716061612231,0.7388059701492538,0.0314576095634518
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=240; opp_layoff>=300; fav_layoff<=240,120,82,0.6833333333333333,0.015274849886499872,183.29819863799847,44,0.039982714013891134,76,0.0009702969706417637,0.20833333333333334,0.0009702969706417637,0.7916666666666666,0.030066494430916715
EXPERIENCE_FRESHNESS,mkt 0.650-0.775; exp_gap>=3; layoff_gap>=60; fav_fights>=6,73,54,0.7397260273972602,0.027000337108096076,197.10246088910137,40,0.04765014527599095,33,0.0019702666015568343,0.3972602739726027,0.0019702666015568343,0.6027397260273972,0.029502576370212377
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=180; fav_layoff<=240,135,93,0.6888888888888889,0.006167613317386286,83.26277978471487,53,0.008737303411225363,82,0.004506716061612231,0.25925925925925924,0.004506716061612231,0.7407407407407407,0.02888760294491965
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=240; opp_layoff>=240; fav_layoff<=240,135,93,0.6888888888888889,0.006167613317386286,83.26277978471487,53,0.008737303411225363,82,0.004506716061612231,0.25925925925925924,0.004506716061612231,0.7407407407407407,0.02888760294491965
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=240; opp_layoff>=365; fav_layoff<=300,123,83,0.6747967479674797,0.006933077653244756,85.2768551349105,45,0.018501637578498688,78,0.00025890846559826233,0.17886178861788618,0.00025890846559826233,0.8211382113821138,0.027319631985697344
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=240; opp_layoff>=180; fav_layoff<=240,121,82,0.6776859504132231,0.006884148647768476,83.29819863799855,45,0.016871987035804663,76,0.0009702969706417637,0.2066115702479339,0.0009702969706417637,0.7933884297520661,0.027181401889922713
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=240; opp_layoff>=240; fav_layoff<=240,121,82,0.6776859504132231,0.006884148647768476,83.29819863799855,45,0.016871987035804663,76,0.0009702969706417637,0.2066115702479339,0.0009702969706417637,0.7933884297520661,0.027181401889922713
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=180; fav_layoff<=300,157,110,0.7006369426751592,0.013224181571787758,207.6196506770678,59,4.1583087254385816e-05,98,0.02116064392472111,0.2802547770700637,4.1583087254385816e-05,0.7197452229299364,0.02626240332527819
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=240; opp_layoff>=240; fav_layoff<=300,157,110,0.7006369426751592,0.013224181571787758,207.6196506770678,59,4.1583087254385816e-05,98,0.02116064392472111,0.2802547770700637,4.1583087254385816e-05,0.7197452229299364,0.02626240332527819
