track,price_band,venue,conditions,full_n,full_win_pct,full_roi,train_n,train_win_pct,train_roi,validation_n,validation_win_pct,validation_roi,holdout_n,holdout_win_pct,holdout_roi,positive_season_ratio,recent_delta,user_preferred,score
LONG,DOG20_34,AWAY,"[[""adv_oc_recent_quality"", ""<="", -0.25], [""rank_edge_off_epa"", "">="", -6.0]]",77,0.35064935064935066,0.20389610389610388,34,0.3235294117647059,0.13088235294117648,21,0.38095238095238093,0.2690476190476191,22,0.36363636363636365,0.2545454545454545,0.5789473684210527,0.05458046855105675,False,0.3158455790134743
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.03125], [""recent_edge_punt_net_average"", "">="", 3.68373015873016]]",90,0.5111111111111111,0.25866666666666666,35,0.5428571428571428,0.35428571428571426,25,0.48,0.1728,30,0.5,0.21866666666666668,0.5555555555555556,-0.04487619047619046,False,0.3157424119423324
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165]]",443,0.327313769751693,0.16180586907449207,171,0.36257309941520466,0.3107602339181286,62,0.3064516129032258,0.08532258064516131,103,0.34951456310679613,0.2576699029126214,0.5263157894736842,0.059628495630976414,False,0.3154708486508303
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.01822916666666663], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -8.0]]",92,0.5217391304347826,0.2728260869565218,26,0.5,0.20192307692307693,34,0.5882352941176471,0.45323529411764707,32,0.46875,0.13875,0.7777777777777778,-0.18882918552036201,False,0.31459097002949765
LONG,DOG35_44,ANY,"[[""coachq_dc_prior_quality"", "">="", 0.578125], [""recent_edge_punt_net_average"", "">="", 3.636002886002888]]",97,0.5051546391752577,0.27546391752577326,30,0.5666666666666667,0.44366666666666676,39,0.46153846153846156,0.17564102564102566,28,0.5,0.23428571428571435,0.5263157894736842,-0.07536813186813188,False,0.31450415574060964
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.4375]]",124,0.6774193548387096,0.12861805696687573,53,0.660377358490566,0.09602695495235568,28,0.7142857142857143,0.19845004580761022,43,0.6744186046511628,0.12331649229778267,0.7368421052631579,-0.023922008082200283,False,0.3144116755700127
LONG,DOG20_34,AWAY,"[[""adv_oc_prior_quality"", "">="", 0.0625], [""rank_edge_off_epa"", "">="", -6.0]]",76,0.40789473684210525,0.37947368421052635,35,0.34285714285714286,0.1454285714285714,26,0.5384615384615384,0.8115384615384615,15,0.3333333333333333,0.17666666666666667,0.6666666666666666,-0.30181684981684986,False,0.3142940240175461
LONG,DOG35_44,ANY,"[[""coachq_dc_prior_quality"", "">="", 0.578125], [""rank_edge_def_allowed_explosive_rate"", "">="", 7.0]]",110,0.4909090909090909,0.22390909090909092,34,0.5294117647058824,0.32617647058823535,45,0.4666666666666667,0.16599999999999998,31,0.4838709677419355,0.19580645161290325,0.631578947368421,-0.050281783681214415,False,0.31426960467786935
LONG,DOG35_44,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.6875], [""rank_edge_punt_return_average"", "">="", 0.0]]",96,0.5104166666666666,0.27614583333333337,34,0.5882352941176471,0.4697058823529412,32,0.46875,0.1509375,30,0.4666666666666667,0.19033333333333333,0.631578947368421,-0.11998835784313724,False,0.31413648767583435
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286], [""recent_edge_points_for"", "">="", -4.0]]",284,0.3626760563380282,0.25690140845070425,112,0.4017857142857143,0.43607142857142855,39,0.41025641025641024,0.48025641025641025,61,0.3770491803278688,0.2755737704918033,0.5789473684210527,-0.1825901489221161,False,0.3136130091191467
LONG,DOG20_34,AWAY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""recent_edge_points_against"", "">="", 3.333333333333333]]",92,0.33695652173913043,0.20326086956521736,30,0.3333333333333333,0.1506666666666666,35,0.3142857142857143,0.16057142857142853,27,0.37037037037037035,0.317037037037037,0.3684210526315789,0.16141798941798946,False,0.31314733815939344
LONG,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", -0.015625], [""recent_edge_punt_return_average"", "">="", 0.2999999999999989]]",81,0.5185185185185185,0.22703703703703704,24,0.5416666666666666,0.27625,29,0.5172413793103449,0.2137931034482759,28,0.5,0.1985714285714286,0.6111111111111112,-0.046450123152709355,False,0.3121160355704884
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.03125], [""fatigue_load_index"", ""<="", 0.9136486483153414]]",113,0.5309734513274337,0.24805309734513276,36,0.4722222222222222,0.10222222222222221,29,0.6551724137931034,0.5496551724137931,48,0.5,0.17520833333333338,0.6842105263157895,-0.1507303639846743,False,0.31210682777489906
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",168,0.3630952380952381,0.2949404761904762,70,0.38571428571428573,0.4427142857142857,21,0.47619047619047616,0.7109523809523809,45,0.35555555555555557,0.23533333333333334,0.631578947368421,-0.34149999999999997,False,0.31111337114089094
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""adv_prior_road_miles_last3"", "">="", 771.947424527586]]",167,0.47904191616766467,0.20311377245508982,44,0.5227272727272727,0.3229545454545455,67,0.4626865671641791,0.16955223880597015,56,0.4642857142857143,0.14910714285714288,0.7368421052631579,-0.09714624927311494,False,0.31094891774911987
LONG,DOG20_34,ANY,"[[""coachq_oc_recent_quality"", ""<="", 0.375], [""rank_edge_point_margin"", "">="", -4.375]]",76,0.39473684210526316,0.3943421052631579,36,0.4444444444444444,0.6044444444444443,23,0.34782608695652173,0.21521739130434783,17,0.35294117647058826,0.19176470588235286,0.6111111111111112,-0.2180662119920432,False,0.3107786989401467
MODERN,PK_55,AWAY,"[[""coachq_staff_quality_mean"", ""<="", 0.5664262820512821], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0331033173168197]]",129,0.5503875968992248,0.11084162358534617,44,0.5681818181818182,0.1485038126652396,21,0.5714285714285714,0.13917510907158942,37,0.5945945945945946,0.2127943496900694,0.5789473684210527,0.0689548888216549,False,0.3105807241822384
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""recent_edge_off_epa"", "">="", -3.647945323238858]]",214,0.3598130841121495,0.23093457943925236,75,0.36,0.2204,82,0.36585365853658536,0.2523170731707317,57,0.3508771929824561,0.21403508771929827,0.5789473684210527,-0.022323448866067602,False,0.3101197955232491
LONG,DOG20_34,ANY,"[[""coachq_oc_recent_quality"", ""<="", 0.375], [""adv_prior_road_miles_last4"", ""<="", -742.4696244415065]]",91,0.34065934065934067,0.2367032967032967,31,0.2903225806451613,0.12387096774193554,39,0.38461538461538464,0.33051282051282055,21,0.3333333333333333,0.22904761904761908,0.5882352941176471,0.0018557249202410253,False,0.3099916915421851
LONG,FAV65_75,AWAY,"[[""coachq_oc_prior_win_pct"", "">="", 0.4764957264957266], [""recent_edge_def_allowed_giveaway_rate"", ""<="", 0.0064103130143906]]",106,0.8113207547169812,0.16853754114530317,38,0.868421052631579,0.26898462815405183,32,0.78125,0.12086275280636924,36,0.7777777777777778,0.10488765004845428,0.6842105263157895,-0.09003604043175624,False,0.309961764841899
LONG,FAV65_75,ANY,"[[""adv_dc_prior_quality"", "">="", 0.375]]",96,0.7708333333333334,0.10677582913105858,44,0.7727272727272727,0.11353994983328347,33,0.7575757575757576,0.08476278964953012,19,0.7894736842105263,0.12934472344645553,0.6470588235294118,0.030193353705048748,False,0.3099338048931436
LONG,PK_55,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.006696428571428603], [""rank_edge_pass_epa_per_dropback"", "">="", 4.0]]",81,0.6049382716049383,0.1946359126890818,25,0.68,0.35558970561737263,34,0.5588235294117647,0.097621476372577,22,0.5909090909090909,0.16166527685062249,0.6666666666666666,-0.06494031414435233,False,0.30978438935759195
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""recent_edge_sack_rate_allowed"", "">="", -0.0059727607046775]]",156,0.3525641025641026,0.22749999999999998,66,0.4090909090909091,0.4565151515151515,22,0.3181818181818182,0.12772727272727272,38,0.3684210526315789,0.2839473684210527,0.47368421052631576,-0.008173843700159389,False,0.30935581708130055
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.21875], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",119,0.6890756302521008,0.15969128944938973,32,0.65625,0.11066767673798573,51,0.7254901960784313,0.2173120654310647,36,0.6666666666666666,0.1216384014410426,0.6842105263157895,-0.04235146964348263,False,0.30922501546152165
MODERN,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.046875], [""rank_edge_def_allowed_success_rate"", ""<="", -8.0]]",78,0.5384615384615384,0.26461538461538464,27,0.5555555555555556,0.32962962962962966,17,0.5882352941176471,0.3652941176470588,20,0.5,0.10300000000000002,0.8235294117647058,-0.2444618736383442,False,0.3084991976464475
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.65625], [""recent_edge_rush_epa_per_carry"", "">="", 0.100663328779531]]",84,0.5238095238095238,0.3130952380952381,25,0.52,0.31120000000000003,33,0.5454545454545454,0.3924242424242424,26,0.5,0.21423076923076925,0.5294117647058824,-0.137581351981352,False,0.30829503253253865
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.1458333333333333], [""rank_edge_explosive_rate"", ""<="", -10.0]]",79,0.4936708860759494,0.19987341772151898,28,0.4642857142857143,0.1628571428571428,19,0.5263157894736842,0.2663157894736842,32,0.5,0.1928125,0.625,-0.021773966165413494,False,0.30785757286377813
MODERN,FAV55_65,ANY,"[[""coachq_dc_recent_quality"", ""<="", 0.5625], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", 2.0]]",272,0.6580882352941176,0.10073010385338411,100,0.69,0.1612000112900075,35,0.6571428571428571,0.10302307644784842,80,0.6625,0.10237669677328783,0.7368421052631579,-0.02973484709564013,False,0.30771802989302
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""rank_edge_early_down_epa"", "">="", 5.5]]",125,0.528,0.3088,39,0.5384615384615384,0.32564102564102565,43,0.5813953488372093,0.46441860465116275,43,0.46511627906976744,0.13790697674418603,0.6842105263157895,-0.2571228384019082,False,0.3076887380852993
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.45619658119658113], [""rank_edge_points_for"", "">="", -8.0]]",240,0.37083333333333335,0.25320833333333337,87,0.41379310344827586,0.4111494252873564,35,0.4,0.3914285714285714,54,0.35185185185185186,0.17574074074074078,0.7368421052631579,-0.2255482576172231,False,0.30764824887904746
LONG,DOG35_44,HOME,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_kick_return_average"", "">="", -0.0499999999999971]]",170,0.5,0.24658823529411766,64,0.46875,0.17078125000000002,46,0.5869565217391305,0.47260869565217395,60,0.4666666666666667,0.15416666666666667,0.7,-0.16752830615942033,False,0.3071313888752497
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.04836309523809529], [""rank_edge_punt_return_average"", "">="", 1.0]]",99,0.5151515151515151,0.2367676767676768,23,0.5652173913043478,0.30826086956521737,37,0.5405405405405406,0.3032432432432432,39,0.46153846153846156,0.13153846153846155,0.7777777777777778,-0.17421359486576876,False,0.30682441950065226
MODERN,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.046875], [""recent_edge_punt_return_average"", "">="", 4.791666666666666]]",76,0.5526315789473685,0.3126315789473684,27,0.5185185185185185,0.24703703703703703,16,0.75,0.78,15,0.4666666666666667,0.11800000000000004,0.7222222222222222,-0.39551851851851844,False,0.3064624450701777
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""recent_edge_points_for"", "">="", -4.0]]",163,0.3496932515337423,0.2212269938650307,61,0.39344262295081966,0.4255737704918033,25,0.36,0.3048000000000001,46,0.3695652173913043,0.2621739130434783,0.5789473684210527,-0.10301297220242339,False,0.3063547083122494
LONG,DOG35_49,AWAY,"[[""adv_oc_prior_win_pct"", "">="", 0.09851398601398592], [""rank_edge_third_down_success"", "">="", 1.0]]",89,0.550561797752809,0.2956179775280899,32,0.59375,0.43250000000000005,33,0.5454545454545454,0.25696969696969696,24,0.5,0.16624999999999998,0.631578947368421,-0.1784848484848485,False,0.305613368251172
LONG,FAV55_65,HOME,"[[""adv_dc_recent_quality"", "">="", 0.30000000000000027]]",87,0.6896551724137931,0.14127936583417472,30,0.7,0.16902388787346997,32,0.6875,0.143038332919119,25,0.68,0.10573446151829158,0.7368421052631579,-0.05029664887800289,False,0.3053423791115187
LONG,DOG20_34,AWAY,"[[""adv_oc_recent_quality"", ""<="", -0.25], [""recent_edge_points_for"", "">="", -3.0]]",81,0.37037037037037035,0.31160493827160496,34,0.4117647058823529,0.5161764705882353,25,0.32,0.10480000000000005,22,0.36363636363636365,0.23045454545454538,0.5263157894736842,-0.08003368983957229,False,0.30517040119444727
MODERN,PK_55,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.09114583333333337], [""recent_edge_def_allowed_early_down_epa"", ""<="", 0.1186483349028788]]",125,0.568,0.15325404262031328,48,0.5833333333333334,0.16261619092417548,22,0.6818181818181818,0.3818445677920658,31,0.5483870967741935,0.13922066890887574,0.7777777777777778,-0.13300971044924492,False,0.3047533838069463
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.61875], [""recent_edge_rush_epa_per_carry"", ""<="", -0.00203209504005635]]",128,0.6796875,0.14410815716029815,43,0.6976744186046512,0.17956828823681525,36,0.6666666666666666,0.13763302576768047,49,0.673469387755102,0.117747322340788,0.6842105263157895,-0.04085333466145985,False,0.3047068850563218
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.1458333333333333], [""fatigue_load_index"", ""<="", 0.9136486483153414]]",76,0.5526315789473685,0.30184210526315786,22,0.5,0.18181818181818182,21,0.7142857142857143,0.6819047619047618,33,0.48484848484848486,0.14,0.6842105263157895,-0.2918614718614718,False,0.3038466555964935
LONG,DOG35_49,ANY,"[[""coachq_oc_recent_quality"", ""<="", 0.4375], [""recent_edge_third_down_success"", "">="", 0.0703559512383041]]",102,0.5294117647058824,0.23921568627450987,26,0.5769230769230769,0.31807692307692303,36,0.5555555555555556,0.31638888888888894,40,0.475,0.11850000000000001,0.7894736842105263,-0.198732905982906,False,0.3036289590054872
MODERN,DOG35_44,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.0625], [""recent_edge_third_down_success"", "">="", -0.0017094017094017]]",111,0.5225225225225225,0.30729729729729727,40,0.525,0.3225,21,0.6666666666666666,0.6890476190476191,25,0.44,0.10599999999999998,0.7222222222222222,-0.3997738095238096,False,0.3027907321273241
LONG,DOG35_49,ANY,"[[""coachq_oc_recent_quality"", ""<="", 0.4375], [""recent_edge_sack_rate_allowed"", "">="", 0.025842498759532852]]",81,0.5432098765432098,0.2762962962962963,23,0.6521739130434783,0.5656521739130435,27,0.5185185185185185,0.19407407407407412,31,0.4838709677419355,0.1332258064516129,0.7222222222222222,-0.24663731754194593,False,0.30278604024695627
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""recent_edge_kick_return_average"", ""<="", -0.1388888888888892]]",228,0.36403508771929827,0.29350877192982455,77,0.38961038961038963,0.3774025974025974,85,0.3764705882352941,0.34588235294117653,66,0.3181818181818182,0.12818181818181817,0.7368421052631579,-0.2334606569900688,False,0.3010099341734164
LONG,DOG35_44,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.033854166666666685], [""rank_edge_third_down_success"", "">="", 1.0]]",74,0.4864864864864865,0.20945945945945946,22,0.45454545454545453,0.09090909090909095,32,0.53125,0.3243750000000001,20,0.45,0.156,0.6666666666666666,-0.05164204545454551,False,0.3005142159048223
MODERN,DOG20_34,AWAY,"[[""adv_dc_prior_win_pct"", "">="", -0.03846153846153838], [""rank_edge_points_for"", "">="", -8.0]]",135,0.35555555555555557,0.20911111111111114,52,0.36538461538461536,0.2021153846153846,21,0.42857142857142855,0.5971428571428571,30,0.36666666666666664,0.24833333333333338,0.631578947368421,-0.15129578754578746,False,0.30030818660682285
MODERN,FAV55_65,HOME,"[[""coachq_dc_prior_win_pct"", "">="", 0.5328525641025641], [""rank_edge_success_rate"", "">="", 1.0]]",129,0.6744186046511628,0.11555841182873254,50,0.74,0.22674038689701145,19,0.8421052631578947,0.4046032875032216,32,0.71875,0.17424285565205205,0.6842105263157895,-0.1414289815480645,False,0.2998458580251667
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.34375], [""rank_edge_punt_return_average"", "">="", 1.0]]",323,0.48297213622291024,0.20260061919504643,100,0.52,0.29009999999999997,117,0.48717948717948717,0.2123076923076923,106,0.44339622641509435,0.10933962264150943,0.7368421052631579,-0.14186422351233674,False,0.2997532451164495
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""rank_edge_yards_per_play"", ""<="", -5.0]]",246,0.33739837398373984,0.24691056910569104,93,0.3978494623655914,0.49774193548387097,36,0.3333333333333333,0.2475,67,0.3283582089552239,0.22865671641791044,0.5789473684210527,-0.14396425132402504,False,0.29904644382176937
LONG,DOG35_49,ANY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", -0.02351562500000002], [""rank_edge_def_allowed_rush_epa_per_carry"", ""<="", -10.0]]",85,0.5411764705882353,0.26082352941176473,25,0.56,0.24960000000000002,29,0.5862068965517241,0.3624137931034483,31,0.4838709677419355,0.17483870967741935,0.5882352941176471,-0.1311681868743048,False,0.2983930344855256
LONG,DOG35_44,ANY,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_early_down_epa"", "">="", 0.0842969729484562]]",158,0.5126582278481012,0.2787341772151899,77,0.4935064935064935,0.23428571428571426,30,0.6333333333333333,0.6023333333333334,51,0.47058823529411764,0.15549019607843137,0.631578947368421,-0.2628193277310924,False,0.29788503829585766
LONG,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0625], [""recent_edge_kick_return_average"", ""<="", -0.1388888888888892]]",151,0.3708609271523179,0.3139072847682119,67,0.373134328358209,0.29835820895522386,47,0.40425531914893614,0.4446808510638298,37,0.32432432432432434,0.17594594594594595,0.631578947368421,-0.1955735840635809,False,0.2977520757471301
LONG,DOG35_44,AWAY,"[[""adv_oc_prior_quality"", ""<="", 0.09445312500000001], [""recent_edge_explosive_rate"", ""<="", -0.00170444338820545]]",89,0.5280898876404494,0.3498876404494382,32,0.65625,0.6584375,25,0.48,0.252,32,0.4375,0.11781249999999999,0.631578947368421,-0.33740625,False,0.2975469803553599
MODERN,DOG35_44,ANY,"[[""adv_oc_recent_quality"", ""<="", 0.15625], [""recent_edge_off_epa"", ""<="", -9.141959064652328]]",94,0.5106382978723404,0.2971276595744682,29,0.6206896551724138,0.546896551724138,15,0.4666666666666667,0.2233333333333333,25,0.44,0.1232,0.6842105263157895,-0.2619149425287356,False,0.2958780059704516
MODERN,FAV55_65,HOME,"[[""adv_dc_prior_quality"", ""<="", 0.11874999999999997], [""recent_edge_punt_return_average"", "">="", 3.972222222222223]]",74,0.7027027027027027,0.16498954399925617,25,0.68,0.10460713806636222,15,0.9333333333333333,0.5585901912391883,16,0.6875,0.15987484615230166,0.6666666666666666,-0.1717238185004736,False,0.2955026440140005
LONG,DOG35_49,AWAY,"[[""adv_oc_prior_win_pct"", ""<="", 0.003525641025641013], [""recent_edge_explosive_rate"", ""<="", -0.0016755061764846]]",87,0.4942528735632184,0.20126436781609197,33,0.5151515151515151,0.2693939393939394,20,0.5,0.233,34,0.47058823529411764,0.11647058823529409,0.7647058823529411,-0.1347263814616756,False,0.2945707076661938
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.012019230769230727], [""recent_edge_points_for"", "">="", -4.0]]",203,0.3645320197044335,0.257192118226601,86,0.43023255813953487,0.5319767441860466,26,0.38461538461538464,0.32884615384615395,42,0.35714285714285715,0.19785714285714287,0.631578947368421,-0.23255430615895742,False,0.29376422231158456
LONG,DOG20_34,ANY,"[[""adv_oc_recent_quality"", ""<="", -0.28125], [""adv_prior_road_games_last5"", "">="", 1.0]]",81,0.37037037037037035,0.34555555555555556,32,0.40625,0.5178125,25,0.36,0.3,24,0.3333333333333333,0.16333333333333333,0.631578947368421,-0.2455729166666667,False,0.2934555952575413
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.012019230769230727], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",220,0.35454545454545455,0.2589545454545455,96,0.375,0.37958333333333333,29,0.5172413793103449,0.7648275862068965,46,0.32608695652173914,0.1628260869565218,0.6842105263157895,-0.40937937281359316,False,0.29299083329889924
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""rank_edge_yards_per_play"", ""<="", -5.0]]",179,0.3463687150837989,0.29374301675977654,70,0.37142857142857144,0.4325714285714286,30,0.36666666666666664,0.36599999999999994,56,0.32142857142857145,0.20625000000000002,0.5789473684210527,-0.19303571428571423,False,0.2927118301429604
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",308,0.3409090909090909,0.2176948051948052,120,0.375,0.40299999999999997,47,0.3829787234042553,0.31978723404255316,72,0.3472222222222222,0.21791666666666668,0.5789473684210527,-0.14347695035460992,False,0.29226151790887533
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""rank_edge_off_epa_per_play"", ""<="", -15.0]]",114,0.3333333333333333,0.24421052631578946,44,0.4090909090909091,0.6243181818181818,19,0.3684210526315789,0.2778947368421053,32,0.34375,0.23249999999999998,0.631578947368421,-0.21860645933014355,False,0.29191648093253464
MODERN,FAV65_75,AWAY,"[[""adv_hc_prior_quality"", "">="", -0.01200466200466208], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.0126857940056094]]",89,0.7752808988764045,0.12328141404586546,30,0.8,0.1773814028844175,15,0.8666666666666667,0.236322071209014,22,0.7727272727272727,0.12396418289584966,0.631578947368421,-0.08288755415086609,False,0.29182508341629443
MODERN,FAV65_75,AWAY,"[[""adv_hc_prior_win_pct"", "">="", -0.01200466200466208], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.0126857940056094]]",89,0.7752808988764045,0.12328141404586546,30,0.8,0.1773814028844175,15,0.8666666666666667,0.236322071209014,22,0.7727272727272727,0.12396418289584966,0.631578947368421,-0.08288755415086609,False,0.29182508341629443
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""recent_edge_points_for"", "">="", -3.0]]",209,0.36363636363636365,0.2760287081339713,72,0.3333333333333333,0.1225,79,0.4050632911392405,0.4912658227848102,58,0.3448275862068966,0.17344827586206896,0.5789473684210527,-0.13343463553033613,False,0.29132342305074616
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.45619658119658113], [""rank_edge_point_margin"", "">="", -4.0]]",126,0.36507936507936506,0.2416666666666667,50,0.42,0.463,18,0.3333333333333333,0.10444444444444449,29,0.3448275862068966,0.19413793103448285,0.5789473684210527,-0.08958429118773942,False,0.2911981287505157
LONG,DOG35_44,ANY,"[[""coachq_dc_prior_quality"", "">="", 0.578125], [""rank_edge_giveaway_rate"", "">="", -2.0]]",198,0.4696969696969697,0.1693939393939394,61,0.45901639344262296,0.13688524590163934,76,0.4868421052631579,0.21999999999999997,61,0.45901639344262296,0.13885245901639345,0.631578947368421,-0.03959016393442619,False,0.29105441703397184
LONG,DOG35_44,ANY,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",164,0.47560975609756095,0.1846341463414634,66,0.48484848484848486,0.21742424242424246,36,0.5,0.23194444444444448,62,0.45161290322580644,0.122258064516129,0.7,-0.10242627891821446,False,0.29086506152317704
LONG,DOG35_44,ANY,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.5673754925773435]]",194,0.4948453608247423,0.24530927835051547,79,0.5189873417721519,0.29974683544303793,44,0.5227272727272727,0.3297727272727273,71,0.4507042253521127,0.13239436619718312,0.65,-0.1823654151606995,False,0.29001111815289327
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""rank_edge_points_for"", "">="", -8.0]]",311,0.3504823151125402,0.19810289389067523,120,0.38333333333333336,0.31683333333333336,50,0.36,0.275,62,0.3387096774193548,0.13483870967741934,0.7368421052631579,-0.16107795698924737,False,0.28987137619508063
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""recent_edge_rush_epa_per_carry"", "">="", 0.100663328779531]]",128,0.46875,0.17765625000000002,41,0.4634146341463415,0.16439024390243906,54,0.46296296296296297,0.1842592592592593,33,0.48484848484848486,0.18333333333333335,0.5263157894736842,0.009008581752484174,False,0.28972775360933245
LONG,DOG20_34,ANY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""rank_edge_kick_return_average"", ""<="", -9.0]]",146,0.3835616438356164,0.35356164383561645,49,0.40816326530612246,0.5179591836734694,53,0.41509433962264153,0.3967924528301887,44,0.3181818181818182,0.1184090909090909,0.631578947368421,-0.33896672734273814,False,0.28945548522105125
LONG,DOG20_34,ANY,"[[""coachq_hc_prior_win_pct"", "">="", 0.5384615384615384], [""rank_edge_kick_return_average"", ""<="", -9.0]]",146,0.3835616438356164,0.35356164383561645,49,0.40816326530612246,0.5179591836734694,53,0.41509433962264153,0.3967924528301887,44,0.3181818181818182,0.1184090909090909,0.631578947368421,-0.33896672734273814,False,0.28945548522105125
LONG,DOG35_44,AWAY,"[[""adv_oc_recent_quality"", ""<="", 0.015625], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",81,0.48148148148148145,0.2232098765432099,25,0.52,0.3164,27,0.48148148148148145,0.21185185185185187,29,0.4482758620689655,0.153448275862069,0.631578947368421,-0.11067765006385694,False,0.2880834922349785
MODERN,DOG35_44,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.007291666666666585], [""adv_prior_road_games_last2"", "">="", 1.0]]",92,0.5,0.2489130434782609,35,0.5142857142857142,0.30142857142857143,17,0.5882352941176471,0.4735294117647059,29,0.4482758620689655,0.1206896551724138,0.7058823529411765,-0.26678933642422487,False,0.2871212853299922
MODERN,PK_55,AWAY,"[[""coachq_oc_prior_quality"", ""<="", 0.6495833333333334], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0331033173168197]]",120,0.55,0.10280216374763015,48,0.5625,0.12664400261626704,18,0.6111111111111112,0.23668082945860722,33,0.5757575757575758,0.15290411806007112,0.631578947368421,-0.02875829797736601,False,0.2848377084234015
LONG,DOG35_44,AWAY,"[[""coachq_oc_recent_quality"", ""<="", 0.4375], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",87,0.45977011494252873,0.14862068965517242,30,0.4666666666666667,0.16833333333333336,29,0.4482758620689655,0.11310344827586208,28,0.4642857142857143,0.1642857142857143,0.5789473684210527,0.023567323481116592,False,0.28419288365752754
