track,price_band,venue,conditions,condition_count,full_n,full_wins,full_win_pct,full_roi,train_n,train_win_pct,train_roi,validation_n,validation_win_pct,validation_roi,holdout_n,holdout_win_pct,holdout_roi,positive_season_ratio,positive_seasons,active_seasons,worst_active_season_roi,recent_delta,era_floor,preferred,elite_recent,score,feature_signature
LONG,DOG20_34,AWAY,"[[""coachonly_oc_dc_quality_mean"", "">="", 0.6978422619047618], [""coachq_staff_quality_mean"", "">="", 0.5564903846153846]]",2,144,51,0.3541666666666667,0.28923611111111114,51,0.3137254901960784,0.12117647058823529,52,0.38461538461538464,0.4511538461538462,41,0.36585365853658536,0.2929268292682927,0.7222222222222222,13,18,-0.6970000000000001,0.006761670897251992,0.12117647058823529,True,False,0.32915396411798437,coachonly_oc_dc_quality_mean|coachq_staff_quality_mean
LONG,DOG20_34,ANY,"[[""coachonly_upgrade_minus_downgrade"", ""<="", -1.0], [""coachq_staff_quality_min"", "">="", 0.5]]",2,180,64,0.35555555555555557,0.2432222222222222,39,0.3333333333333333,0.18512820512820513,78,0.3717948717948718,0.2725641025641025,63,0.3492063492063492,0.2428571428571428,0.7222222222222222,13,18,-0.6618181818181817,0.014010989010988989,0.18512820512820513,True,False,0.32706066377727977,coachonly_upgrade_minus_downgrade|coachq_staff_quality_min
MODERN,FAV65_75,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.8125]]",1,101,82,0.8118811881188119,0.16444041887178537,32,0.78125,0.12052457104942156,22,0.7727272727272727,0.09302802022956293,25,0.8,0.15527915479981858,0.8823529411764706,15,17,-0.23888737387510228,0.04850285916032633,0.09302802022956293,True,False,0.31026450065893996,coachq_dc_recent_quality
LONG,DOG35_44,ANY,"[[""adv_staff_upgrade_count"", "">="", 0.0], [""coachq_prev_dc_recent_quality"", ""<="", 0.28125]]",2,146,69,0.4726027397260274,0.18308219178082194,40,0.45,0.14350000000000002,55,0.4727272727272727,0.1845454545454545,51,0.49019607843137253,0.21254901960784314,0.7222222222222222,13,18,-1.0,0.04852629233511588,0.14350000000000002,True,False,0.30456640091630577,adv_staff_upgrade_count|coachq_prev_dc_recent_quality
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""coachq_prev_dc_prior_win_pct"", ""<="", 0.5384615384615384]]",2,132,92,0.696969696969697,0.16232538482666328,45,0.6888888888888889,0.15620072013338396,40,0.7,0.17208751764500269,47,0.7021276595744681,0.15988122734717375,0.7777777777777778,14,18,-0.5212355212355212,-0.004262891542019587,0.15620072013338396,True,False,0.3025474779320862,coachq_dc_prior_win_pct|coachq_prev_dc_prior_win_pct
LONG,DOG35_44,ANY,"[[""coachq_prev_hc_prior_role_seasons"", ""<="", 0.0]]",1,302,139,0.4602649006622517,0.15632450331125827,141,0.46808510638297873,0.17737588652482272,69,0.4492753623188406,0.12304347826086957,92,0.45652173913043476,0.14902173913043476,0.7894736842105263,15,19,-0.7872727272727272,-0.001187943262411395,0.12304347826086957,True,False,0.2903624449769287,coachq_prev_hc_prior_role_seasons
MODERN,FAV75_85,HOME,"[[""coachq_dc_quality_delta_vs_departed"", ""<="", -0.01718749999999998]]",1,122,107,0.8770491803278688,0.10863594314495806,51,0.8627450980392157,0.09683714622549029,18,0.9444444444444444,0.18874251854823726,15,0.9333333333333333,0.18133212345272878,0.7058823529411765,12,17,-0.16203404438698557,0.038542291065865014,0.09683714622549029,True,False,0.28270135658943174,coachq_dc_quality_delta_vs_departed
MODERN,FAV55_65,AWAY,"[[""coachq_hc_quality_delta_vs_departed"", ""<="", -0.023648747086247035]]",1,97,65,0.6701030927835051,0.1116998530210509,39,0.6666666666666666,0.11796024132894371,18,0.6666666666666666,0.09664534225150012,22,0.6818181818181818,0.1195432404725148,0.7058823529411765,12,17,-0.3354566418657268,0.012240448682292876,0.09664534225150012,True,False,0.2548578989602755,coachq_hc_quality_delta_vs_departed
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""coachq_prev_dc_prior_quality"", ""<="", 0.53125]]",2,74,34,0.4594594594594595,0.7116216216216216,33,0.5151515151515151,1.0084848484848485,12,0.4166666666666667,0.625,18,0.4444444444444444,0.5950000000000001,0.75,12,16,-1.0,-0.22174242424242419,0.5950000000000001,False,False,0.5813549046648898,coachq_prev_dc_prior_quality|coachq_staff_quality_min
LONG,DOG20_34,AWAY,"[[""coachonly_oc_dc_quality_mean"", "">="", 0.6978422619047618], [""coachq_dc_changed_quality"", "">="", 1.0]]",2,71,30,0.4225352112676056,0.5519718309859155,20,0.4,0.4835,30,0.43333333333333335,0.5860000000000001,21,0.42857142857142855,0.5685714285714286,0.6875,11,16,-1.0,0.03382142857142856,0.4835,False,False,0.5296815050025504,coachonly_oc_dc_quality_mean|coachq_dc_changed_quality
