candidate_id,bucket,week_lo,week_hi,n,wins,losses,roi,units,trainval_n,trainval_roi,holdout_n,holdout_roi
NFL-H017,W4_6,4,6,68,36,32,0.26823529411764707,18.240000000000002,44,0.2025,24,0.38875
NFL-H017,W7_10,7,10,84,50,34,0.4360714285714286,36.63,66,0.46454545454545454,18,0.3316666666666667
NFL-H017,W11_14,11,14,81,27,54,-0.21259259259259258,-17.22,60,-0.32283333333333336,21,0.10238095238095235
NFL-H017,W15_18,15,18,77,41,36,0.2994805194805195,23.060000000000002,46,0.4547826086956521,31,0.06903225806451609
NFL-C007,W4_6,4,6,60,29,31,0.1733333333333333,10.399999999999999,44,0.14363636363636367,16,0.255
NFL-C007,W7_10,7,10,48,27,21,0.35958333333333337,17.26,34,0.4573529411764707,14,0.12214285714285718
NFL-C007,W11_14,11,14,50,28,22,0.314,15.7,39,0.2556410256410256,11,0.520909090909091
NFL-C007,W15_18,15,18,47,24,23,0.26234042553191483,12.329999999999998,31,0.44806451612903225,16,-0.09749999999999999
NFL-NW065,W4_6,4,6,25,16,9,0.3163518855775243,7.908797139438108,14,0.29887269287041224,7,0.21142857142857135
NFL-NW065,W7_10,7,10,29,17,12,0.1667062508569974,4.834481274852925,20,0.2959779630134946,3,0.26966536288570186
NFL-NW065,W11_14,11,14,19,14,5,0.47256391720706503,8.978714426934236,15,0.3434721269435604,3,0.9640176945094979
NFL-NW065,W15_18,15,18,17,9,8,0.08751572512437245,1.4877673271143315,10,0.20677673271143315,6,0.06999999999999999
NFL-NW066,W4_6,4,6,25,16,9,0.3163518855775243,7.908797139438108,14,0.29887269287041224,7,0.21142857142857135
NFL-NW066,W7_10,7,10,29,17,12,0.1667062508569974,4.834481274852925,20,0.2959779630134946,3,0.26966536288570186
NFL-NW066,W11_14,11,14,19,14,5,0.47256391720706503,8.978714426934236,15,0.3434721269435604,3,0.9640176945094979
NFL-NW066,W15_18,15,18,17,9,8,0.08751572512437245,1.4877673271143315,10,0.20677673271143315,6,0.06999999999999999
NFL-NW067,W4_6,4,6,25,16,9,0.3163518855775243,7.908797139438108,14,0.29887269287041224,7,0.21142857142857135
NFL-NW067,W7_10,7,10,29,17,12,0.1667062508569974,4.834481274852925,20,0.2959779630134946,3,0.26966536288570186
NFL-NW067,W11_14,11,14,19,14,5,0.47256391720706503,8.978714426934236,15,0.3434721269435604,3,0.9640176945094979
NFL-NW067,W15_18,15,18,17,9,8,0.08751572512437245,1.4877673271143315,10,0.20677673271143315,6,0.06999999999999999
NFL-C008,W4_6,4,6,42,24,18,0.3976190476190476,16.7,19,0.7973684210526315,13,-0.06461538461538464
NFL-C008,W7_10,7,10,58,26,32,0.12827586206896555,7.440000000000001,26,0.062307692307692314,21,0.20714285714285713
NFL-C008,W11_14,11,14,58,24,34,0.05913793103448276,3.43,28,0.26857142857142857,12,0.021666666666666667
NFL-C008,W15_18,15,18,33,15,18,0.11636363636363636,3.84,13,-0.04153846153846154,13,0.16230769230769232
NFL-T002,W4_6,4,6,34,17,17,0.2529411764705883,8.600000000000001,25,0.1992,9,0.40222222222222226
NFL-T002,W7_10,7,10,22,12,10,0.3909090909090909,8.6,14,0.6507142857142858,8,-0.06374999999999997
NFL-T002,W11_14,11,14,36,22,14,0.5319444444444444,19.15,23,0.5430434782608695,13,0.5123076923076924
NFL-T002,W15_18,15,18,36,17,19,0.1955555555555555,7.039999999999998,24,0.2729166666666667,12,0.0408333333333333
NFL-NW073,W4_6,4,6,31,20,11,0.5329032258064517,16.520000000000003,22,0.4986363636363636,9,0.6166666666666667
NFL-NW073,W7_10,7,10,43,24,19,0.3513953488372093,15.11,30,0.30066666666666664,13,0.46846153846153843
NFL-NW073,W11_14,11,14,46,21,25,0.07065217391304346,3.249999999999999,29,0.05310344827586207,17,0.10058823529411764
NFL-NW073,W15_18,15,18,40,20,20,0.19274999999999995,7.709999999999998,29,0.22655172413793104,11,0.10363636363636361
NFL-H036,W4_6,4,6,28,18,10,0.5235714285714286,14.66,18,0.3333333333333333,10,0.866
NFL-H036,W7_10,7,10,37,23,14,0.5272972972972974,19.51,27,0.8451851851851854,10,-0.331
NFL-H036,W11_14,11,14,42,18,24,0.026904761904761893,1.1299999999999994,29,0.005517241379310365,13,0.07461538461538458
NFL-H036,W15_18,15,18,31,17,14,0.3570967741935484,11.07,18,0.5244444444444445,13,0.12538461538461537
NFL-NW120,W4_6,4,6,15,9,6,0.44466666666666665,6.67,10,0.5349999999999999,5,0.26399999999999996
NFL-NW120,W7_10,7,10,29,20,9,0.6331034482758622,18.360000000000003,21,0.9114285714285715,8,-0.0975
NFL-NW120,W11_14,11,14,27,15,12,0.2777777777777778,7.5,17,0.08058823529411765,10,0.613
NFL-NW120,W15_18,15,18,15,8,7,0.32799999999999996,4.919999999999999,11,0.6018181818181817,4,-0.425
NFL-NW119,W4_6,4,6,17,9,8,0.2905882352941176,4.9399999999999995,10,0.2659999999999999,7,0.32571428571428573
NFL-NW119,W7_10,7,10,21,13,8,0.4766666666666667,10.01,15,0.766,6,-0.24666666666666667
NFL-NW119,W11_14,11,14,22,12,10,0.35500000000000004,7.8100000000000005,14,0.2578571428571429,8,0.525
NFL-NW119,W15_18,15,18,15,7,8,0.1733333333333333,2.5999999999999996,8,0.305,7,0.022857142857142878
NFL-NW146,W4_6,4,6,16,10,6,0.306875,4.91,10,0.46299999999999997,6,0.04666666666666671
NFL-NW146,W7_10,7,10,24,17,7,0.44667875402483426,10.720290096596022,13,0.403238931455583,11,0.4980167261521313
NFL-NW146,W11_14,11,14,23,11,12,-0.028388346986662275,-0.6529319806932323,20,0.01235340096533838,3,-0.3
NFL-NW146,W15_18,15,18,17,9,8,0.10821023146100546,1.8395739348370928,13,0.11842876421823792,4,0.07500000000000001
NFL-NW125,W4_6,4,6,40,13,27,0.18175,7.27,29,0.26586206896551723,11,-0.040000000000000036
NFL-NW125,W7_10,7,10,46,17,29,0.2858695652173912,13.149999999999997,28,0.3335714285714286,18,0.2116666666666666
NFL-NW125,W11_14,11,14,48,17,31,0.27291666666666675,13.100000000000003,34,0.04970588235294121,14,0.8150000000000002
NFL-NW125,W15_18,15,18,59,21,38,0.30610169491525424,18.06,40,0.5922499999999999,19,-0.2963157894736842
NFL-H033,W4_6,4,6,56,32,24,0.36089285714285707,20.209999999999997,40,0.41950000000000004,16,0.21437499999999998
NFL-H033,W7_10,7,10,72,41,31,0.3765277777777778,27.11,53,0.33433962264150946,19,0.4942105263157895
NFL-H033,W11_14,11,14,82,35,47,-0.0006097560975609572,-0.04999999999999849,55,0.011818181818181825,27,-0.02592592592592594
NFL-H033,W15_18,15,18,66,31,35,0.12454545454545456,8.22,44,0.2004545454545454,22,-0.027272727272727285
NFL-NW139,W4_6,4,6,24,11,13,0.12,2.88,13,0.013076923076923071,11,0.24636363636363637
NFL-NW139,W7_10,7,10,34,21,13,0.5238235294117647,17.81,26,0.646923076923077,8,0.12375
NFL-NW139,W11_14,11,14,29,16,13,0.31517241379310346,9.14,14,0.3821428571428571,15,0.25266666666666665
NFL-NW139,W15_18,15,18,20,13,7,0.5685,11.37,13,0.8207692307692308,7,0.10000000000000002
NFL-NW136,W4_6,4,6,7,3,4,-0.03999999999999997,-0.2799999999999998,4,-0.425,3,0.4733333333333334
NFL-NW136,W7_10,7,10,30,21,9,0.7110000000000001,21.330000000000002,18,0.9955555555555554,12,0.2841666666666667
NFL-NW136,W11_14,11,14,30,15,15,0.23533333333333334,7.0600000000000005,16,0.555,14,-0.13
NFL-NW136,W15_18,15,18,21,12,9,0.3390476190476191,7.120000000000001,11,0.30909090909090914,10,0.372
NFL-NW128,W4_6,4,6,10,4,6,-0.078,-0.78,4,-0.425,6,0.15333333333333335
NFL-NW128,W7_10,7,10,31,18,13,0.47000000000000003,14.57,18,0.6755555555555557,13,0.1853846153846154
NFL-NW128,W11_14,11,14,24,12,12,0.22291666666666665,5.35,15,0.4640000000000001,9,-0.1788888888888889
NFL-NW128,W15_18,15,18,23,14,9,0.47043478260869565,10.82,11,0.4936363636363637,12,0.4491666666666667
NFL-NW137,W4_6,4,6,22,12,10,0.31590909090909086,6.949999999999999,11,1.000909090909091,6,-0.23333333333333336
NFL-NW137,W7_10,7,10,32,18,14,0.341875,10.94,13,0.5815384615384614,9,0.06222222222222221
NFL-NW137,W11_14,11,14,31,13,18,0.030322580645161273,0.9399999999999995,16,0.06312499999999999,3,-0.2333333333333333
NFL-NW137,W15_18,15,18,22,12,10,0.3063636363636363,6.739999999999998,9,0.32666666666666666,8,0.7775000000000001
NFL-NW147,W4_6,4,6,17,12,5,0.028033528239169696,0.47656998006588486,8,0.2718607689387808,5,0.1834136887880507
NFL-NW147,W7_10,7,10,26,21,5,0.15767439834205307,4.09953435689338,15,0.15031704129976076,3,0.42611491046734445
NFL-NW147,W11_14,11,14,16,14,2,0.26103112974174525,4.176498075867924,5,0.4532697406839283,4,0.1124574829931973
NFL-NW147,W15_18,15,18,31,27,4,0.25161284869103706,7.799998309422149,17,0.4405094354217787,7,0.03250571368205746
NFL-NW148,W4_6,4,6,17,12,5,0.028033528239169696,0.47656998006588486,8,0.2718607689387808,5,0.1834136887880507
NFL-NW148,W7_10,7,10,26,21,5,0.15767439834205307,4.09953435689338,15,0.15031704129976076,3,0.42611491046734445
NFL-NW148,W11_14,11,14,16,14,2,0.26103112974174525,4.176498075867924,5,0.4532697406839283,4,0.1124574829931973
NFL-NW148,W15_18,15,18,31,27,4,0.25161284869103706,7.799998309422149,17,0.4405094354217787,7,0.03250571368205746
NFL-NW149,W4_6,4,6,17,12,5,0.028033528239169696,0.47656998006588486,8,0.2718607689387808,5,0.1834136887880507
NFL-NW149,W7_10,7,10,26,21,5,0.15767439834205307,4.09953435689338,15,0.15031704129976076,3,0.42611491046734445
NFL-NW149,W11_14,11,14,16,14,2,0.26103112974174525,4.176498075867924,5,0.4532697406839283,4,0.1124574829931973
NFL-NW149,W15_18,15,18,31,27,4,0.25161284869103706,7.799998309422149,17,0.4405094354217787,7,0.03250571368205746
NFL-NW150,W4_6,4,6,23,12,11,0.27173913043478265,6.250000000000001,11,0.3154545454545455,5,0.49000000000000005
NFL-NW150,W7_10,7,10,26,17,9,0.6565384615384617,17.070000000000004,11,0.37999999999999995,7,0.862857142857143
NFL-NW150,W11_14,11,14,30,13,17,0.05099999999999998,1.5299999999999996,14,0.20285714285714287,4,-0.3675
NFL-NW150,W15_18,15,18,31,13,18,0.06516129032258063,2.0199999999999996,11,0.40818181818181815,10,-0.274
NFL-NW130,W4_6,4,6,7,4,3,0.35571428571428576,2.49,5,-0.03199999999999999,2,1.325
NFL-NW130,W7_10,7,10,25,16,9,0.5680000000000001,14.200000000000001,19,0.8184210526315789,6,-0.225
NFL-NW130,W11_14,11,14,19,9,10,0.15526315789473688,2.9500000000000006,14,0.2364285714285714,5,-0.07199999999999998
