candidate_id,source,deployment_status,track,full_n,full_roi,trainval_n,trainval_roi,holdout_n,holdout_roi,min_week,median_week,max_week,min_prior_games,median_prior_games,W4_6_n,W4_6_share,W4_6_roi,W4_6_trainval_n,W4_6_trainval_roi,W4_6_holdout_n,W4_6_holdout_roi,W7_10_n,W7_10_share,W7_10_roi,W7_10_trainval_n,W7_10_trainval_roi,W7_10_holdout_n,W7_10_holdout_roi,W11_14_n,W11_14_share,W11_14_roi,W11_14_trainval_n,W11_14_trainval_roi,W11_14_holdout_n,W11_14_holdout_roi,W15_18_n,W15_18_share,W15_18_roi,W15_18_trainval_n,W15_18_trainval_roi,W15_18_holdout_n,W15_18_holdout_roi,recommended_start_week,timing_decision
NFL-H008,H_SERIES,LIVE_READY,LONG,136,0.36330882352941174,93,0.41053763440860214,43,0.26116279069767434,4,11.0,18,3,9.0,28,0.20588235294117646,0.5635714285714285,19,0.6094736842105263,9,0.46666666666666656,37,0.27205882352941174,0.3283783783783784,25,0.45080000000000003,12,0.07333333333333329,39,0.2867647058823529,0.11820512820512818,28,0.10428571428571427,11,0.1536363636363636,32,0.23529411764705882,0.5271875,21,0.590952380952381,11,0.40545454545454546,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H027,H_SERIES,LIVE_READY,LONG,140,0.3680714285714286,99,0.42121212121212115,41,0.23975609756097557,4,11.0,18,3,9.0,28,0.2,0.5414285714285715,19,0.628421052631579,9,0.35777777777777786,33,0.2357142857142857,0.4,26,0.39115384615384624,7,0.4328571428571429,45,0.32142857142857145,0.3044444444444444,29,0.3624137931034483,16,0.19937500000000002,34,0.24285714285714285,0.27852941176470586,25,0.3631999999999999,9,0.04333333333333335,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H053,H_SERIES,WATCHLIST,LONG,164,0.2656707317073171,107,0.27981308411214956,57,0.23912280701754382,4,11.0,18,3,9.0,28,0.17073170731707318,0.8603571428571428,19,0.6689473684210526,9,1.2644444444444445,48,0.2926829268292683,0.369375,31,0.55,17,0.040000000000000036,52,0.3170731707317073,0.04942307692307693,34,-0.04558823529411763,18,0.2288888888888889,36,0.21951219512195122,-0.0227777777777778,23,0.07521739130434785,13,-0.19615384615384618,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H028,H_SERIES,LIVE_READY,LONG,172,0.25441860465116284,129,0.2613953488372093,43,0.23348837209302323,4,10.0,17,3,8.0,44,0.2558139534883721,0.0509090909090909,28,0.11999999999999998,16,-0.07000000000000002,55,0.31976744186046513,0.25781818181818184,43,0.316046511627907,12,0.04916666666666666,39,0.22674418604651161,0.1392307692307692,31,-0.0041935483870967705,8,0.6950000000000001,34,0.19767441860465115,0.6444117647058825,27,0.6259259259259259,7,0.7157142857142856,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW094,NEXT_WAVE,RESEARCH_ONLY,LONG,93,0.42247311827956996,67,0.49955223880597005,26,0.22384615384615386,5,11.0,18,3,9.0,14,0.15053763440860216,0.06285714285714286,8,-0.12875,6,0.31833333333333336,23,0.24731182795698925,0.2047826086956522,20,0.26349999999999996,3,-0.18666666666666668,35,0.3763440860215054,0.42114285714285715,24,0.48166666666666663,11,0.28909090909090907,21,0.22580645161290322,0.9028571428571429,15,1.1780000000000004,6,0.215,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW089,NEXT_WAVE,WATCHLIST,LONG,117,0.34,81,0.3880246913580247,36,0.23194444444444443,4,10.0,18,3,9.0,25,0.21367521367521367,0.3532,22,0.3054545454545454,3,0.7033333333333335,34,0.2905982905982906,0.3405882352941177,23,0.4460869565217392,11,0.12000000000000001,30,0.2564102564102564,0.31566666666666665,20,0.2545,10,0.43800000000000006,28,0.23931623931623933,0.35357142857142865,16,0.585,12,0.045000000000000005,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-H056,H_SERIES,RESEARCH_ONLY,LONG,128,0.30859375,95,0.31557894736842107,33,0.2884848484848485,4,10.0,17,3,8.0,30,0.234375,-0.04566666666666664,20,-0.09900000000000002,10,0.060999999999999985,40,0.3125,0.31975,28,0.4321428571428571,12,0.057499999999999996,29,0.2265625,0.17931034482758618,24,0.032916666666666684,5,0.882,29,0.2265625,0.7889655172413794,23,0.8291304347826087,6,0.635,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW058,NEXT_WAVE,RESEARCH_ONLY,LONG,131,0.32832061068702295,90,0.3497777777777778,41,0.281219512195122,5,10.0,18,4,9.0,16,0.12213740458015267,0.46937499999999993,8,0.24375000000000002,8,0.6950000000000001,50,0.3816793893129771,0.4984000000000001,39,0.6066666666666667,11,0.11454545454545456,40,0.3053435114503817,0.21349999999999997,29,0.17793103448275863,11,0.30727272727272725,25,0.19083969465648856,0.08160000000000003,14,0.05071428571428571,11,0.1209090909090909,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW093,NEXT_WAVE,WATCHLIST,LONG,250,0.26656,167,0.2844910179640719,83,0.23048192771084336,5,11.0,18,4,9.0,36,0.144,0.4019444444444445,24,0.30333333333333334,12,0.5991666666666666,82,0.328,0.4059756097560975,59,0.38423728813559327,23,0.46173913043478265,80,0.32,0.054749999999999986,52,0.07538461538461538,28,0.016428571428571428,52,0.208,0.27884615384615385,32,0.42624999999999996,20,0.043,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H039,H_SERIES,WATCHLIST,LONG,96,0.283125,61,0.34229508196721314,35,0.18000000000000002,4,10.0,18,3,8.0,27,0.28125,0.2574074074074074,17,0.5829411764705883,10,-0.296,26,0.2708333333333333,0.4123076923076923,18,0.36444444444444446,8,0.52,27,0.28125,0.008148148148148163,16,-0.054999999999999966,11,0.09999999999999999,16,0.16666666666666666,0.5806250000000001,10,0.529,6,0.6666666666666666,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW092,NEXT_WAVE,WATCHLIST,LONG,69,0.4004347826086957,46,0.4860869565217392,23,0.22913043478260872,4,11.0,18,3,9.0,12,0.17391304347826086,0.4566666666666667,11,0.40545454545454546,1,1.02,19,0.2753623188405797,0.6815789473684211,13,0.943076923076923,6,0.11499999999999999,18,0.2608695652173913,0.09666666666666668,10,0.231,8,-0.07125000000000004,20,0.2898550724637681,0.37300000000000005,12,0.2775,8,0.51625,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-C005,COACHING,WATCHLIST,LONG,176,0.22670454545454544,131,0.24572519083969468,45,0.17133333333333337,4,10.0,18,3,9.0,37,0.21022727272727273,0.2291891891891892,24,0.25708333333333333,13,0.17769230769230773,52,0.29545454545454547,0.3807692307692307,42,0.3038095238095238,10,0.7040000000000001,55,0.3125,0.09799999999999998,42,0.22761904761904764,13,-0.32076923076923075,32,0.18181818181818182,0.19468749999999996,23,0.16086956521739124,9,0.28111111111111114,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C004,COACHING,WATCHLIST,LONG,123,0.44926829268292673,78,0.5823076923076924,45,0.21866666666666668,4,11.0,18,3,9.0,25,0.2032520325203252,0.9056000000000001,17,1.0458823529411763,8,0.6075,34,0.2764227642276423,0.5429411764705883,22,0.8254545454545457,12,0.025000000000000005,36,0.2926829268292683,0.18611111111111112,22,0.15863636363636366,14,0.2292857142857143,28,0.22764227642276422,0.2664285714285714,17,0.35235294117647054,11,0.13363636363636364,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW101,NEXT_WAVE,WATCHLIST,LONG,177,0.4082485875706215,135,0.45762962962962966,42,0.24952380952380954,4,11.0,18,3,9.0,30,0.1694915254237288,0.5803333333333334,24,0.43958333333333327,6,1.1433333333333333,50,0.2824858757062147,0.47120000000000006,41,0.602439024390244,9,-0.12666666666666668,53,0.2994350282485876,0.22849056603773585,41,0.29878048780487804,12,-0.01166666666666664,44,0.24858757062146894,0.4359090909090909,29,0.4924137931034482,15,0.3266666666666667,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW098,NEXT_WAVE,WATCHLIST,LONG,81,0.4567901234567901,56,0.5616071428571429,25,0.222,4,11.0,18,3,9.0,17,0.20987654320987653,0.9317647058823529,11,1.0845454545454543,6,0.6516666666666667,21,0.25925925925925924,0.4452380952380953,15,0.6806666666666665,6,-0.14333333333333328,25,0.30864197530864196,0.17359999999999995,19,0.012631578947368433,6,0.6833333333333332,18,0.2222222222222222,0.4149999999999999,11,0.8245454545454546,7,-0.22857142857142856,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW096,NEXT_WAVE,WATCHLIST,LONG,80,0.458125,59,0.5416949152542373,21,0.2233333333333333,4,11.0,17,3,9.0,15,0.1875,0.1153333333333333,10,0.21399999999999997,5,-0.08200000000000003,23,0.2875,0.7999999999999999,20,0.8299999999999998,3,0.6,27,0.3375,0.2488888888888889,20,0.354,7,-0.051428571428571414,15,0.1875,0.6533333333333334,9,0.6822222222222222,6,0.61,7,EARLY_WINDOW_WEAK_START_WEEK7
