candidate_id,source,source_status,track,price_band,venue,feature1,op1,threshold1,feature2,op2,threshold2,feature3,op3,threshold3,train_n,train_roi,validation_n,validation_roi,holdout_n,holdout_roi,full_n,full_roi,positive_season_ratio,live_p_lo,live_p_hi,live_odds_range,price_decision,rule_reproducible,top_team_share,top3_team_share,top_team,robust_score,duplicate_of,max_jaccard_overlap,hard_veto_source,hard_veto_feature,hard_veto_op,hard_veto_threshold,deployment_status,deployment_reason
NFL-NW063,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,recent_edge_def_allowed_early_down_epa,<=,-0.0897030464878997,recent_edge_giveaway_rate,>=,-0.0052251865973571,rank_edge_third_down_success,>=,5.0,34,0.6847058823529412,32,0.3203125,23,0.2952173913043479,89,0.4530337078651685,0.7647058823529411,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.11235955056179775,0.2247191011235955,IND,0.405128612058706,,0.18518518518518517,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW061,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,recent_edge_punt_return_average,>=,4.679166666666667,recent_edge_def_allowed_explosive_rate,<=,-0.0099145307533787,,,,42,0.3238095238095238,23,0.5604347826086957,31,0.2977419354838709,96,0.3720833333333333,0.7058823529411765,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08333333333333333,0.1875,WAS,0.4037693045451542,,0.20394736842105263,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-C002,COACHING,READY,LONG,DOG35_49,AWAY,adv_staff_change_count,<=,0.0,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,,,,74,0.2771621621621621,66,0.318939393939394,52,0.2767307692307692,192,0.29140625,0.8421052631578947,0.35,0.4999,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.06770833333333333,0.17708333333333334,MIN,0.40118172100098953,,0.08035714285714286,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW070,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,rank_edge_third_down_success,>=,5.0,adv_prior_road_miles_last4,>=,801.0648497063887,35,0.5205714285714287,21,0.810952380952381,19,0.2915789473684211,75,0.5438666666666666,0.7692307692307693,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.08,0.22666666666666666,ATL,0.39999394049167514,,0.3178294573643411,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW060,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_rush_epa_per_carry,>=,14.0,recent_edge_sack_or_hit_rate,>=,-0.0631559729586045,,,,42,0.2828571428571428,30,0.3513333333333333,32,0.3021875,104,0.3085576923076923,0.7894736842105263,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.0673076923076923,0.18269230769230768,CIN,0.3964408710764544,,0.3356643356643357,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW068,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_def_allowed_explosive_rate,<=,-14.0,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,,,,39,0.3641025641025641,25,0.5748000000000001,27,0.2937037037037037,91,0.4010989010989012,0.6666666666666666,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.10989010989010989,0.26373626373626374,NYG,0.3960130718450644,,0.40268456375838924,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW023,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,ANY,recent_edge_punt_return_average,>=,2.347777777777778,recent_edge_third_down_success,>=,0.073765106582444,adv_prior_road_miles_last3,>=,374.5215340745484,36,0.2894444444444444,23,0.4247826086956521,23,0.468695652173913,82,0.3776829268292683,0.7333333333333333,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08536585365853659,0.23170731707317074,GB,0.39595645742070396,,0.47953216374269003,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW039,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,recent_edge_off_epa_per_play,>=,-0.0112371729515855,staff_changes_count,>=,2.0,,,,41,0.2902439024390244,29,0.3903448275862069,19,0.3747368421052631,89,0.3408988764044944,0.6470588235294118,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.3907433584875002,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW040,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,recent_edge_off_epa_per_play,>=,-0.0112371729515855,staff_overhaul_2plus,>=,1.0,,,,41,0.2902439024390244,29,0.3903448275862069,19,0.3747368421052631,89,0.3408988764044944,0.6470588235294118,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.3907433584875002,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW072,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_def_allowed_explosive_rate,<=,-14.0,rank_edge_third_down_success,>=,5.0,,,,35,0.4617142857142858,21,0.3461904761904761,15,0.2886666666666667,71,0.3909859154929577,0.6428571428571429,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.08450704225352113,0.22535211267605634,NO,0.386376696813215,,0.6016949152542372,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW076,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,recent_edge_giveaway_rate,>=,-0.0052251865973571,37,0.6810810810810811,26,0.4307692307692307,37,0.2737837837837838,100,0.4653,0.75,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.09,0.24,IND,0.3837837837837838,,0.4957983193277311,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H016,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,AWAY,rank_edge_sack_or_hit_rate,>=,5.0,base_vs_open_prob_move,<=,-0.0023582612356305,,,,85,0.3334117647058824,46,0.3060869565217391,45,0.2613333333333333,176,0.307840909090909,0.7894736842105263,0.35,0.4499,+122 to +186,WATCH_NARROW_WINDOW,True,0.06818181818181818,0.17045454545454544,NO,0.38062904476552917,,0.2775330396475771,BASE,rank_edge_giveaway_rate,<=,-4.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW079,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,opp_prior_road_miles_last3,>=,2020.0745414333333,,,,56,0.4469642857142857,43,0.3555813953488372,43,0.2688372093023256,142,0.3653521126760563,0.7,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.07042253521126761,0.16901408450704225,ARI,0.378644417911902,,0.2994011976047904,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW077,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,recent_edge_def_allowed_early_down_epa,<=,-0.0724433265090011,adv_prior_road_miles_last3,>=,422.8974840393614,rank_edge_giveaway_rate,>=,3.0,32,0.533125,22,0.6272727272727271,29,0.2717241379310344,83,0.4667469879518072,0.6875,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.07228915662650602,0.20481927710843373,IND,0.37470109024043624,,0.2764227642276423,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H006,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,ANY,rank_edge_third_down_success,>=,0.0,recent_edge_def_allowed_yards_per_play,<=,-0.3370739566793617,,,,97,0.2568041237113401,79,0.2967088607594937,76,0.268157894736842,252,0.2727380952380953,0.7,0.35,0.4499,+122 to +186,WATCH_NARROW_WINDOW,True,0.051587301587301584,0.14682539682539683,WAS,0.3728391372308787,,0.2671232876712329,BASE,grass_surface,<=,0.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW084,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,adv_prior_road_miles_last4,>=,801.0648497063887,,,,81,0.3634567901234568,61,0.3247540983606556,52,0.2509615384615384,194,0.3211340206185566,0.8,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.061855670103092786,0.16494845360824742,CHI,0.37215658170979404,,0.4672489082969432,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW037,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_sack_or_hit_rate,>=,10.0,adv_prior_road_miles_last4,>=,801.0648497063887,,,,35,0.3611428571428571,26,0.2584615384615384,25,0.3964000000000001,86,0.3403488372093023,0.8125,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.08139534883720931,0.19767441860465115,GB,0.3718239997426276,,0.4358974358974359,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-C003,COACHING,READY,LONG,DOG35_44,AWAY,dc_prior_games,<=,14.0,rank_edge_punt_net_average,>=,-0.5,,,,59,0.4149152542372882,30,0.4183333333333333,33,0.2596969696969697,122,0.3737704918032786,0.6666666666666666,0.35,0.4499,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.07377049180327869,0.19672131147540983,CIN,0.36518929879717177,,0.32323232323232326,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW080,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,recent_edge_def_allowed_explosive_rate,<=,-0.0099145307533787,29,0.5937931034482758,26,0.32,26,0.2615384615384615,81,0.3992592592592593,0.6875,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08641975308641975,0.24691358024691357,NYG,0.36425058701042773,,0.6494845360824743,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H075,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,ANY,rank_edge_early_down_epa,>=,6.0,rank_edge_rush_epa_per_carry,>=,14.0,,,,39,0.3246153846153846,27,0.307037037037037,27,0.2611111111111111,93,0.3010752688172043,0.6666666666666666,0.35,0.4499,+122 to +186,KEEP_ORIGINAL_BAND,True,0.11827956989247312,0.23655913978494625,IND,0.36365651815829286,,0.3971631205673759,COACHING,adv_dc_prior_games,<=,-14.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-H066,H_SERIES,FINAL_RESEARCH,LONG,DOG20_34,AWAY,rank_edge_penalty_yards,>=,0.0,rank_edge_third_down_success,>=,6.0,,,,47,0.3027659574468085,48,0.2795833333333333,29,0.2524137931034483,124,0.2820161290322581,0.7222222222222222,0.2431528570604854,0.3278688524590163,+205 to +311,TIGHTEN_LIVE_PRICE,True,0.08,0.22666666666666666,ARI,0.36252711301028195,,0.1793103448275862,COACHING,hc_prior_games,<=,25.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW059,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_def_allowed_yards_per_play,<=,-0.8529614244093031,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,,,,36,0.5155555555555555,27,0.2614814814814814,29,0.3072413793103448,92,0.3753260869565218,0.625,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.07608695652173914,0.21739130434782608,DET,0.3605761771651203,,0.32608695652173914,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW083,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,tz_hours_last4_including_current,<=,0.0,recent_edge_sack_or_hit_rate,>=,0.0053062448112699,,,,39,0.7610256410256411,26,0.5357692307692308,24,0.2529166666666667,89,0.5582022471910112,0.7333333333333333,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,True,0.12359550561797752,0.30337078651685395,CIN,0.36031808349945615,,0.13966480446927373,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW081,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,recent_edge_def_allowed_early_down_epa,<=,-0.1638062689515892,recent_edge_giveaway_rate,>=,-0.0052251865973571,adv_prior_road_miles_last4,>=,-22.615351354006503,32,0.7234375,15,0.3653333333333334,30,0.2586666666666666,77,0.4725974025974026,0.6666666666666666,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.1038961038961039,0.2597402597402597,IND,0.359162268129312,,0.3308270676691729,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW085,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,rank_edge_def_allowed_pass_epa_per_dropback,<=,-8.0,41,0.7436585365853658,42,0.2461904761904761,49,0.2426530612244898,132,0.3993939393939394,0.7777777777777778,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08333333333333333,0.22727272727272727,ATL,0.3578896317268583,,0.6338028169014085,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW082,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_pass_epa_per_dropback,<=,-8.0,rank_edge_def_allowed_explosive_rate,<=,-9.0,adv_prior_road_miles_last4,>=,-22.615351354006503,35,0.616,30,0.4113333333333333,28,0.2578571428571428,93,0.4421505376344086,0.625,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.07526881720430108,0.21505376344086022,IND,0.35706921657099117,,0.7373737373737373,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW050,NEXT_WAVE,RESEARCH_SURVIVOR,MODERN,PK_55,AWAY,recent_edge_early_down_epa,<=,-0.0264922351642454,adv_prior_road_miles_last2,<=,417.76118356084817,,,,41,0.2778899550865343,18,0.23921214370353,26,0.3363881107168819,110,0.2597003439590053,0.8235294117647058,0.45,0.55,PENDING_AUDIT,PENDING_AUDIT,True,0.08181818181818182,0.20909090909090908,PIT,0.3561293137736621,,0.09289617486338798,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H053,H_SERIES,WATCHLIST,LONG,DOG20_34,AWAY,qb_prior_starts,>=,38.0,rank_edge_def_allowed_success_rate,<=,-9.0,,,,54,0.2909259259259259,53,0.2684905660377358,57,0.2391228070175439,164,0.2656707317073171,0.6470588235294118,0.2,0.3499,+186 to +400,KEEP_ORIGINAL_BAND,True,0.09146341463414634,0.21951219512195122,ATL,0.3462586091010893,,0.12554112554112554,,,,,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW089,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_def_allowed_explosive_rate,<=,-14.0,recent_edge_sack_or_hit_rate,>=,-0.0631559729586045,,,,47,0.2919148936170213,39,0.5243589743589744,40,0.23525,126,0.3458730158730159,0.6666666666666666,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.0873015873015873,0.24603174603174602,NYG,0.3410925969612724,,0.7222222222222222,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW093,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,ANY,rank_edge_punt_return_average,>=,5.300000000000011,adv_prior_road_miles_last3,>=,374.5215340745484,,,,98,0.2203061224489796,76,0.3340789473684211,85,0.2278823529411764,259,0.2561776061776062,0.7,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.0694980694980695,0.1891891891891892,CIN,0.3366386165510109,,0.24662162162162163,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H039,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,ANY,rank_edge_giveaway_rate,>=,0.0,rank_edge_penalty_yards,>=,14.0,,,,32,0.28875,32,0.35,36,0.2222222222222222,100,0.2844,0.7333333333333333,0.35,0.4499,+122 to +186,KEEP_ORIGINAL_BAND,True,0.09,0.23,CIN,0.33088888888888884,,0.08928571428571429,TRAVEL,adv_prior_tz_hours_last4,<=,-2.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW092,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_pass_epa_per_dropback,<=,-8.0,rank_edge_def_allowed_explosive_rate,<=,-14.0,recent_edge_giveaway_rate,>=,-0.0052251865973571,27,0.3981481481481481,21,0.589047619047619,23,0.2291304347826087,71,0.3998591549295774,0.6923076923076923,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.09859154929577464,0.2676056338028169,JAX,0.33079650888520096,,0.43859649122807015,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-C005,COACHING,READY,LONG,DOG35_49,AWAY,adv_staff_change_count,<=,0.0,rank_edge_third_down_success,>=,0.0,,,,71,0.2564788732394366,67,0.2494029850746268,51,0.2111764705882353,189,0.2417460317460317,0.7777777777777778,0.35,0.4999,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.06878306878306878,0.19576719576719576,PHI,0.33031023791478864,,0.3368421052631579,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-C004,COACHING,READY,LONG,DOG35_44,ANY,hc_prior_win_pct,<=,0.4642857142857143,rank_edge_punt_return_average,>=,9.0,,,,53,0.6813207547169812,25,0.3724,45,0.2186666666666666,123,0.4492682926829267,0.7368421052631579,0.35,0.4499,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.10569105691056911,0.2764227642276423,DET,0.32986166287370416,,0.14029850746268657,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW101,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,rank_edge_third_down_success,>=,5.0,,,,84,0.4688095238095237,54,0.4518518518518518,43,0.2204651162790697,181,0.4047513812154695,0.65,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.06629834254143646,0.1878453038674033,NO,0.3289070806507993,,0.5,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW098,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,recent_edge_def_allowed_early_down_epa,<=,-0.0940072839275117,recent_edge_def_allowed_explosive_rate,<=,-0.0088190417631774,recent_edge_sack_or_hit_rate,>=,-0.0147564808411956,32,0.614375,25,0.4316,25,0.222,82,0.4390243902439025,0.7333333333333333,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.0975609756097561,0.23170731707317074,NYG,0.32851201297625954,,0.4146341463414634,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW096,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,rank_edge_third_down_success,>=,5.0,33,0.7806060606060606,28,0.3278571428571428,21,0.2233333333333333,82,0.4832926829268293,0.7142857142857143,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.10975609756097561,0.2804878048780488,IND,0.32832153678578335,,0.539568345323741,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW102,NEXT_WAVE,RESEARCH_SURVIVOR,MODERN,PK_55,AWAY,rank_edge_def_allowed_pass_epa_per_dropback,<=,-3.0,adv_prior_road_miles_last2,<=,417.76118356084817,rank_edge_def_allowed_off_epa_per_play,<=,-7.0,26,0.4169012363106865,26,0.247697984268944,22,0.2179768701507831,89,0.2600194620210707,0.7333333333333333,0.45,0.55,PENDING_AUDIT,PENDING_AUDIT,True,0.06741573033707865,0.1797752808988764,LV,0.3253782869835726,,0.14012738853503184,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW100,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,dc_team_tenure_seasons,<=,2.0,rank_edge_def_allowed_explosive_rate,<=,-15.0,recent_edge_def_allowed_early_down_epa,<=,-0.0724433265090011,28,0.4167857142857142,21,0.7661904761904762,38,0.2213157894736841,87,0.4157471264367816,0.6875,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.32480377078914957,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW091,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,ANY,adv_prior_long_trips_last3,>=,1.0,recent_edge_kick_return_average,>=,2.110555555555555,,,,36,0.4533333333333333,45,0.2508888888888889,52,0.2313461538461538,133,0.2980451127819549,0.5,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.09774436090225563,0.21804511278195488,MIA,0.32444244487033097,,0.25257731958762886,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW095,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,opp_prior_road_miles_last3,>=,2020.0745414333333,recent_edge_giveaway_rate,>=,0.0082138441102377,,,,34,0.5602941176470588,23,0.5591304347826087,26,0.225,83,0.4549397590361445,0.625,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.08433734939759036,0.2289156626506024,CHI,0.3229769523094019,,0.3546099290780142,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW104,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,recent_edge_def_allowed_early_down_epa,<=,-0.0897030464878997,rank_edge_def_allowed_rush_epa_per_carry,<=,-9.25,adv_prior_road_miles_last4,>=,-22.615351354006503,36,0.6563888888888889,22,0.4668181818181818,27,0.2125925925925926,85,0.4663529411764707,0.7647058823529411,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.10588235294117647,0.25882352941176473,IND,0.3220045363236852,,0.46846846846846846,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW074,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,rank_edge_def_allowed_explosive_rate,<=,-9.0,,,,44,0.5690909090909091,39,0.2153846153846154,38,0.2789473684210525,121,0.3639669421487603,0.6666666666666666,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.09090909090909091,0.23140495867768596,NYG,0.32078758297585996,,0.6528925619834711,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H040,H_SERIES,FINAL_RESEARCH,MODERN,DOG35_44,HOME,rank_edge_def_allowed_explosive_rate,>=,9.0,,,,,,,28,0.4132142857142857,15,0.4706666666666667,38,0.2052631578947368,81,0.3262962962962963,0.8461538461538461,0.35,0.4499,+122 to +186,KEEP_ORIGINAL_BAND,True,0.07547169811320754,0.19811320754716982,NYJ,0.32066759105901077,,0.04568527918781726,,,,,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-C006,COACHING,READY,LONG,DOG35_49,AWAY,adv_staff_change_count,<=,0.0,rank_edge_punt_return_average,>=,1.0,,,,70,0.3277142857142857,59,0.2691525423728813,51,0.1992156862745098,180,0.2721111111111111,0.7894736842105263,0.35,0.4999,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.06666666666666667,0.19444444444444445,CIN,0.31875539363893457,,0.33212996389891697,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H022,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,ANY,rank_edge_rush_epa_per_carry,>=,14.0,rank_edge_punt_return_average,>=,-9.0,,,,52,0.2773076923076923,37,0.5056756756756757,40,0.211,129,0.3222480620155039,0.6842105263157895,0.35,0.4329004329004329,+131 to +186,TIGHTEN_LIVE_PRICE,True,0.06796116504854369,0.1941747572815534,ATL,0.3185015848627443,,0.38,COACHING,hc_prior_win_pct,>=,0.600943396226415,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-NW087,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,rank_edge_def_allowed_rush_epa_per_carry,<=,-9.25,rank_edge_def_allowed_explosive_rate,<=,-9.0,31,0.6816129032258063,25,0.22,19,0.2368421052631578,75,0.4150666666666666,0.6428571428571429,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.13333333333333333,0.29333333333333333,NYG,0.31830510301336395,,0.6198347107438017,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW109,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_pass_epa_per_dropback,<=,-8.0,rank_edge_def_allowed_explosive_rate,<=,-9.0,recent_edge_giveaway_rate,>=,-0.0052251865973571,37,0.3543243243243243,34,0.4649999999999999,35,0.206,106,0.3408490566037737,0.7647058823529411,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.09433962264150944,0.2169811320754717,IND,0.3178091172198545,,0.6698113207547169,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
