event_date,year,player1,player2,player1_url,player2_url,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,date_offset_days,snapshot_mode,fight_url,source,region
2024-09-14,2024,Brian Ortega,Diego Lopes,http://ufcstats.com/fighter-details/def8166ff24bd237,http://ufcstats.com/fighter-details/f166e93d04a8c274,Diego Lopes,Brian Ortega,29.709028932832297,33.56400199867211,3.8549730658398147,0.644729178800233,1.4878048780487805,True,24.390243902439025,0,historical_import_fallback,http://ufcstats.com/fight-details/2335e75ce63805b6,zewnetrzne,us
2024-09-28,2024,Ailin Perez,Daria Zhelezniakova,http://ufcstats.com/fighter-details/06e4245d16fc5315,http://ufcstats.com/fighter-details/07047eb7d17fb0a2,Ailin Perez,Daria Zhelezniakova,29.982819633531147,28.682313805211606,-1.3005058283195403,0.6805555555555556,1.4081632653061225,True,20.408163265306122,0,historical_import_fallback,http://ufcstats.com/fight-details/7ba432e218edc17d,zewnetrzne,us
2024-09-28,2024,Kevin Jousset,Bryan Battle,http://ufcstats.com/fighter-details/dda15dbfafb792df,http://ufcstats.com/fighter-details/f626118b6da0e020,Bryan Battle,Kevin Jousset,30.021150331628984,31.40926918417216,1.388118852543176,0.6309403437815976,1.5208333333333337,True,26.041666666666686,0,historical_import_fallback,http://ufcstats.com/fight-details/45f00a42a17f8e2a,zewnetrzne,us
2024-09-28,2024,Bolaji Oki,Chris Duncan,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/fd406a32a6fb3a29,Bolaji Oki,Chris Duncan,28.871229388693813,31.38736592811625,2.516136539422437,0.5829926410466068,1.6451612903225803,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/eedc7fccf7037949,zewnetrzne,us
2024-09-28,2024,Fares Ziam,Matt Frevola,http://ufcstats.com/fighter-details/1e4f273069fb9e85,http://ufcstats.com/fighter-details/dccb63727f2f5f74,Fares Ziam,Matt Frevola,27.524179141255466,34.300498983552025,6.776319842296559,0.5324675324675325,1.8,True,40.0,0,historical_import_fallback,http://ufcstats.com/fight-details/d806aacf5b6ba7f6,zewnetrzne,us
2024-09-28,2024,Daniel Barez,Victor Altamirano,http://ufcstats.com/fighter-details/e8fe9c15d348e778,http://ufcstats.com/fighter-details/dc7927cd622676a7,Victor Altamirano,Daniel Barez,33.68173199997262,35.80087202338173,2.119140023409109,0.5324675324675325,1.8,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/47d978a984a163aa,zewnetrzne,us
2024-09-28,2024,Taylor Lapilus,Vince Morales,http://ufcstats.com/fighter-details/8b1ed83b02303075,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Taylor Lapilus,Vince Morales,32.47431500989069,33.87886130447579,1.4045462945851028,0.7508125677139762,1.2777777777777777,True,13.888888888888884,0,historical_import_fallback,http://ufcstats.com/fight-details/d063d46208c560b1,zewnetrzne,us
2024-09-28,2024,Nora Cornolle,Jacqueline Cavalcanti,http://ufcstats.com/fighter-details/f2b3f4ef3f780168,http://ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline Cavalcanti,Nora Cornolle,27.083376113130317,34.812487593858876,7.729111480728559,0.644729178800233,1.4878048780487805,True,24.390243902439025,0,historical_import_fallback,http://ufcstats.com/fight-details/a187670c5ee1ec5f,zewnetrzne,us
2024-09-28,2024,Morgan Charriere,Gabriel Miranda,http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fighter-details/b909a9a9688b5284,Morgan Charriere,Gabriel Miranda,28.925987528833584,34.51405573009713,5.5880682012635425,0.8042929292929294,1.1923076923076923,True,9.615384615384615,0,historical_import_fallback,http://ufcstats.com/fight-details/f114929ed709606e,zewnetrzne,us
2024-09-28,2024,Ludovit Klein,Roosevelt Roberts,http://ufcstats.com/fighter-details/5b86d491d63890c5,http://ufcstats.com/fighter-details/37c5366d18ed6c05,Ludovit Klein,Roosevelt Roberts,29.599512652552754,30.628965687180436,1.0294530346276822,0.8677165354330709,1.1052631578947367,True,5.263157894736836,0,historical_import_fallback,http://ufcstats.com/fight-details/e01019fbfe0e9528,zewnetrzne,us
2024-09-28,2024,Renato Moicano,Benoit Saint Denis,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fighter-details/c2299ec916bc7c56,Benoit Saint Denis,Renato Moicano,28.780878457463192,35.35733108824959,6.576452630786395,0.690792883054068,1.3875968992248062,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/7ca4c91bab696b89,zewnetrzne,us
2024-09-28,2024,William Gomis,Joanderson Brito,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fighter-details/791c8437b341fba5,Joanderson Brito,William Gomis,29.62962962962963,27.29419495266843,-2.3354346769611993,0.7220792588780237,1.3278688524590163,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/19706d8ba0edf9cd,zewnetrzne,us
2024-09-28,2024,Ion Cutelaba,Ivan Erslan,http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fighter-details/64ad3e3b0efa30bb,Ivan Erslan,Ion Cutelaba,32.87131152590402,30.790502200592755,-2.0808093253112645,0.5173641257162701,1.847457627118644,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/89b772f864acb637,zewnetrzne,us
2024-09-28,2024,Oumar Sy,Da Woon Jung,http://ufcstats.com/fighter-details/46e2011d92463b7e,http://ufcstats.com/fighter-details/74f9448b97bf8bec,Oumar Sy,Da Woon Jung,28.854801946651882,30.809667549641677,1.9548656029897948,0.827123695976155,1.16,True,7.9999999999999964,0,historical_import_fallback,http://ufcstats.com/fight-details/3599e9de4ae0e171,zewnetrzne,us
2024-09-28,2024,Nassourdine Imavov,Brendan Allen,http://ufcstats.com/fighter-details/881bf86d4cba8578,http://ufcstats.com/fighter-details/2f181c0467965b98,Nassourdine Imavov,Brendan Allen,29.580347303503835,28.75349938739331,-0.8268479161105269,0.6636481241914618,1.4444444444444444,True,22.22222222222222,0,historical_import_fallback,http://ufcstats.com/fight-details/62ff1e5deb124ff5,zewnetrzne,us
2024-10-05,2024,Austin Hubbard,Alexander Hernandez,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fighter-details/262a7d06203657e6,Austin Hubbard,Alexander Hernandez,32.78917431569437,32.01160872570963,-0.7775655899847393,0.5043297540699689,1.8928571428571428,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/e8aad69aace1d31f,zewnetrzne,us
2024-10-05,2024,Cesar Almeida,Ihor Potieria,http://ufcstats.com/fighter-details/64d47ef881a437a4,http://ufcstats.com/fighter-details/260bd4cef10b033f,Cesar Almeida,Ihor Potieria,36.537369008261635,28.353764964372985,-8.18360404388865,0.8,1.2,True,9.999999999999998,0,historical_import_fallback,http://ufcstats.com/fight-details/ed5b6681ab4e83e5,zewnetrzne,us
2024-10-05,2024,Alex Pereira,Khalil Rountree Jr.,http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fighter-details/749f572d1d3161fb,Alex Pereira,Khalil Rountree Jr.,37.249224830078646,34.60714456833474,-2.6420802617439065,0.7768331562167907,1.2352941176470589,True,11.764705882352944,0,historical_import_fallback,http://ufcstats.com/fight-details/8c5e06c71f392f33,zewnetrzne,us
2024-10-05,2024,Raquel Pennington,Julianna Pena,http://ufcstats.com/fighter-details/fc169c387b4b465d,http://ufcstats.com/fighter-details/3253b16d38ae087d,Raquel Pennington,Julianna Pena,36.08287644510154,35.130084806669544,-0.9527916384319965,0.5829926410466068,1.6451612903225803,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/1d68bb733de24b06,zewnetrzne,us
2024-10-05,2024,Roman Dolidze,Kevin Holland,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/3a46b268013afede,Kevin Holland,Roman Dolidze,31.915781980465034,36.225247609464944,4.309465628999909,0.5720596355604639,1.6756756756756757,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/5931cd9cf5da5f75,zewnetrzne,us
2024-10-05,2024,Marina Rodriguez,Iasmin Lucindo,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,http://ufcstats.com/fighter-details/abcf2cc6efc42031,Iasmin Lucindo,Marina Rodriguez,22.741055600046543,37.43814041356085,14.697084813514309,0.6224665518611737,1.5405405405405406,True,27.027027027027028,0,historical_import_fallback,http://ufcstats.com/fight-details/eb73b63bbd7b88a7,zewnetrzne,us
2024-10-05,2024,Ketlen Vieira,Kayla Harrison,http://ufcstats.com/fighter-details/b9706f80d005036c,http://ufcstats.com/fighter-details/1af1170ed937cba7,Kayla Harrison,Ketlen Vieira,34.26216828545419,33.11224734251901,-1.149920942935175,0.88,1.0909090909090908,True,4.545454545454541,0,historical_import_fallback,http://ufcstats.com/fight-details/9ea124a13d071186,zewnetrzne,us
2024-10-05,2024,Stephen Thompson,Joaquin Buckley,http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fighter-details/b9437600497350f3,Joaquin Buckley,Stephen Thompson,30.442788010705215,41.64904139030918,11.206253379603965,0.6636481241914618,1.4444444444444444,True,22.22222222222222,0,historical_import_fallback,http://ufcstats.com/fight-details/69bca5091b2a31f6,zewnetrzne,us
2024-10-05,2024,Jose Aldo,Mario Bautista,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,Mario Bautista,Jose Aldo,31.26416011280177,38.07333483918219,6.809174726380419,0.5260865852617197,1.819672131147541,True,40.98360655737705,0,historical_import_fallback,http://ufcstats.com/fight-details/3d7d82fff71e395a,zewnetrzne,us
2024-10-12,2024,CJ Vergara,Ramazan Temirov,http://ufcstats.com/fighter-details/077e3ace32b72be9,http://ufcstats.com/fighter-details/7d0a1968b38ca439,Ramazan Temirov,CJ Vergara,27.696667282695742,33.32032827505014,5.623660992354395,0.7179705215419501,1.3355704697986577,True,16.778523489932883,0,historical_import_fallback,http://ufcstats.com/fight-details/f1cc9169813c4a3e,zewnetrzne,us
2024-10-12,2024,Junior Tafa,Sean Sharaf,http://ufcstats.com/fighter-details/c15fa95b9a12fde4,http://ufcstats.com/fighter-details/0f3a990526c5e706,Junior Tafa,Sean Sharaf,28.058071007618224,31.255946391780803,3.197875384162579,0.6750312469954812,1.4201680672268908,True,21.00840336134454,0,historical_import_fallback,http://ufcstats.com/fight-details/85854504ce1aa97a,zewnetrzne,us
2024-10-12,2024,Daniel Rodriguez,Alex Morono,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,http://ufcstats.com/fighter-details/cdb96af67d096b1e,Daniel Rodriguez,Alex Morono,37.783116696441404,34.15812781918862,-3.6249888772527825,0.6805555555555556,1.4081632653061225,True,20.408163265306122,0,historical_import_fallback,http://ufcstats.com/fight-details/f690949d90ff1dee,zewnetrzne,us
2024-10-12,2024,Jonathan Pearce,Pat Sabatini,http://ufcstats.com/fighter-details/87c0b1c696ddfb43,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,Jonathan Pearce,Pat Sabatini,32.44967384682779,33.9254057235946,1.4757318767668082,0.6164383561643836,1.5555555555555556,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/69a5895fde58432c,zewnetrzne,us
2024-10-12,2024,Julia Polastri,Cory McKenna,http://ufcstats.com/fighter-details/abb68e3c7ca128f2,http://ufcstats.com/fighter-details/3351aa64aa83c4d9,Cory McKenna,Julia Polastri,25.257192139468984,26.606980293914315,1.3497881544453314,0.5043297540699689,1.8928571428571428,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/48dd2c9cb39bd2d4,zewnetrzne,us
2024-10-12,2024,Themba Gorimbo,Niko Price,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,http://ufcstats.com/fighter-details/d8da10db80131bec,Themba Gorimbo,Niko Price,33.72006269807046,35.03699596843193,1.3169332703614742,0.7135512302607419,1.3448275862068966,True,17.24137931034483,0,historical_import_fallback,http://ufcstats.com/fight-details/57415110bd494c79,zewnetrzne,us
2024-10-12,2024,Grant Dawson,Rafa Garcia,http://ufcstats.com/fighter-details/99bd51917728c25d,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Grant Dawson,Rafa Garcia,30.642655222215378,30.188162659055283,-0.4544925631600947,0.76,1.263157894736842,True,13.157894736842103,0,historical_import_fallback,http://ufcstats.com/fight-details/98c29ba02cee5ba3,zewnetrzne,us
2024-10-12,2024,Dan Argueta,Cody Haddon,http://ufcstats.com/fighter-details/e4ba58725825412d,http://ufcstats.com/fighter-details/8e6654e9f0461b8f,Cody Haddon,Dan Argueta,26.094991683607464,31.165595460550183,5.070603776942718,0.5720596355604639,1.6756756756756757,True,33.78378378378378,0,historical_import_fallback,http://ufcstats.com/fight-details/b23554da35a84fbc,zewnetrzne,us
2024-10-12,2024,Clayton Carpenter,Lucas Rocha,http://ufcstats.com/fighter-details/b62d5280966b2460,http://ufcstats.com/fighter-details/e0d3d9b564f95635,Clayton Carpenter,Lucas Rocha,28.34281333634503,24.167505150687557,-4.1753081856574745,0.6805555555555556,1.4081632653061225,True,20.408163265306122,0,historical_import_fallback,http://ufcstats.com/fight-details/de484433eef22e1d,zewnetrzne,us
2024-10-19,2024,Joselyne Edwards,Tamires Vidal,http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fighter-details/4f3064faf17aa711,Joselyne Edwards,Tamires Vidal,29.05740706516903,26.23188703395689,-2.8255200312121396,0.690792883054068,1.3875968992248062,True,19.379844961240313,0,historical_import_fallback,http://ufcstats.com/fight-details/fc73ecbd83b7f159,zewnetrzne,us
2024-10-19,2024,Rob Font,Kyler Phillips,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/60425d07ef4b91a7,Kyler Phillips,Rob Font,29.35583892893078,37.320410412260344,7.964571483329564,0.827123695976155,1.16,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/f01b97e864cb4b8b,zewnetrzne,us
2024-10-19,2024,Melissa Martinez,Alice Ardelean,http://ufcstats.com/fighter-details/3f4c3bc822bea45d,http://ufcstats.com/fighter-details/87f8699fdcc2c404,Melissa Martinez,Alice Ardelean,27.17098913735395,32.50169407996057,5.330704942606623,0.5829926410466068,1.6451612903225803,True,32.25806451612902,0,historical_import_fallback,http://ufcstats.com/fight-details/4277b02a4dadac40,zewnetrzne,us
2024-10-19,2024,Brad Katona,Jean Matsumoto,http://ufcstats.com/fighter-details/7b433309b0fd12aa,http://ufcstats.com/fighter-details/ffd3224638c01b57,Jean Matsumoto,Brad Katona,25.112083068098592,32.83571873481317,7.7236356667145785,0.644729178800233,1.4878048780487805,True,24.390243902439025,0,historical_import_fallback,http://ufcstats.com/fight-details/308f6cb830019ea9,zewnetrzne,us
2024-10-19,2024,Austen Lane,Robelis Despaigne,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,http://ufcstats.com/fighter-details/140567899d98978a,Robelis Despaigne,Austen Lane,36.110255515171424,36.94531715230292,0.8350616371314956,0.7768331562167907,1.2352941176470589,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/32b8c6c4b735d712,zewnetrzne,us
2024-10-19,2024,Matheus Nicolau,Asu Almabayev,http://ufcstats.com/fighter-details/1a31ef98efce7a79,http://ufcstats.com/fighter-details/8d3273573b85be09,Asu Almabayev,Matheus Nicolau,30.733006153446,31.784362444129584,1.0513562906835858,0.6853932584269663,1.4,True,19.999999999999996,0,historical_import_fallback,http://ufcstats.com/fight-details/c61923255389e67c,zewnetrzne,us
2024-10-19,2024,Darren Elkins,Daniel Pineda,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/361d49960a196976,Darren Elkins,Daniel Pineda,40.427934865192306,39.20409043306844,-1.2238444321238688,0.6037569709421778,1.5882352941176472,True,29.41176470588236,0,historical_import_fallback,http://ufcstats.com/fight-details/0599f35e6679de02,zewnetrzne,us
2024-10-19,2024,Charles Johnson,Sumudaerji,http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,Charles Johnson,Sumudaerji,33.77482083821023,28.748023573379328,-5.026797264830904,0.7220792588780237,1.3278688524590163,True,16.393442622950815,0,historical_import_fallback,http://ufcstats.com/fight-details/503d7342cc08109f,zewnetrzne,us
2024-10-19,2024,Jake Hadley,Cameron Smotherman,http://ufcstats.com/fighter-details/60a42bf82447c919,http://ufcstats.com/fighter-details/5c84f673b7bb7c15,Jake Hadley,Cameron Smotherman,28.21139380000958,27.088851927144294,-1.1225418728652876,0.8172588832487311,1.1739130434782608,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/a2f46e94aa6b0c64,zewnetrzne,us
2024-10-19,2024,Anthony Hernandez,Michel Pereira,http://ufcstats.com/fighter-details/093e1f5bb73850be,http://ufcstats.com/fighter-details/595db60957de51d3,Anthony Hernandez,Michel Pereira,31.00405894713786,31.03691383122172,0.032854884083860725,0.593369754159424,1.617283950617284,True,30.864197530864203,0,historical_import_fallback,http://ufcstats.com/fight-details/a2f2c64f9fb3fb1c,zewnetrzne,us
2024-10-19,2024,Jessica Penne,Elise Reed,http://ufcstats.com/fighter-details/c742287ed86a09bc,http://ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,Jessica Penne,31.871975468353217,41.72022697249088,9.84825150413766,0.6690070210631895,1.434782608695652,True,21.739130434782606,0,historical_import_fallback,http://ufcstats.com/fight-details/53f7f1b4834387a8,zewnetrzne,us
2024-10-26,2024,Robert Whittaker,Khamzat Chimaev,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,Robert Whittaker,30.48933242982402,33.85148223440591,3.362149804581886,0.6805555555555556,1.4081632653061225,True,20.408163265306122,0,historical_import_fallback,http://ufcstats.com/fight-details/b8bf186f884678ea,zewnetrzne,us
2024-10-26,2024,Geoff Neal,Rafael Dos Anjos,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/6a2f7c151031653d,Geoff Neal,Rafael Dos Anjos,34.1636036332026,40.000821372102095,5.837217738899497,0.6805555555555556,1.4081632653061225,True,20.408163265306122,0,historical_import_fallback,http://ufcstats.com/fight-details/1d65c141776949d6,zewnetrzne,us
2024-10-26,2024,Ibo Aslan,Rafael Cerqueira,http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,http://ufcstats.com/fighter-details/09a4447655fd4b7b,Rafael Cerqueira,Ibo Aslan,34.61809619636269,28.50982566377133,-6.108270532591362,0.5043297540699689,1.8928571428571428,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/781a2ea50f5ae68f,zewnetrzne,us
2024-10-26,2024,Magomed Ankalaev,Aleksandar Rakic,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fighter-details/333b9e5c723ac873,Magomed Ankalaev,Aleksandar Rakic,32.400391520702,32.72072664051965,0.32033511981764917,0.7408716136631331,1.2941176470588236,True,14.70588235294118,0,historical_import_fallback,http://ufcstats.com/fight-details/b09f54654b0f95f5,zewnetrzne,us
2024-10-26,2024,Rinat Fakhretdinov,Carlos Leal,http://ufcstats.com/fighter-details/8f765fd5775a8873,http://ufcstats.com/fighter-details/28d421729451c8ca,Rinat Fakhretdinov,Carlos Leal,33.07939245843515,30.481118708803056,-2.598273749632096,0.6574752261956054,1.4587155963302751,True,22.935779816513758,0,historical_import_fallback,http://ufcstats.com/fight-details/6114076c689e8457,zewnetrzne,us
2024-10-26,2024,Kennedy Nzechukwu,Chris Barnett,http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Kennedy Nzechukwu,Chris Barnett,32.37027454362512,38.36902879593695,5.9987542523118265,0.8524590163934427,1.125,True,6.25,0,historical_import_fallback,http://ufcstats.com/fight-details/df7928de73fc2fe8,zewnetrzne,us
2024-10-26,2024,Lerone Murphy,Dan Ige,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fighter-details/82a5152216251682,Lerone Murphy,Dan Ige,33.26557013491037,33.224501529805536,-0.04106860510483301,0.7408716136631331,1.2941176470588236,True,14.70588235294118,0,historical_import_fallback,http://ufcstats.com/fight-details/cc11a0762f246fa4,zewnetrzne,us
2024-10-26,2024,Ismail Naurdiev,Bruno Silva,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,http://ufcstats.com/fighter-details/12ebd7d157e91701,Ismail Naurdiev,Bruno Silva,28.189490543953674,35.28888341307488,7.099392869121203,0.5720596355604639,1.6756756756756757,True,33.78378378378378,0,historical_import_fallback,http://ufcstats.com/fight-details/bde635a4f345bc3e,zewnetrzne,us
2024-10-26,2024,Farid Basharat,Victor Hugo,http://ufcstats.com/fighter-details/a09ed60aa67a3f67,http://ufcstats.com/fighter-details/f264ba50b007f39e,Farid Basharat,Victor Hugo,27.233960998514686,31.926733608492988,4.692772609978302,0.8172588832487311,1.1739130434782608,True,8.695652173913038,0,historical_import_fallback,http://ufcstats.com/fight-details/5c783cd188425783,zewnetrzne,us
2024-10-26,2024,Mateusz Rebecki,Myktybek Orolbai,http://ufcstats.com/fighter-details/849c5d9979df5357,http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,Myktybek Orolbai,Mateusz Rebecki,26.708282853172893,31.978753841625768,5.270470988452875,0.6957699520733487,1.3773584905660377,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/919e3c5cc6999cb3,zewnetrzne,us
2024-10-26,2024,Abus Magomedov,Brunno Ferreira,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,http://ufcstats.com/fighter-details/1e719d4b676dc19a,Abus Magomedov,Brunno Ferreira,34.149914098167656,31.97601593461878,-2.173898163548877,0.5829926410466068,1.6451612903225803,True,32.25806451612902,0,historical_import_fallback,http://ufcstats.com/fight-details/af6eeea1cfe33240,zewnetrzne,us
2024-10-26,2024,Shara Magomedov,Armen Petrosyan,http://ufcstats.com/fighter-details/06734ca9d88dec3a,http://ufcstats.com/fighter-details/369ea36e450ae62a,Shara Magomedov,Armen Petrosyan,30.44826382471919,33.98290177074136,3.5346379460221655,0.5996387718242023,1.6024096385542168,True,30.12048192771084,0,historical_import_fallback,http://ufcstats.com/fight-details/108434acbbd75d26,zewnetrzne,us
2024-10-26,2024,Ilia Topuria,Max Holloway,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,http://ufcstats.com/fighter-details/150ff4cc642270b9,Ilia Topuria,Max Holloway,27.762377050863467,32.89595268896692,5.133575638103455,0.7220792588780237,1.3278688524590163,True,16.393442622950815,0,historical_import_fallback,http://ufcstats.com/fight-details/ebf7cea27b83c432,zewnetrzne,us
2024-11-02,2024,Ariane da Silva,Jasmine Jasudavicius,http://ufcstats.com/fighter-details/6551c64fbcd1a467,http://ufcstats.com/fighter-details/a9e260472d321361,Jasmine Jasudavicius,Ariane da Silva,35.674928301060255,30.768598944536848,-4.906329356523408,0.6744186046511629,1.4,True,19.999999999999996,0,historical_import_fallback,http://ufcstats.com/fight-details/eaa885cf7ae31e0b,zewnetrzne,us
2024-11-02,2024,Caio Machado,Brendson Ribeiro,http://ufcstats.com/fighter-details/89839250eb25c9c1,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,Caio Machado,Brendson Ribeiro,30.28946521831386,28.151159845855837,-2.1383053724580243,0.6309403437815976,1.5208333333333337,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/7edf2fe3a8776a44,zewnetrzne,us
2024-11-02,2024,Marc-Andre Barriault,Dustin Stoltzfus,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,http://ufcstats.com/fighter-details/71505842fb6455c3,Marc-Andre Barriault,Dustin Stoltzfus,34.70570922058632,32.96713827114862,-1.738570949437701,0.700162074554295,1.3703703703703702,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/6ad594777cce2d7d,zewnetrzne,us
2024-11-02,2024,Erin Blanchfield,Rose Namajunas,http://ufcstats.com/fighter-details/669970f7feba8ecd,http://ufcstats.com/fighter-details/47b63240018d5d86,Erin Blanchfield,Rose Namajunas,25.500865863090958,32.34563338056223,6.8447675174712685,0.5829926410466068,1.6451612903225803,True,32.25806451612902,0,historical_import_fallback,http://ufcstats.com/fight-details/18729b11614406bf,zewnetrzne,us
2024-11-02,2024,Mike Malott,Trevin Giles,http://ufcstats.com/fighter-details/dd6103dd7127db1d,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Mike Malott,Trevin Giles,32.98904152720453,32.24159291429667,-0.7474486129078599,0.757188498402556,1.2666666666666666,True,13.33333333333333,0,historical_import_fallback,http://ufcstats.com/fight-details/d29a82322bb083d9,zewnetrzne,us
2024-11-02,2024,Brandon Moreno,Amir Albazi,http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fighter-details/6d35bf94f7d30241,Brandon Moreno,Amir Albazi,30.905494294886275,31.017748482172802,0.1122541872865277,0.6164383561643836,1.5555555555555556,True,27.77777777777778,0,historical_import_fallback,http://ufcstats.com/fight-details/799acf3ae8a5df0a,zewnetrzne,us
2024-11-09,2024,Gaston Bolanos,Cortavious Romious,http://ufcstats.com/fighter-details/96924b0019b3aff1,http://ufcstats.com/fighter-details/8173f134396cb971,Cortavious Romious,Gaston Bolanos,30.842522433725538,32.15397989007303,1.3114574563474939,0.6853932584269663,1.4,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/e6685759ed2af90d,zewnetrzne,us
2024-11-09,2024,Gerald Meerschaert,Reinier de Ridder,http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fighter-details/d549cefc7c54ab78,Reinier de Ridder,Gerald Meerschaert,34.17455526123055,36.89603482617713,2.721479564946577,0.725752508361204,1.3225806451612905,True,16.129032258064523,0,historical_import_fallback,http://ufcstats.com/fight-details/154138c8fc89c315,zewnetrzne,us
2024-11-09,2024,Mansur Abdul-Malik,Dusko Todorovic,http://ufcstats.com/fighter-details/841695e02c99a521,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Mansur Abdul-Malik,Dusko Todorovic,27.091589834151282,30.478380801796067,3.386790967644785,0.7957758771164253,1.2061855670103092,True,10.309278350515461,0,historical_import_fallback,http://ufcstats.com/fight-details/ea6427379a83bd01,zewnetrzne,us
2024-11-09,2024,Neil Magny,Carlos Prates,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,Carlos Prates,Neil Magny,31.231305228717908,37.27112808613455,6.039822857416645,0.8524590163934427,1.125,True,6.25,0,historical_import_fallback,http://ufcstats.com/fight-details/73f451d894a1d4ca,zewnetrzne,us
2024-11-09,2024,Luana Pinheiro,Gillian Robertson,http://ufcstats.com/fighter-details/a3a542074109b347,http://ufcstats.com/fighter-details/38c7f72747f4f712,Gillian Robertson,Luana Pinheiro,29.484520558259238,31.97601593461878,2.4914953763595413,0.7913616398243045,1.2127659574468086,True,10.63829787234043,0,historical_import_fallback,http://ufcstats.com/fight-details/c31d9cac7534d879,zewnetrzne,us
2024-11-16,2024,Mauricio Ruffy,James Llontop,http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fighter-details/93b2b7caa457cbea,Mauricio Ruffy,James Llontop,28.41673682553372,25.292784930559833,-3.1239518949738887,0.872093023255814,1.1,True,5.000000000000004,0,historical_import_fallback,http://ufcstats.com/fight-details/55eebc2ee92bf00a,zewnetrzne,us
