track,price_band,venue,concept,conditions,full_n,full_wins,full_win_pct,full_roi,train_n,train_roi,validation_n,validation_roi,holdout_n,holdout_roi,positive_season_ratio,recent_delta,weather_research_only,preferred,score
LONG,FAV55_65,AWAY,CALENDAR,"[[""cal_dec_or_jan"", "">="", 1.0], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",107,77,0.719626168224299,0.20674485807843745,38,0.23622984815926637,35,0.25402426888351526,34,0.12512106392404848,0.7,-0.12000599459734235,False,False,0.3137165000294296
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.42718446601941745], [""rank_edge_def_allowed_early_down_epa"", ""<="", -7.0]]",72,42,0.5833333333333334,0.17900945240309588,30,0.14168812207121564,18,0.24089510453588125,24,0.17924687621835714,0.65,-0.012044737085191298,False,False,0.3131160775755246
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.48411676837020085], [""rank_edge_def_allowed_yards_per_play"", "">="", 13.0]]",71,55,0.7746478873239436,0.11399393849498766,30,0.10322784781258075,20,0.13466587207041805,21,0.10968651225515905,0.7368421052631579,-0.009260347686340348,False,False,0.31297339439023364
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", -0.005059182894234404], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",175,86,0.49142857142857144,0.21851428571428577,64,0.23921875,56,0.2732142857142857,55,0.1387272727272727,0.75,-0.11748924512987013,False,False,0.3122867462658587
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""rank_edge_punt_return_average"", "">="", 1.0]]",243,113,0.46502057613168724,0.10555555555555558,98,0.07867346938775513,73,0.0941095890410959,72,0.15375,0.7,0.06735847078557448,False,False,0.31159320729318496
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.48411676837020085], [""rank_edge_pass_epa_per_dropback"", ""<="", 5.0]]",82,63,0.7682926829268293,0.11334344448227181,27,0.07791849365366844,31,0.11505859972545653,24,0.1509811053086703,0.6,0.0544925586191078,False,False,0.3110783877738429
MODERN,DOG35_44,HOME,RUN_HEAVY,"[[""recent3_run_rate_edge"", ""<="", 0.04841965668144148], [""rank_edge_giveaway_rate"", ""<="", -14.25]]",114,54,0.47368421052631576,0.2092982456140351,34,0.3411764705882353,16,0.14625000000000005,33,0.14969696969696974,0.75,-0.09401626559714793,False,False,0.31064330744064983
MODERN,FAV55_65,AWAY,CALENDAR,"[[""cal_dec_or_jan"", "">="", 1.0], [""rank_edge_punt_return_average"", "">="", 2.5]]",105,72,0.6857142857142857,0.14334346130278522,34,0.18520051035779586,22,0.15634153856326058,27,0.09243262039522265,0.8,-0.07833840406530557,False,False,0.31061574804356074
MODERN,FAV65_75,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.02857362796461757], [""recent_edge_pass_epa_per_dropback"", "">="", 0.2619269960365469]]",166,127,0.7650602409638554,0.09227704638822078,51,0.10414215452937617,25,0.0783433730862842,45,0.10190864823211741,0.7,0.01066588442428723,False,False,0.3104821536360738
MODERN,DOG35_44,HOME,RUN_HEAVY,"[[""recent3_run_rate_edge"", ""<="", 0.04841965668144148], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.00797034393553275]]",114,55,0.4824561403508772,0.21710526315789475,29,0.13758620689655174,18,0.36944444444444446,38,0.20605263157894738,0.6,-0.04746269409155074,False,False,0.31012777857318796
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.03272698670140099], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.7302054077592606]]",123,85,0.6910569105691057,0.15369217623266648,45,0.1162460170814915,39,0.21304425281411754,39,0.13754720636410964,0.65,-0.02709792858369489,False,False,0.3093650702357608
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""rank_edge_kick_return_average"", ""<="", -9.0]]",117,41,0.3504273504273504,0.25025641025641027,50,0.3138,30,0.18800000000000003,37,0.21486486486486484,0.6,-0.03603513513513518,False,False,0.3088579810319885
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.42219215155615697], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",113,56,0.49557522123893805,0.2421238938053097,52,0.20153846153846156,24,0.41625,37,0.1862162162162162,0.65,-0.12267801455301458,False,False,0.30861490253006013
MODERN,DOG35_44,ANY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.4431568862275449], [""rank_edge_punt_return_average"", "">="", -1.0]]",220,111,0.5045454545454545,0.2539090909090909,56,0.2194642857142857,18,0.1338888888888889,63,0.09793650793650795,0.7,-0.07874007936507936,False,False,0.3084450529512911
MODERN,FAV55_65,HOME,CALENDAR,"[[""cal_nov_or_later"", "">="", 1.0], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.7864525788959775]]",110,76,0.6909090909090909,0.15156137198128666,38,0.1569882975351429,15,0.30778784250059865,36,0.14118755156208762,0.7,-0.09120051845578314,False,False,0.3081454157560066
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""recent_edge_punt_net_average"", "">="", 3.636002886002888]]",90,44,0.4888888888888889,0.24066666666666664,41,0.24731707317073168,21,0.21904761904761902,28,0.24714285714285714,0.45,0.013960511033681788,False,False,0.3079285520894481
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",132,42,0.3181818181818182,0.18977272727272726,59,0.15677966101694915,39,0.1946153846153846,34,0.24147058823529413,0.55,0.06577306541912725,False,False,0.3078896663817854
MODERN,FAV55_65,HOME,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.41115983026874114], [""recent_edge_rush_epa_per_carry"", "">="", 0.08703080129074968]]",111,76,0.6846846846846847,0.13312516697030896,39,0.1894793101355046,17,0.15745397643301812,33,0.19069291780730788,0.55,0.01722627452304651,False,False,0.30768089619225225
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.03272698670140099], [""recent_edge_explosive_rate"", ""<="", -0.020642294431239078]]",85,60,0.7058823529411765,0.18797477104691246,38,0.2384323674781197,20,0.18686315923699917,27,0.1177837922251491,0.7,-0.09486397113241031,False,False,0.3072837000649789
LONG,FAV55_65,ANY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0]]",179,119,0.664804469273743,0.1082563401659056,56,0.07802965397115462,61,0.097418875176874,62,0.14622053034714733,0.6,0.05849626577313302,False,False,0.307258766508485
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0]]",179,119,0.664804469273743,0.1082563401659056,56,0.07802965397115462,61,0.097418875176874,62,0.14622053034714733,0.6,0.05849626577313302,False,False,0.307258766508485
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0]]",179,119,0.664804469273743,0.1082563401659056,56,0.07802965397115462,61,0.097418875176874,62,0.14622053034714733,0.6,0.05849626577313302,False,False,0.307258766508485
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_games_prev5"", "">="", 2.0], [""rank_edge_punt_return_average"", "">="", 1.0]]",256,172,0.671875,0.12027202380304798,84,0.19248860637158088,88,0.0851434160878556,84,0.08485683979328809,0.75,-0.05395917143643014,False,False,0.3062165205919887
LONG,DOG35_44,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.46563781414931504], [""rank_edge_punt_return_average"", "">="", 0.0]]",81,45,0.5555555555555556,0.3618518518518518,41,0.5836585365853657,18,0.18777777777777777,22,0.09090909090909093,0.7,-0.2948090662724808,False,False,0.3061478157076565
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.42431466030989273], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",121,46,0.38016528925619836,0.2631404958677686,62,0.11548387096774194,35,0.5525714285714287,24,0.22250000000000006,0.6,-0.11152764976958526,False,False,0.30599792480900245
LONG,DOG35_44,ANY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_punt_return_average"", "">="", 4.5680555555555555]]",149,75,0.5033557046979866,0.2574496644295302,59,0.29491525423728815,41,0.3360975609756098,49,0.14653061224489794,0.7,-0.16897579536155105,False,False,0.3059169677238389
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.4852340694731999], [""rank_edge_def_allowed_explosive_rate"", "">="", 5.0]]",168,130,0.7738095238095238,0.11143296577200185,46,0.1610668736010142,32,0.153736317731834,42,0.10151189231465318,0.7,-0.0558897033517709,False,False,0.3055990490855697
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_games_prev5"", "">="", 2.0], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",99,79,0.797979797979798,0.15715717156480954,39,0.1149725858617417,28,0.3016860949361379,32,0.08210682744051123,0.75,-0.12622251295842857,False,False,0.3049621086955657
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.03272698670140099], [""rank_edge_points_for"", ""<="", 1.0]]",127,84,0.6614173228346457,0.12004648695271786,44,0.08175549227032822,31,0.1536824036557269,52,0.13239437826486908,0.65,0.014675430301841513,False,False,0.3040666804616984
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""recent_edge_sack_rate_allowed"", "">="", 0.025842498759532852]]",93,48,0.5161290322580645,0.20838709677419356,36,0.2430555555555555,25,0.19240000000000002,32,0.18187500000000004,0.6,-0.035852777777777706,False,False,0.3038547215633108
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 0.0], [""recent_edge_point_margin"", ""<="", 4.833333333333333]]",85,67,0.788235294117647,0.13545938082518474,26,0.166851402765483,25,0.15340124277733622,34,0.09826117143543354,0.7,-0.061865151335976046,False,False,0.3030586450663963
MODERN,FAV65_75,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.3989454370227593], [""recent_edge_pass_epa_per_dropback"", "">="", 0.2619269960365469]]",142,108,0.7605633802816901,0.08736291444201182,41,0.09696175018684292,25,0.07084648013507788,44,0.08973576205682494,0.7,0.005831646895864545,False,False,0.30287886346641524
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",188,70,0.3723404255319149,0.22893617021276597,94,0.08542553191489363,59,0.4828813559322034,35,0.18628571428571428,0.65,-0.09786772963783424,False,False,0.30265950107163114
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""pre_run_rate"", ""<="", 0.4303448275862069], [""rank_edge_def_allowed_explosive_rate"", "">="", 5.0]]",101,77,0.7623762376237624,0.09769644853561753,29,0.10213629604821656,21,0.1503787424228323,26,0.16590361978544024,0.55,0.039646100549915825,False,False,0.3025568778028976
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.48314135842526496], [""rank_edge_punt_return_average"", "">="", 10.0]]",107,53,0.4953271028037383,0.18635514018691587,42,0.16142857142857142,21,0.2080952380952381,44,0.19977272727272724,0.55,0.015010822510822475,False,False,0.30244887712206714
MODERN,FAV65_75,HOME,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.40390879478827363], [""rank_edge_points_for"", "">="", 12.0]]",79,60,0.759493670886076,0.08256624514161827,35,0.09684908399352676,16,0.16052191808388705,19,0.13290936320911934,0.6666666666666666,0.004223862170412429,False,False,0.3020610065903223
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", -0.005059182894234404], [""rank_edge_punt_return_average"", "">="", 9.0]]",188,90,0.4787234042553192,0.19547872340425532,68,0.3222058823529412,53,0.17415094339622642,67,0.08373134328358207,0.85,-0.16444706959100175,False,False,0.30118394835248447
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.4852340694731999], [""rank_edge_fg_accuracy"", ""<="", 10.5]]",246,190,0.7723577235772358,0.10889596158267496,72,0.15994218692311163,43,0.15415769777250224,64,0.08075033925699839,0.7,-0.07629960309080856,False,False,0.2997464228969748
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.48411676837020085], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.06788771717985034]]",88,69,0.7840909090909091,0.12067383205821212,34,0.10554334821893871,22,0.1614705987756991,32,0.10870219401916781,0.65,-0.0248047794781511,False,False,0.2994593420496795
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.3864734299516908], [""recent_edge_penalty_yards"", ""<="", -14.666666666666664]]",104,57,0.5480769230769231,0.11083522453340872,40,0.11213986540423856,32,0.07193950346254369,32,0.1481001445157365,0.65,0.05606046008234537,False,False,0.2994563875545845
MODERN,FAV65_75,AWAY,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 0.0], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.0126857940056094]]",143,109,0.7622377622377622,0.0965097355125736,43,0.17160475315897417,25,0.08230956190993767,32,0.09041245021740278,0.7,-0.03654470731705313,False,False,0.29898134794083187
LONG,DOG35_49,HOME,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_kick_return_average"", "">="", 3.3400793650793634]]",198,100,0.5050505050505051,0.20393939393939392,55,0.26490909090909087,72,0.23375,71,0.12647887323943657,0.7,-0.12285067221510887,False,False,0.2983044080678201
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.45555927561638065], [""recent_edge_kick_return_average"", "">="", -3.829166666666666]]",77,39,0.5064935064935064,0.25974025974025977,35,0.3588571428571429,15,0.2733333333333333,27,0.1237037037037037,0.75,-0.1923915343915344,False,False,0.2982068568739008
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", -0.07961992026144812], [""recent_edge_giveaway_rate"", "">="", 0.0090715033196651]]",183,66,0.36065573770491804,0.25174863387978147,92,0.24706521739130438,52,0.3092307692307692,39,0.1861538461538462,0.6,-0.09199414715719059,False,False,0.2980585822398797
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.3957131976933957], [""fatigue_load_index"", "">="", 2.012837157583724]]",116,78,0.6724137931034483,0.1196991773944377,33,0.1543080013717758,37,0.12467859940563593,46,0.090865920749514,0.7368421052631579,-0.048627379639191864,False,False,0.29778389629413793
MODERN,FAV65_75,ANY,RUN_HEAVY,"[[""run_rate_edge"", "">="", 0.017374355277367998], [""recent_edge_def_allowed_sack_or_hit_rate"", ""<="", -0.035029572795436476]]",150,114,0.76,0.08962859730293948,46,0.21371106608763488,24,0.07759774696908409,35,0.09548891848094011,0.7,-0.05016548804741937,False,False,0.2972424252202079
MODERN,DOG35_49,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.4449241924851681], [""recent_edge_explosive_rate"", ""<="", 0.0012694998679258]]",154,81,0.525974025974026,0.2666233766233766,29,0.45965517241379306,17,0.2747058823529412,43,0.11720930232558137,0.7,-0.2499712250577858,False,False,0.29710535417313144
MODERN,FAV65_75,AWAY,ROAD_STREAK,"[[""road_games_prev3"", "">="", 2.0], [""rank_edge_def_allowed_explosive_rate"", "">="", -4.0]]",109,87,0.7981651376146789,0.14811254714752004,32,0.3204736859690098,18,0.1845854130952943,25,0.08111195738310663,0.75,-0.17141759214904545,False,False,0.2969578849750131
MODERN,DOG35_44,HOME,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 1.0], [""recent_edge_def_allowed_rush_epa_per_carry"", "">="", 0.10103174096860623]]",103,46,0.44660194174757284,0.11271844660194176,30,0.17400000000000002,17,0.12705882352941178,30,0.18233333333333332,0.65,0.03180392156862741,False,False,0.2962497712801079
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""rank_edge_punt_return_average"", "">="", 9.0]]",92,45,0.4891304347826087,0.22847826086956524,36,0.2638888888888889,27,0.29666666666666675,29,0.1210344827586207,0.75,-0.15924329501915713,False,False,0.2956968071279168
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.4646708161655124], [""rank_edge_def_allowed_explosive_rate"", "">="", 6.0]]",167,127,0.7604790419161677,0.09447979367558437,59,0.07640544854776228,54,0.11835969781181414,54,0.0903477851419751,0.65,-0.007034788037813114,False,False,0.2954504879158555
MODERN,DOG35_49,HOME,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.3989071038251366], [""rank_edge_punt_return_average"", "">="", 7.75]]",80,41,0.5125,0.19024999999999997,32,0.31656249999999997,13,0.5930769230769231,22,0.17181818181818184,0.7368421052631579,-0.2830015297202797,False,False,0.29485928316762156
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.42431466030989273], [""rank_edge_points_against"", "">="", -5.0]]",263,92,0.34980988593155893,0.2444486692015209,133,0.19947368421052628,74,0.4150000000000001,56,0.12589285714285708,0.75,-0.1813439849624061,False,False,0.2948248489282307
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_giveaway_rate"", "">="", 0.0090715033196651]]",160,59,0.36875,0.27931249999999996,88,0.22511363636363632,36,0.4977777777777778,36,0.19333333333333333,0.6,-0.16811237373737373,False,False,0.2942098935057921
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_off_epa"", "">="", -3.647945323238858]]",355,127,0.35774647887323946,0.22101408450704227,175,0.26851428571428576,90,0.24088888888888887,90,0.10877777777777776,0.75,-0.14592380952380957,False,False,0.2938982172100125
MODERN,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.4042422034800639], [""rank_edge_point_margin"", "">="", -4.0]]",209,73,0.3492822966507177,0.18287081339712918,59,0.19440677966101697,24,0.39166666666666666,40,0.191,0.65,-0.10203672316384182,False,False,0.29215795729064026
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.39627371559568514], [""rank_edge_def_allowed_explosive_rate"", "">="", 7.0]]",234,107,0.45726495726495725,0.1447008547008547,91,0.17747252747252745,59,0.11101694915254237,84,0.13285714285714287,0.65,-0.011387595455392058,False,False,0.29194008373477137
MODERN,FAV65_75,HOME,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.40390879478827363], [""rank_edge_early_down_epa"", "">="", 12.0]]",84,64,0.7619047619047619,0.08275136362498259,35,0.10629560402497733,14,0.1985449735877812,21,0.15125303218289604,0.5789473684210527,-0.001167256623483215,False,False,0.2919141058166552
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.3626851615374792]]",85,66,0.7764705882352941,0.11990207703383396,32,0.13387140309167012,18,0.1878569906512558,21,0.10342188335853325,0.65,-0.05744231351292972,False,False,0.2916712068944507
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.05643417928094906], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -4.0]]",136,90,0.6617647058823529,0.11347874599944656,55,0.10171127977839133,38,0.15867972620054369,43,0.08858510401145471,0.7,-0.04161039897801279,False,False,0.2908142387741035
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.4646708161655124], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",85,68,0.8,0.15695764367904452,28,0.13302162778951662,28,0.2516732878480578,29,0.08861869223678277,0.65,-0.10372876558200443,False,False,0.2907924475859813
MODERN,DOG35_44,HOME,RUN_HEAVY,"[[""recent3_run_rate_edge"", ""<="", 0.04841965668144148], [""rank_edge_def_allowed_early_down_epa"", "">="", 5.25]]",109,54,0.4954128440366973,0.2521100917431193,34,0.47852941176470587,18,0.27722222222222226,33,0.08939393939393941,0.75,-0.28848187759952465,False,False,0.2877593488538534
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""recent_edge_points_for"", "">="", -3.0]]",239,89,0.3723849372384937,0.2907531380753138,126,0.28047619047619043,55,0.48072727272727284,58,0.13293103448275864,0.65,-0.24767069711897297,False,False,0.28754344196894943
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.3957131976933957], [""recent_edge_yards_per_play"", "">="", 0.1767945602610212]]",104,71,0.6826923076923077,0.12963628886763956,33,0.20282053176192172,34,0.07311373402676964,37,0.11630350100489002,0.6,-0.02166363188945565,False,False,0.28685655332062965
MODERN,DOG35_44,ANY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_penalty_yards"", ""<="", 0.0]]",337,159,0.47181008902077154,0.18448071216617212,103,0.1399029126213592,46,0.29195652173913045,94,0.11393617021276599,0.65,-0.10199354696747885,False,False,0.2868393321191265
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.47805328197721075], [""rank_edge_off_epa"", "">="", -6.0]]",99,39,0.3939393939393939,0.31282828282828284,49,0.3471428571428572,23,0.48,27,0.10814814814814815,0.7,-0.30542328042328043,False,False,0.2865514859255448
MODERN,DOG35_44,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.413265306122449], [""qb_prior_starts"", "">="", 99.5]]",137,60,0.43795620437956206,0.1008029197080292,51,0.07823529411764707,29,0.06689655172413796,57,0.13824561403508773,0.6428571428571429,0.06567969111419522,False,False,0.28643020054457413
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.06761218634330948], [""rank_edge_def_allowed_explosive_rate"", "">="", 6.0]]",130,99,0.7615384615384615,0.09488964775585322,57,0.0627092026523212,32,0.16931814095310302,41,0.08153778406291005,0.65,-0.03447588773980205,False,False,0.2861681045257075
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_off_epa_per_play"", "">="", -0.0636311151948638]]",358,126,0.35195530726256985,0.19430167597765363,173,0.2572254335260115,91,0.1807692307692308,94,0.09159574468085108,0.75,-0.12740158746677008,False,False,0.2851574603916775
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",93,44,0.4731182795698925,0.17193548387096777,30,0.237,31,0.10870967741935485,32,0.1721875,0.55,-0.0006673387096774175,False,False,0.28490585731599893
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.4262295081967213], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.0039228020381701]]",124,72,0.5806451612903226,0.171556137925962,53,0.2456982721500451,30,0.14566359185846062,41,0.09465963227105076,0.6842105263157895,-0.10102129973320209,False,False,0.2845449980599768
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.058179528669470265], [""recent_edge_point_margin"", "">="", 1.5]]",107,41,0.38317757009345793,0.3030841121495326,60,0.354,32,0.2984375,15,0.10933333333333328,0.7,-0.21688541666666672,False,False,0.2845308561243732
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""rank_edge_giveaway_rate"", "">="", -4.0]]",248,87,0.35080645161290325,0.24681451612903224,123,0.2765853658536585,70,0.26957142857142863,55,0.15127272727272728,0.6,-0.12180566993981629,False,False,0.2843520984211786
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""recent_edge_off_epa"", "">="", -3.647945323238858]]",233,91,0.3905579399141631,0.3175536480686695,120,0.3978333333333333,53,0.3509433962264151,60,0.1275,0.6,-0.24688836477987425,False,False,0.28435149459217407
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.4798790762216275], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",77,38,0.4935064935064935,0.2625974025974026,31,0.3806451612903226,14,0.34714285714285714,32,0.11124999999999999,0.7,-0.2526440092165899,False,False,0.28365934605139
MODERN,DOG35_44,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.44321699971854767], [""recent_edge_penalty_yards"", ""<="", 1.3333333333333286]]",141,70,0.49645390070921985,0.2442553191489362,29,0.18172413793103454,13,0.613076923076923,46,0.09608695652173913,0.7,-0.30131357398223957,False,False,0.2819381250565942
MODERN,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.3693223721313609], [""rank_edge_sack_or_hit_rate"", "">="", 4.25]]",225,74,0.3288888888888889,0.14582222222222224,63,0.24825396825396825,39,0.0946153846153846,57,0.1282456140350877,0.7,-0.043189062399588724,False,False,0.28176966558114985
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""run_rate_edge"", "">="", 0.039582533157164146], [""rank_edge_giveaway_rate"", "">="", -2.0]]",199,96,0.4824120603015075,0.1937185929648241,75,0.3426666666666667,62,0.1146774193548387,62,0.09258064516129035,0.7,-0.13609139784946234,False,False,0.28169110726362245
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38770076720784163], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",199,91,0.457286432160804,0.13904522613065323,82,0.15878048780487805,45,0.13711111111111107,72,0.11777777777777779,0.65,-0.03016802168021679,False,False,0.2815980499563676
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.42718446601941745], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0103426297149865]]",149,84,0.5637583892617449,0.14366633306197532,65,0.1570777414289938,37,0.19166167770687093,47,0.0873350714509682,0.7,-0.08703463811696416,False,False,0.2814574146278618
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""rank_edge_points_against"", "">="", -5.0]]",410,133,0.32439024390243903,0.14878048780487804,182,0.12285714285714286,124,0.20354838709677417,104,0.12884615384615386,0.65,-0.034356611130804654,False,False,0.2809906826095359
MODERN,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.4042422034800639], [""rank_edge_sack_or_hit_rate"", "">="", 4.25]]",146,51,0.3493150684931507,0.19054794520547946,40,0.38525000000000004,18,0.25666666666666665,38,0.15868421052631582,0.7,-0.16227412280701753,False,False,0.28022502092597357
MODERN,FAV65_75,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.3989454370227593], [""recent_edge_def_allowed_sack_or_hit_rate"", ""<="", -0.035029572795436476]]",126,95,0.753968253968254,0.08166586001074545,48,0.19551719015926972,19,0.0669929414724077,31,0.10230285170988244,0.6,-0.02895221410595626,False,False,0.28022060162419976
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""rank_edge_kick_return_average"", ""<="", -9.0]]",205,66,0.32195121951219513,0.15014634146341463,81,0.16037037037037039,59,0.14830508474576273,65,0.13907692307692307,0.65,-0.015260804481143503,False,False,0.27945511985047
