method_id,season,week,game_id,team,opponent,moneyline
US011,2013,11,2013_11_GB_NYG,GB,NYG,160.0
US011,2014,8,2014_08_GB_NO,GB,NO,112.0
US011,2017,15,2017_15_GB_CAR,GB,CAR,136.0
US011,2019,12,2019_12_GB_SF,GB,SF,156.0
US011,2020,11,2020_11_GB_IND,GB,IND,109.0
US011,2006,8,2006_08_HOU_TEN,HOU,TEN,143.0
US011,2007,13,2007_13_HOU_TEN,HOU,TEN,175.0
US011,2010,10,2010_10_HOU_JAX,HOU,JAX,101.0
US011,2010,15,2010_15_HOU_TEN,HOU,TEN,110.0
US011,2020,6,2020_06_HOU_TEN,HOU,TEN,169.0
US011,2008,8,2008_08_IND_TEN,IND,TEN,165.0
US011,2011,17,2011_17_IND_JAX,IND,JAX,150.0
US011,2013,12,2013_12_IND_ARI,IND,ARI,166.0
US011,2016,6,2016_06_IND_HOU,IND,HOU,144.0
US011,2018,6,2018_06_IND_NYJ,IND,NYJ,131.0
US011,2019,9,2019_09_IND_PIT,IND,PIT,107.0
US011,2019,14,2019_14_IND_TB,IND,TB,149.0
US011,2022,7,2022_07_IND_TEN,IND,TEN,129.0
US011,2023,16,2023_16_IND_ATL,IND,ATL,130.0
US011,2025,12,2025_12_IND_KC,IND,KC,180.0
US011,2007,9,2007_09_JAX_NO,JAX,NO,181.0
US011,2009,5,2009_05_JAX_SEA,JAX,SEA,121.0
US011,2009,12,2009_12_JAX_SF,JAX,SF,160.0
US011,2019,5,2019_05_JAX_CAR,JAX,CAR,169.0
US011,2021,8,2021_08_JAX_SEA,JAX,SEA,171.0
US011,2023,14,2023_14_JAX_CLE,JAX,CLE,120.0
US011,2024,16,2024_16_JAX_LV,JAX,LV,110.0
US011,2006,10,2006_10_KC_MIA,KC,MIA,120.0
US011,2018,6,2018_06_KC_NE,KC,NE,171.0
US011,2018,11,2018_11_KC_LA,KC,LA,153.0
US011,2024,11,2024_11_KC_BUF,KC,BUF,120.0
US011,2022,4,2022_04_LA_SF,LA,SF,112.0
US011,2024,4,2024_04_LA_CHI,LA,CHI,136.0
US011,2025,16,2025_16_LA_SEA,LA,SEA,102.0
US011,2011,9,2011_09_STL_ARI,LA,ARI,106.0
US011,2013,14,2013_14_STL_ARI,LA,ARI,179.0
US011,2019,7,2019_07_LAC_TEN,LAC,TEN,141.0
US011,2023,15,2023_15_LAC_LV,LAC,LV,136.0
US011,2007,11,2007_11_SD_JAX,LAC,JAX,154.0
US011,2013,9,2013_09_SD_WAS,LAC,WAS,111.0
US011,2014,9,2014_09_SD_MIA,LAC,MIA,130.0
US011,2014,17,2014_17_SD_KC,LAC,KC,137.0
US011,2022,16,2022_16_LV_PIT,LV,PIT,127.0
US011,2024,5,2024_05_LV_DEN,LV,DEN,130.0
US011,2013,14,2013_14_OAK_NYJ,LV,NYJ,140.0
US011,2017,4,2017_04_OAK_DEN,LV,DEN,166.0
US011,2015,9,2015_09_MIA_BUF,MIA,BUF,181.0
US011,2016,13,2016_13_MIA_BAL,MIA,BAL,166.0
US011,2017,15,2017_15_MIA_BUF,MIA,BUF,166.0
US011,2019,15,2019_15_MIA_NYG,MIA,NYG,165.0
US011,2022,4,2022_04_MIA_CIN,MIA,CIN,169.0
US011,2022,17,2022_17_MIA_NE,MIA,NE,144.0
US011,2023,7,2023_07_MIA_PHI,MIA,PHI,130.0
US011,2023,17,2023_17_MIA_BAL,MIA,BAL,150.0
US011,2024,15,2024_15_MIA_HOU,MIA,HOU,130.0
US011,2024,18,2024_18_MIA_NYJ,MIA,NYJ,102.0
US011,2025,7,2025_07_MIA_CLE,MIA,CLE,124.0
US011,2025,15,2025_15_MIA_PIT,MIA,PIT,145.0
US011,2006,11,2006_11_MIN_MIA,MIN,MIA,175.0
US011,2011,6,2011_06_MIN_CHI,MIN,CHI,116.0
US011,2018,11,2018_11_MIN_CHI,MIN,CHI,124.0
US011,2021,12,2021_12_MIN_SF,MIN,SF,164.0
US011,2022,17,2022_17_MIN_GB,MIN,GB,155.0
US011,2013,11,2013_11_NE_CAR,NE,CAR,155.0
US011,2013,15,2013_15_NE_MIA,NE,MIA,121.0
US011,2007,17,2007_17_NO_CHI,NO,CHI,104.0
US011,2008,7,2008_07_NO_CAR,NO,CAR,136.0
US011,2008,10,2008_10_NO_ATL,NO,ATL,111.0
US011,2008,13,2008_13_NO_TB,NO,TB,177.0
US011,2013,6,2013_06_NO_NE,NO,NE,130.0
US011,2015,12,2015_12_NO_HOU,NO,HOU,178.0
US011,2016,11,2016_11_NO_CAR,NO,CAR,166.0
US011,2017,12,2017_12_NO_LA,NO,LA,131.0
US011,2006,11,2006_11_NYG_JAX,NYG,JAX,175.0
US011,2015,6,2015_06_NYG_PHI,NYG,PHI,181.0
US011,2022,8,2022_08_NYG_SEA,NYG,SEA,147.0
US011,2024,13,2024_13_NYG_DAL,NYG,DAL,185.0
US011,2006,8,2006_08_NYJ_CLE,NYJ,CLE,120.0
US011,2008,12,2008_12_PHI_BAL,PHI,BAL,119.0
US011,2019,6,2019_06_PHI_MIN,PHI,MIN,157.0
US011,2022,16,2022_16_PHI_DAL,PHI,DAL,178.0
US011,2023,14,2023_14_PHI_DAL,PHI,DAL,145.0
US011,2006,5,2006_05_PIT_SD,PIT,LAC,169.0
US011,2006,12,2006_12_PIT_BAL,PIT,BAL,132.0
US011,2010,8,2010_08_PIT_NO,PIT,NO,106.0
US011,2013,13,2013_13_PIT_BAL,PIT,BAL,144.0
US011,2019,11,2019_11_PIT_CLE,PIT,CLE,146.0
US011,2006,4,2006_04_SEA_CHI,SEA,CHI,180.0
US011,2010,14,2010_14_SEA_SF,SEA,SF,182.0
US011,2012,8,2012_08_SEA_DET,SEA,DET,133.0
US011,2019,14,2019_14_SEA_LA,SEA,LA,109.0
US011,2020,10,2020_10_SEA_LA,SEA,LA,132.0
US011,2023,6,2023_06_SEA_CIN,SEA,CIN,130.0
US011,2025,11,2025_11_SEA_LA,SEA,LA,145.0
US011,2007,13,2007_13_SF_CAR,SF,CAR,153.0
US011,2010,16,2010_16_SF_STL,SF,LA,121.0
US011,2011,12,2011_12_SF_BAL,SF,BAL,159.0
US011,2015,14,2015_14_SF_CLE,SF,CLE,119.0
US011,2025,6,2025_06_SF_TB,SF,TB,160.0
US011,2025,8,2025_08_SF_HOU,SF,HOU,130.0
US011,2009,13,2009_13_TB_CAR,TB,CAR,178.0
US011,2011,12,2011_12_TB_TEN,TB,TEN,153.0
US011,2014,15,2014_15_TB_CAR,TB,CAR,166.0
US011,2017,7,2017_07_TB_BUF,TB,BUF,150.0
US011,2017,13,2017_13_TB_GB,TB,GB,146.0
US011,2018,11,2018_11_TB_NYG,TB,NYG,146.0
US011,2023,9,2023_09_TB_HOU,TB,HOU,124.0
US011,2010,10,2010_10_TEN_MIA,TEN,MIA,111.0
US011,2013,13,2013_13_TEN_IND,TEN,IND,166.0
US011,2014,16,2014_16_TEN_JAX,TEN,JAX,176.0
US011,2023,10,2023_10_TEN_TB,TEN,TB,120.0
US011,2006,11,2006_11_WAS_TB,WAS,TB,155.0
US011,2007,12,2007_12_WAS_TB,WAS,TB,171.0
US011,2016,8,2016_08_WAS_CIN,WAS,CIN,136.0
US011,2019,4,2019_04_WAS_NYG,WAS,NYG,146.0
US011,2023,16,2023_16_WAS_NYJ,WAS,NYJ,140.0
US011,2025,11,2025_11_WAS_MIA,WAS,MIA,124.0
